designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
"Gaia DR3 2171727299589482112",106557,\N,323.71302482042864,51.538502503558405,56.71539972127668,0.03268682,555.57715,458.9052458276693,313.164423366211,1.1644818,10.724582,12.027866,9.584763,3212.401,3211.5652,3220.764,4.177,4.1739,4.2054,-0.7273,-0.7306,-0.6919,17.6702,17.6497,17.7308,9.493086986343311,0.0012514861217995943,8.353267986343312,0.0012514861217995943,2.443103,12.01,323.70795231,51.53634769,21,51,57.37,2.59,17.4307,456.12,310.81,\N,\N,10.803424249412206,0.09809899064574878,\N,\N,1.8,\N
"Gaia DR3 2182197777015312512",102870,\N,312.63992950207626,52.901546310215174,43.91624395951746,0.0134473415,524.3481,286.95524715999653,438.8594346717522,1.1091882,9.183121,9.95907,8.325234,4091.5933,4076.896,4111.2925,4.5433,4.5351,4.5711,-0.2049,-0.3604,-0.0352,22.8039,22.7373,23.1512,7.396246944845574,0.0006649141485808308,6.538359944845574,0.0006649141485808308,1.633836,9.69,312.63665925,52.89852926,20,52,44.57,1.01,22.4366,288.09,441.01,11.206,9.836,7.935213170430883,0.0492161244015481,8.081213170430884,0.0492161244015481,1.16,1.37
"Gaia DR3 219057458247921536",18915,"25329",60.82191799513742,35.26721591490448,54.04215963609338,0.025973938,2204.4902,1731.5573033901283,-1364.3629900603064,1.011684,8.232109,8.697253,7.5901484,4819.093,4817.4263,4821.432,4.7214,4.7142,4.729,-0.9487,-0.9677,-0.915,18.4522,18.4209,18.4887,6.895772479997324,0.0010436609946053998,6.253811879997325,0.0010436609946053998,1.1071046,8.51,60.80733764,35.27659465,4,35,54.14,1.08,18.4706,1732.49,-1365.5,\N,\N,7.1775912571724385,0.04332289164233538,\N,\N,0.863,\N
"Gaia DR3 2195886971653527168",103096,"199305",313.3324563031005,62.150957701503515,142.054284613815,0.016025284,773.09576,0.2591201846900617,-773.0957499352076,0.86993074,7.756715,8.790974,6.7472963,3473.9587,3471.713,3487.792,3.9736,3.9674,4.0157,-1.3532,-1.3586,-1.3137,7.0383,7.0316,7.0493,8.518986686812703,0.0002449659459617948,7.509567986812702,0.0002449659459609066,2.0436777,8.55,313.33245263,62.15627228,20,62,141.95,0.77,7.0447,1.08,-774.24,10.459,8.762,9.310676984309382,0.011779148680957974,9.522676984309381,0.011779148680957974,1.483,1.697
"Gaia DR3 2212272649844661504",113944,\N,346.12930588920193,66.76403036233901,49.20462073973762,0.010520174,315.3507,305.0800154836836,-79.82641717267572,0.9494481,9.206079,10.092622,8.277547,3746.5068,3730.404,3783.3752,4.3951,4.346,4.4475,-0.5881,-0.6843,-0.4723,20.3199,20.27,20.365,7.66610844346498,0.0004642707857307471,6.737576443464979,0.0004642707857307471,1.815075,9.86,346.12398852,66.76457853,23,66,49.94,1.04,20.024,303.53,-79.87,11.681,10,8.352242690076643,0.04522743002407115,8.492242690076644,0.04522743002407115,1.392,1.681
"Gaia DR3 2232348941893483520",117712,"223778",358.11138892073694,75.54465568935427,91.7722368206015,0.042484567,310.9333,309.8995309922522,25.333606843800887,1.9543185,6.0537324,6.579771,5.3632345,4631.66,4630.651,4632.9263,4.3762,4.3751,4.3778,-0.4504,-0.4564,-0.4441,10.8914,10.8832,10.8975,5.8672889857858115,0.0010052503334030405,5.176791085785813,0.0010052503334030405,1.2165365,6.36,358.1021708,75.54448646,23,75,92.68,0.55,10.7898,341.82,41.88,7.629,6.483,6.19493012558969,0.012886532645280724,6.317930125589691,0.012886532645280724,0.977,1.146
"Gaia DR3 2245095683274908672",102300,\N,310.9255265030433,64.28123970484519,46.58405246101683,0.019417845,326.1823,309.81195697555546,-102.03653007671687,1.0884627,10.629359,11.622256,9.64281,3486.609,3484.789,3513.4436,4.0352,4.0276,4.1142,-1.61,-1.6238,-1.5131,21.4405,21.3897,21.6361,8.970545330922874,0.0009051448915302629,7.983996330922877,0.000905144891530707,1.979446,11.87,310.92061816,64.28194099,20,64,46.11,1.76,21.6873,310.37,-100.54,\N,\N,10.188975611097039,0.08292450828550813,\N,\N,1.997,\N
"Gaia DR3 2246206567973292160",101180,\N,307.63826397516186,65.45081813440359,123.65465984021166,0.014759887,526.09125,443.2636466159827,283.3536914054755,1.0511156,9.43527,10.769656,8.285626,3384.8457,3384.4927,3385.13,4.8381,4.8362,4.8384,-0.0372,-0.0407,-0.0359,8.0768,8.0751,8.0784,9.896322435462249,0.0002591951454284924,8.74667843546225,0.0002591951454284924,2.48403,10.54,307.6309288,65.44886952,20,65,125.62,1.11,7.9605,443.25,284.06,12.559,10.783,11.035293945340271,0.019188004368897893,11.278293945340272,0.01918800436889878,1.542,1.776
"Gaia DR3 2246581329639103872",100017,"193664",304.3858330649528,66.85501172532437,57.20405217305612,0.0207614,555.1789,468.6837090609632,297.58896862597277,0.8299613,5.7695527,6.06742,5.2959642,5807.854,5806.008,5809.5757,4.3224,4.3208,4.3238,-0.2905,-0.3061,-0.2864,17.467,17.4571,17.4763,4.556686670369459,0.0007881051699976105,4.083098170369459,0.0007881051699976105,0.7714558,5.91,304.37763542,66.85296587,20,66,56.92,0.52,17.5685,468.52,296.81,6.64,5.981,4.686324457061234,0.019838318127253896,4.757324457061234,0.019838318127253896,0.602,0.659
"Gaia DR3 225668203191521280",19335,"25998",62.153501663283706,38.03884341956174,47.187754303902985,0.07342028,260.2534,164.82945356198124,-201.40276887018763,1.4072534,5.4032845,5.6528416,4.974015,6156.2456,6155.384,6157.0366,4.2057,4.2037,4.2076,-0.1731,-0.1794,-0.1673,21.1774,21.1451,21.2088,3.7724310473811986,0.0033786359051148906,3.3431615473811984,0.0033786359051148906,0.6788266,5.52,62.15206221,38.04022796,4,38,46.87,0.77,21.3356,163.93,-203.52,6.149,5.579,3.8744747676010505,0.03567706855272945,3.9334747676010515,0.03567706855272945,0.52,0.57
"Gaia DR3 2261614264931057664",96100,"185144",293.09759805108064,69.65345106254792,173.49391001786597,0.07480691,1838.0714,597.3842379704172,-1738.2861023860867,1.6816003,4.449041,4.859488,3.8651726,5153.247,5151.177,5158.7666,4.5007,4.4992,4.5074,-0.4074,-0.4198,-0.3506,5.7628,5.755,5.7669,5.645462173961413,0.0009362931019087917,5.0615937739614125,0.0009362931019087917,0.9943154,4.67,293.08577692,69.66540172,19,69,173.41,0.46,5.7667,598.43,-1738.81,5.681,4.756,5.865370691179469,0.005760219429743252,5.951370691179469,0.005760219429743252,0.786,0.925
"Gaia DR3 2282846074981010688",115147,"220140",349.8657342699989,79.00384169269975,52.783813089954265,0.013734574,215.91791,203.45013713416617,72.30894269986538,0.9207283,7.293383,7.7507305,6.6682796,4891.5063,4886.587,4899.9375,4.476,4.4721,4.491,-0.551,-0.5948,-0.3698,18.9496,18.9318,18.9755,5.905886801730693,0.0005650264242889058,5.280783401730693,0.0005650264242889058,1.0824509,7.53,349.85840121,79.00334432,23,79,50.65,0.64,19.7433,201.34,71.6,8.661,7.622,6.0528972484814965,0.02743961129521466,6.144897248481497,0.02743961129521466,0.893,1.039
"Gaia DR3 2290483248388179328",99427,"193202",302.71956019797733,77.24125306637409,59.418420687020195,0.014157692,516.2212,57.339077609433815,513.0268651395949,0.9814199,8.31737,9.082004,7.466625,4109.0723,4108.274,4109.5415,4.5237,4.5232,4.5239,-0.0003,-0.0017,0,16.8256,16.8198,16.836,7.186975521415346,0.0005173991127125355,6.336230521415346,0.0005173991127125355,1.615379,8.88,302.71777449,77.23772618,20,77,59.53,0.72,16.7983,56.81,512.01,10.64,9.088,7.753679412758768,0.02626467961217127,7.961679412758766,0.02626467961217127,1.32,1.552
"Gaia DR3 2306965202564744064",439,"225213",1.3832841523481234,-37.36774402806293,230.09703402875448,0.036182754,6098.0776,5633.438087895326,-2334.7212726520424,1.4012543,7.6824937,8.802319,6.6162696,3355.3533,3354.841,3355.8137,4.1294,4.1279,4.1309,-1.3171,-1.3189,-1.3154,4.3458,4.3451,4.3466,9.492048803051013,0.0003414639957899368,8.425824703051013,0.0003414639957899368,2.1860494,8.56,1.33455564,-37.3516811,0,-37,229.33,1.08,4.3605,5634.07,-2337.94,10.374,8.74,10.362304355250892,0.010226344306689228,10.542304355250891,0.010226344306689228,1.462,1.634
"Gaia DR3 2307132568850133376",118008,"224228",359.04565200718673,-39.05316192878793,45.549542701081855,0.02331218,277.59528,206.21301615044004,-185.83683139687747,1.0195978,7.9411974,8.448101,7.2765827,4738.658,4736.33,4740.482,4.5372,4.5359,4.5402,-0.1805,-0.2026,-0.1683,21.8939,21.7133,21.9393,6.233617505953026,0.0011113560552686863,5.569002805953026,0.0011113560552686863,1.1715183,8.24,359.04382589,-39.05188419,23,-39,45.28,1.11,22.0848,205.9,-185.07,9.506,8.356,6.519532090901077,0.053242433150921364,6.635532090901076,0.053242433150921364,0.973,1.15
"Gaia DR3 2309813109479463040",950,"739",2.9343520768768716,-35.132557218922194,46.04253083982935,0.09605388,212.31407,171.2981178818337,125.4361281617478,1.15041,5.12059,5.3561015,4.746702,6386.1406,6383.992,6389.4478,4.1698,4.1653,4.1911,-0.7109,-0.7531,-0.5954,21.6819,21.2033,21.7739,3.4363859383382653,0.004530130056636494,3.0624979383382662,0.004530130056636494,0.6093995,5.24,2.93286698,-35.13339606,0,-35,45.85,0.66,21.8103,169.01,113.75,5.766,5.292,3.5466967000302008,0.03125999545078706,3.5986967000302004,0.03125999545078706,0.459,0.474
"Gaia DR3 2315390347851431680",1837,"1910",5.816342159031959,-33.16696458903874,45.14426535242886,0.01998044,130.02077,-31.305659275115595,126.1957011164686,1.1030991,8.391315,8.976128,7.6657786,4526.9985,4519.534,4530.7876,4.5771,4.5705,4.5817,0.0411,-0.006,0.074,22.1389,22.1217,22.1538,6.664327949994682,0.0009610739411582969,5.938791549994681,0.0009610739411582969,1.3103494,8.74,5.81659898,-33.1678323,0,-33,44.97,1.15,22.237,-34.61,126.26,10.138,8.859,7.00461443783971,0.055542313494937545,7.12361443783971,0.055542313494937545,1.075,1.279
"Gaia DR3 2322574488107786624",1936,"2025",6.111376981422521,-27.02639926481456,55.824275158485456,0.02467621,671.0286,665.7548719573953,83.96357892036471,0.94400537,7.6292706,8.125584,6.9674387,4759.745,4758.815,4760.634,4.557,4.5562,4.558,-0.3636,-0.3692,-0.3574,17.9,17.889,17.9095,6.363386063758694,0.000959864011208289,5.701554163758694,0.000959864011208289,1.1581453,7.92,6.10623866,-27.02697608,0,-27,55.53,1.08,18.0083,667.39,83.92,9.11,8.028,6.642638367362833,0.042238176982000386,6.750638367362834,0.042238176982000386,0.94,1.082
"Gaia DR3 2324785228033780608",116763,"222335",354.9644825922254,-32.74476085215323,54.71933718636992,0.025376152,332.75418,133.772707700607,-304.6804920241952,1.005979,6.973324,7.3799815,6.3933353,5141.362,5140.168,5142.4487,4.5032,4.5025,4.5039,-0.3693,-0.3774,-0.3587,18.2715,18.2615,18.2908,5.664028140741817,0.0010070227585230462,5.084039440741818,0.0010070227585230462,0.9866462,7.18,354.9633889,-32.74266588,23,-32,53.52,0.86,18.6846,135.47,-304.59,8.201,7.265,5.822580523798834,0.034895871203580064,5.907580523798835,0.034895871203580064,0.802,0.936
"Gaia DR3 2334879397612667648",118261,"224607",359.8059459339963,-26.04869169091047,43.87288257803194,0.02071718,229.7984,-229.4648711591734,12.376613064046921,1.0502486,8.344787,8.908077,7.636013,4580.4507,4574.2065,4582.42,4.5606,4.557,4.5627,-0.0912,-0.1476,-0.0664,22.7486,22.5031,22.7832,6.555767848866037,0.0010253893857257168,5.846993848866037,0.0010253893857257168,1.272064,8.69,359.80770183,-26.04877698,23,-26,40.9,1.26,24.4499,-232.18,12.89,10.033,8.816,6.748616540036709,0.06691739097813132,6.87461654003671,0.06691739097813132,1.042,1.217
"Gaia DR3 2348830516542653824",3850,"4747",12.36401204858633,-23.2119122643033,53.052628381800204,0.028182508,533.66486,519.0490135214384,124.04141605286418,0.932588,6.9578214,7.3475842,6.398603,5230.2456,5228.7036,5231.5894,4.5048,4.5028,4.5058,-0.4203,-0.4304,-0.4121,18.8564,18.8381,18.8998,5.581355924922452,0.001153525210268569,5.022137524922451,0.001153525210268569,0.9489812,7.15,12.36015525,-23.21277388,0,-23,53.09,1.02,18.8359,516.74,119.52,8.109,7.247,5.775063626705786,0.0417248906422234,5.872063626705786,0.0417248906422234,0.769,0.862
"Gaia DR3 2379962604166006016",114411,\N,347.56913828705433,-25.93119473911205,67.10138026989291,0.022839904,716.21765,715.7831790724741,24.942465882986564,1.4749031,10.325614,11.514855,9.245406,3302.5571,3302.2,3302.9795,4.0174,4.0164,4.0182,-1.3612,-1.3619,-1.3579,14.9106,14.8984,14.9499,9.459271268313868,0.0007391237421341401,8.379063268313867,0.0007391237421323638,2.269449,11.27,347.56366641,-25.93136597,23,-25,63.73,3.17,15.6912,716.81,19.43,\N,\N,10.291719592399328,0.10810062818951671,\N,\N,1.566,\N
"Gaia DR3 2383999392388000640",113605,\N,345.15340839394395,-23.971174013637587,50.77758394634132,0.017188543,397.95554,194.13144484107667,-347.39255735629183,1.040946,10.691419,11.82505,9.636045,3354.6865,3309.53,3501.2515,4.2769,4.1181,4.6641,-0.8389,-1.0272,-0.3791,19.7086,19.581,19.8967,9.21977916408528,0.000735057586618737,8.164405164085279,0.000735057586618737,2.189005,11.6,345.15194834,-23.96878507,23,-23,49.36,3.19,20.2593,195.27,-346.33,\N,\N,10.066875755125928,0.14053211453279957,\N,\N,1.51,\N
"Gaia DR3 2384342302577019264",114156,"218294",346.78016870995265,-23.160585636428262,45.23614812450128,0.018173596,299.15106,156.27627737395946,-255.08641229775267,1.0914525,9.061844,9.816424,8.221247,4029.4084,4027.9443,4030.1362,4.5108,4.5095,4.5114,-0.5011,-0.5078,-0.5,22.0939,22.0815,22.1099,7.339272087423822,0.0008723878149452524,6.4986750874238215,0.0008723878149452524,1.595177,9.62,346.77900023,-23.15883163,23,-23,47.36,1.88,21.1149,154.14,-253.64,11.306,9.736,7.997058468574317,0.08624397060895372,8.11305846857432,0.08624397060895372,1.276,1.57
"Gaia DR3 2386898972054841088",114719,\N,348.57136695717173,-19.644029228906422,47.41964942705923,0.017339377,444.83707,441.1978154472954,56.78469504211246,1.1070641,9.733671,10.7356825,8.743459,3762.0674,3756.5117,3771.646,4.5783,4.542,4.5835,-0.0921,-0.1312,-0.0473,21.0978,21.0327,22.5467,8.11346269459882,0.0007940164232911329,7.123250694598819,0.0007940164232906888,1.9922235,10.46,348.56814681,-19.64441927,23,-19,51.44,5.79,19.4401,447.7,57.87,\N,\N,9.01650479958083,0.2454574100951783,\N,\N,1.449,\N
"Gaia DR3 2395031273585836288",116215,"221503",353.20741018274816,-16.846618522179938,68.73564590379422,0.0271539,405.45023,341.1472420300318,-219.10830778537118,1.0748491,8.085915,8.828512,7.25084,4036.3137,4020.5015,4045.8267,4.4835,4.4486,4.4985,-0.6133,-0.6916,-0.5137,14.5924,14.5538,14.9387,7.271825090282835,0.0008578365264901855,6.436750090282835,0.0008578365264901855,1.577672,8.59,353.20496028,-16.84511194,23,-16,71.7,1.36,13.947,343.55,-217.65,\N,\N,7.867595778339,0.04119325973743537,\N,\N,1.29,\N
"Gaia DR3 2396530698208685312",113576,"217357",345.06283531994274,-22.524089212751498,121.472361391852,0.024886552,903.9387,-902.0731782618114,58.044865405649034,1.0888942,7.259579,8.093845,6.3603644,3828.1167,3821.2466,3853.4016,4.4736,4.4613,4.4996,-0.6054,-0.6394,-0.5252,8.2322,8.2226,8.2583,7.681966370722786,0.0004448786635320445,6.782751770722785,0.0004448786635320445,1.7334806,7.88,345.06954949,-22.52448801,23,-22,122.8,0.94,8.1433,-904.21,58.09,9.682,8.068,8.325991834025746,0.016622344738829398,8.513991834025745,0.016622344738829398,1.379,1.614
"Gaia DR3 2400808142038361088",111802,"214479",339.6920274130413,-20.62148673061316,112.38592357649058,0.055467818,456.10855,449.206795800205,-79.04593113248174,2.9361658,8.170376,9.348135,7.0827794,3307.948,3303.596,3326.1157,3.9399,3.9277,3.9645,-0.7801,-0.8016,-0.7162,8.8792,8.795,9.3563,8.423935594604371,0.0010717253758292244,7.336338994604372,0.0010717253758292244,2.2653556,9.06,339.68872796,-20.62094006,22,-20,115.71,1.5,8.6423,450.58,-79.86,10.956,9.335,9.37685446792852,0.028151336026043694,9.651854467928523,0.028151336026043694,1.466,1.621
"Gaia DR3 2416611663182821120",910,"693",2.8156932027646513,-15.469175920957877,52.94889167785683,0.095847435,281.988,-82.82753394668673,-269.54931904691836,1.6932559,4.7636194,5.0197806,4.338079,6115.5513,6114.0303,6117.0283,4.0896,4.0877,4.0912,-0.8623,-0.8845,-0.843,18.8917,18.8556,18.9269,3.382903769599146,0.0039307770448573365,2.957363369599147,0.0039307770448573365,0.6817016,4.89,2.81628415,-15.46732287,0,-15,52.94,0.77,18.8893,-84.2,-269.31,5.472,4.953,3.5089196848266475,0.031585789132812625,3.5719196848266463,0.031585789132812625,0.487,0.519
"Gaia DR3 2423493369021649920",1803,"1835",5.717578630284787,-12.209165461343625,46.87421744278449,0.027012834,399.061,394.38784588106705,60.892585449531346,1.0284696,6.236681,6.5625257,5.7408047,5667.4966,5661.8057,5675.7695,4.3255,4.3161,4.3421,-0.0243,-0.0546,0.038,21.3251,21.3054,21.3522,4.591351151613021,0.0012513836694743041,4.09547485161302,0.0012513836694743041,0.821721,6.39,5.71480399,-12.20958506,0,-12,49.05,0.91,20.3874,394.27,60.45,7.209,6.451,4.843195058579838,0.040290859407716706,4.9041950585798375,0.040290859407716706,0.659,0.758
"Gaia DR3 2428162410789155328",1532,\N,4.77301269931231,-9.9661923699313,49.4757490031547,0.01777166,303.67178,-36.325407373530375,-301.49130688241553,0.90783423,9.316666,10.124876,8.434608,3890.675,3884.3684,3893.9485,4.5592,4.5498,4.5637,-0.5413,-0.5823,-0.5205,20.1991,20.1854,20.2183,7.788627888113722,0.0007799916484043656,6.906569888113723,0.0007799916484043656,1.690268,9.9,4.77326587,-9.96411989,0,-9,48.17,1.73,20.7598,-37.06,-301.98,11.599,10.041,8.31388323157217,0.07802083639213464,8.45488323157217,0.07802083639213464,1.318,1.558
"Gaia DR3 2436812303124645504",115445,"220339",350.7724431425794,-10.763086828148516,52.164287919347096,0.027512643,521.7654,452.191600058604,260.31116042497837,0.9584467,7.543477,8.003902,6.913093,4884.119,4882.347,4885.908,4.5355,4.5338,4.5368,-0.4366,-0.4467,-0.4233,19.1685,19.1527,19.2203,6.130343416607403,0.0011452845061241668,5.499959416607403,0.0011452845061241668,1.090809,7.8,350.76927866,-10.76487639,23,-10,51.37,1.25,19.4666,451.02,260.28,8.956,7.905,6.3535478286216875,0.05284945356892923,6.458547828621686,0.05284945356892923,0.881,1.051
"Gaia DR3 2460983348274381696",8691,\N,27.955434457117235,-10.80586697964623,58.2409207733023,0.027337851,783.74786,568.6177622079103,-539.3835152227974,1.2623228,10.863001,12.043837,9.77686,3306.2104,3305.5571,3307.434,4.1156,4.1137,4.1181,-1.3196,-1.3218,-1.3155,17.2028,17.1911,17.2381,9.68914216219139,0.001019272922777148,8.603001162191388,0.001019272922777148,2.266977,11.8,27.95145439,-10.80215939,1,-10,56.35,3.05,17.7462,568.32,-537.78,\N,\N,10.554469601910629,0.11764808988655329,\N,\N,1.475,\N
"Gaia DR3 2473608009504466688",3909,"4813",12.530589460777726,-10.645349194018035,62.8022373482063,0.09513097,323.58002,-228.03114929883466,-229.57749769142683,1.034431,5.0295434,5.2996726,4.613301,6112.7383,6111.732,6113.7954,4.2285,4.2258,4.2308,-0.4573,-0.4654,-0.4471,15.9155,15.8911,15.9391,4.019418979408266,0.0032892846396110897,3.6031765794082666,0.0032892846396110897,0.6863716,5.17,12.53218487,-10.64377045,0,-10,64.69,1.03,15.4583,-224.67,-228.44,5.78,5.228,4.224185755702441,0.03457730119509961,4.282185755702441,0.03457730119509961,0.514,0.552
"Gaia DR3 2493069773336748928",10416,"13789",33.556490000546106,-3.6361783301509556,43.97723592048848,0.04207215,219.60693,-12.327325709924946,-219.2606762516379,1.118875,8.201558,8.764007,7.494226,4582.8706,4581.4365,4584.345,4.5416,4.5403,4.543,-0.0017,-0.01,0.0077,22.7013,22.6305,22.7305,6.417697646928833,0.0020774052505436735,5.710365646928832,0.0020774052505436735,1.269781,8.55,33.55657244,-3.63467442,2,-3,43.73,1.18,22.8676,-12.05,-217.7,9.935,8.664,6.753897386724287,0.05860872660527061,6.867897386724286,0.05860872660527061,1.055,1.271
"Gaia DR3 2513664248895784192",10723,"14214",34.50764165140524,1.7594557030687372,44.59628648650446,0.34704155,520.37,366.09009399729484,369.8147793673394,6.4231925,5.4543943,5.751949,4.9983554,5950.7886,5947.245,5954.9355,4.1817,4.1749,4.1945,-0.4863,-0.4986,-0.4725,22.3381,21.8354,22.6056,3.700887783519839,0.016898410663484853,3.244848883519838,0.016898410663484853,0.7535936,5.6,34.50510951,1.75689975,2,1,40.04,0.92,24.975,365.99,371.16,6.313,5.665,3.6124703440364048,0.049902754630525514,3.6774703440364043,0.049902754630525514,0.588,0.648
"Gaia DR3 2515037264041041536",10279,\N,33.07959930325112,3.567385154970191,95.16060614858952,0.024669407,2557.187,-1762.4057179489491,-1852.8711000327555,1.3375835,9.205841,10.280927,8.165198,3619.5676,3618.4233,3620.0605,4.79,4.7802,4.7906,-0.1119,-0.1224,-0.1069,10.5004,10.4947,10.5063,9.098126998591024,0.0005629318688455953,8.057483998591024,0.0005629318688455953,2.115729,10.04,33.09173956,3.58012318,2,3,96.28,1.8,10.3864,-1761.07,-1852.82,\N,\N,9.957680408014962,0.04060143142220429,\N,\N,1.431,\N
"Gaia DR3 2525514785221197696",3979,"4915",12.796367991907957,-5.039807177766975,44.59124455306682,0.023847127,287.67206,261.88548580607426,-119.04288232325564,0.92644477,6.813367,7.1460543,6.3076863,5652.0977,5649.1353,5661.8306,4.4461,4.4447,4.4487,-0.3596,-0.3671,-0.3414,22.2948,22.2612,22.3367,5.059614968945446,0.0011612903784703477,4.553934268945447,0.0011612903784703477,0.838368,6.98,12.79456039,-5.03898875,0,-5,45.27,0.97,22.0897,262.27,-119.18,7.805,7.056,5.259052472476262,0.04653524797350794,5.335052472476261,0.04653524797350794,0.663,0.749
"Gaia DR3 25488745411919360",12929,"17230",41.57318460023838,11.774298748593672,61.891017087193504,0.027970409,338.2286,263.88306748325766,-211.5757795954683,1.0998586,8.109455,8.82413,7.2926583,4192.4834,4181.5674,4195.179,4.5335,4.5166,4.5355,-0.0156,-0.1123,-0.0003,16.0848,16.0467,16.2169,7.067593098689977,0.0009813536506566578,6.2507963986899755,0.0009813536506566578,1.5314717,8.59,41.57133117,11.77575063,2,11,62.83,1.53,15.916,265.49,-210.1,10.203,8.81,7.5808352985796965,0.05288890227144183,7.800835298579697,0.05288890227144183,1.269,1.393
"Gaia DR3 2549518150551364864",3535,"4256",11.270169214344762,1.7829751169471826,44.66012200001708,0.024192527,575.1369,-49.97082354023122,-572.9619014149282,0.9267769,7.7329955,8.2421,7.06652,4776.3037,4769.1035,4777.67,4.5095,4.5079,4.5107,0.1606,0.1296,0.1695,22.3443,22.2029,22.3744,5.982595025591767,0.0011762934735259911,5.316119525591768,0.0011762934735259911,1.17558,8.03,11.2705124,1.78691411,0,1,45.43,0.95,22.0119,-49.04,-573.07,9.312,8.128,6.31671368407313,0.04541491431991895,6.4147136840731305,0.04541491431991895,0.983,1.184
"Gaia DR3 2552925644460225152",3765,"4628",12.099107075154986,5.27553944692346,134.49484768931154,0.057815686,1369.2692,755.893500290751,-1141.719303057953,1.0807776,5.467689,5.9383683,4.828774,4859.2896,4858.631,4859.9487,4.5204,4.52,4.5209,-0.6271,-0.6324,-0.6209,7.4303,7.4272,7.4334,6.11121723719546,0.0009334571314543183,5.472302237195459,0.0009334571314543183,1.1095943,5.74,12.09388786,5.28338873,0,5,134.04,0.86,7.4605,758.04,-1141.22,6.875,5.845,6.37617209581617,0.013932347788445654,6.48117209581617,0.013932347788445654,0.89,1.03
"Gaia DR3 2560771312759450496",8051,\N,25.832196670357842,4.318255356429924,88.30597070744219,0.023291193,873.9037,-422.4133313786974,-765.0324158439888,1.0700988,9.907381,11.157849,8.797398,3452.291,3452.0503,3452.543,4.8241,4.8237,4.8247,-0.0772,-0.0783,-0.075,11.2891,11.2847,11.2931,9.637331344480728,0.0005727379898754492,8.527348344480727,0.0005727379898754492,2.360451,10.93,25.83510906,4.32351508,1,4,88.86,1.99,11.2537,-420.14,-763.36,\N,\N,10.673531544524261,0.04863777532766633,\N,\N,1.525,\N
"Gaia DR3 2564324345929277184",6069,\N,19.472269673905735,5.471111484456794,55.24816047250359,0.02136127,640.23865,87.8131010306212,-634.1879464126924,1.1507359,10.203821,11.260263,9.178536,3386.2861,3384.751,3395.702,4.0967,4.0898,4.1251,-1.1117,-1.1205,-1.07,18.1302,18.1165,18.2283,8.91541011224359,0.0008395828992666665,7.89012511224359,0.0008395828992662224,2.081727,11.02,19.4716633,5.4754696,1,5,65.3,14.87,15.3139,88.17,-629.73,\N,\N,10.094565906375369,0.5033072885956367,\N,\N,1.478,\N
"Gaia DR3 259731623173675904",23140,\N,74.69517197267011,50.94232725155364,47.49678089820916,0.017995318,604.8183,502.40443910267913,-336.7416620102787,0.9737834,10.1602545,11.19085,9.151585,3680.0913,3662.41,3695.8936,4.6281,4.5977,4.6598,-0.3732,-0.5168,-0.1985,21.007,20.9004,21.1009,8.543575381227544,0.0008227155118358809,7.5349058812275445,0.0008227155118358809,2.039265,10.97,74.68968885,50.94464233,4,50,51.51,2.45,19.4137,502.53,-335.69,\N,\N,9.529457749402896,0.10336099282374889,\N,\N,1.432,\N
"Gaia DR3 2603090003484152064",113020,\N,343.3241110018443,-14.266689393516607,214.0379888743159,0.035619885,1170.8784,957.7147312894218,-673.6012364809744,1.3398496,8.875059,10.453005,7.6437206,3185.4407,3183.7886,3185.9514,4.7813,4.7756,4.7824,-0.0011,-0.0112,-0.0001,4.665,4.6631,4.6664,10.527513308201183,0.00036137322457729937,9.296174908201182,0.00036137322457818755,2.8092844,10.16,343.31731628,-14.26205842,22,-14,212.69,2.1,4.7017,960.33,-675.64,\N,\N,11.79873535626228,0.021440783539954822,\N,\N,1.597,\N
"Gaia DR3 2611163717366876544",112774,"216133",342.5804573056282,-7.089644096557749,68.93028118372844,0.019456035,148.73949,-106.57232266763265,103.75824912054978,1.0850837,9.132903,10.093116,8.165563,3818.516,3817.7156,3828.0935,4.6986,4.6967,4.7054,-0.0176,-0.0245,-0.0107,14.4818,14.4312,14.4957,8.324953250464015,0.0006129126937750584,7.357613250464015,0.0006129126937755025,1.927553,9.86,342.58119552,-7.09035755,22,-7,71.43,1.84,13.9997,-103.03,103.08,11.633,10.11,9.129403250622712,0.05594838760997689,9.379403250622712,0.05594838760997689,1.452,1.523
