HIP, HD, designation, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
66212,"118036",\N,7.37,203.56823695,-0.31383882,13,0,41.03,1.87,24.3724,-204.69,25.28,8.695,7.617,5.435507584834562,0.09903652263406082,5.682507584834564,0.09903652263406082,1.521,1.078
15131,"20407",\N,6.75,48.77708474,-45.66516723,3,-45,41.05,0.59,24.3605,-132.56,141.62,7.462,6.816,4.816565807277298,0.031212106009280927,4.882565807277299,0.031212106009280927,0.586,0.646
79492,"145958",\N,6.68,243.32642684,13.52792867,16,13,41.05,1.58,24.3605,183.41,-418.7,8.261,7.398,4.746565807277298,0.08362051562904194,5.464565807277298,0.08362051562904194,0.764,0.863
17147,"22879",\N,6.68,55.09025656,-3.21646054,3,-3,41.07,0.86,24.3487,689.67,-214.34,7.33,6.749,4.747623514268263,0.045476973251641795,4.816623514268263,0.045476973251641795,0.554,0.581
53910,"95418",\N,2.34,165.4599615,56.38234478,11,56,41.07,0.6,24.3487,81.66,33.74,2.385,2.349,0.4076235142682627,0.03172574016427809,0.41662351426826305,0.03172574016427809,0.033,0.036
59280,"105631",\N,7.46,182.40623465,40.25218003,12,40,41.07,0.98,24.3487,-314.02,-51.34,8.457,7.556,5.527623514268264,0.051824859708522464,5.623623514268262,0.051824859708522464,0.794,0.901
73633,"132899",\N,8.98,225.77512425,-41.99206698,15,-41,41.07,2.11,24.3487,109.91,-202.53,10.444,9.13,7.047623514268263,0.1116592244790855,7.197623514268264,0.1116592244790855,1.145,1.314
99316,"191499",\N,7.56,302.39292263,16.80533865,20,16,41.07,1.18,24.3487,3.79,175.79,8.698,7.746,5.627623514268263,0.06240669243967867,5.813623514268263,0.06240669243967867,0.81,0.952
12158,"16287",\N,8.1,39.1732226,-3.15627771,2,-3,41.09,1.25,24.3368,322.92,56.74,9.311,8.206,6.168680706309356,0.06607880982933079,6.274680706309356,0.06607880982933079,0.944,1.105
24874,"34865",\N,8.72,79.99779615,-15.84014212,5,-15,41.09,1.26,24.3368,173.92,204.52,10.057,8.861,6.788680706309357,0.06660777064349421,6.929680706309357,0.06660777064349421,1.003,1.196
30422,"44770",\N,6.72,95.94373665,4.59586651,6,4,41.09,10.14,24.3368,6.7,-22.26,7.104,6.639,4.788680706309357,0.5471592563005103,4.707680706309356,0.5471592563005103,0.45,0.465
63762,"115675",\N,8.77,196.03421827,87.11499041,13,87,41.12,0.76,24.3191,-99.82,181.74,10.251,8.955,6.840265529936096,0.04013878860482967,7.025265529936097,0.04013878860482967,1.102,1.296
81813,"151541",\N,7.56,250.66257909,68.10112992,16,68,41.15,0.57,24.3013,-282.36,427.58,8.522,7.634,5.631849197741444,0.030080642642915656,5.705849197741444,0.030080642642915656,0.769,0.888
51271,"90884",\N,8.9,157.09800348,-51.70518181,10,-51,41.16,0.96,24.2954,31.21,-33.19,10.249,9.007,6.972376830451978,0.05065577357244644,7.079376830451977,0.05065577357244644,1.045,1.242
112915,"216448",\N,8.01,343.00272477,57.71744423,22,57,41.17,1.35,24.2895,-93.06,-219.5,9.444,8.224,6.082904334987431,0.07123000039967131,6.296904334987431,0.07123000039967131,1.043,1.22
45963,"80715",\N,7.69,140.60919142,40.20193252,9,40,41.19,1.08,24.2777,-341.41,-358.8,9.028,7.79,5.763958959782087,0.05694896461843024,5.863958959782087,0.05694896461843024,0.987,1.238
93871,"178126",\N,9.23,286.75929861,7.61772281,19,7,41.19,1.34,24.2777,-322.25,-759.59,10.584,9.343,7.303958959782088,0.07066764245473056,7.416958959782088,0.07066764245473056,1.056,1.241
113829,"217813",\N,6.65,345.77104234,20.91864314,23,20,41.19,0.87,24.2777,-117.66,-28.13,7.409,6.725,4.723958959782088,0.045871862282083065,4.798958959782087,0.045871862282083065,0.62,0.684
32366,"49095",\N,5.92,101.34616795,-31.79292174,6,-31,41.2,0.56,24.2718,-204.91,-304.13,6.5,5.977,3.9944860801656734,0.029516976795856742,4.051486080165674,0.029516976795856742,0.491,0.523
66886,"119291",\N,9.24,205.60917973,-1.68589553,13,-1,41.22,1.41,24.2601,-286.85,-154.93,10.842,9.383,7.315539937215971,0.07430788765758578,7.45853993721597,0.07430788765758578,1.186,1.459
26369,\N,\N,9.84,84.22945424,-47.96338316,5,-47,41.23,15.54,24.2542,5.42,21.87,11.086,9.702,7.916066674006793,0.8608869748976673,7.778066674006793,0.8608869748976673,1.171,1.384
96395,"185414",\N,6.73,293.98172144,56.98438763,19,56,41.24,0.49,24.2483,0.25,-200.32,7.491,6.802,4.806593283057396,0.025801929089283693,4.878593283057395,0.025801929089283693,0.636,0.689
33537,"51419",\N,6.94,104.54883196,22.47564759,6,22,41.25,0.88,24.2424,47.91,98.53,7.711,7.008,5.0171197644297205,0.04633177429133406,5.08511976442972,0.04633177429133406,0.62,0.703
55642,"99028",\N,4,170.98070334,10.52969772,11,10,41.26,1.16,24.2365,140.75,-77.8,4.455,4.008,2.0776461181856654,0.061065728900902005,2.0856461181856645,0.061065728900902005,0.423,0.447
72387,\N,\N,9.73,222.00614567,38.46654972,14,38,41.26,1.47,24.2365,-65.31,-128.56,11.545,9.931,7.807646118185666,0.07739738417701991,8.008646118185665,0.07739738417702036,1.308,1.614
101345,"195564",\N,5.66,308.097973,-9.85364143,20,-9,41.26,0.87,24.2365,307.59,106.07,6.527,5.74,3.7376461181856655,0.04579401489214874,3.8176461181856656,0.04579401489214874,0.689,0.787
68030,"121560",\N,6.16,208.9590356,14.05648068,13,14,41.28,0.79,24.2248,-291.04,9.2,6.772,6.226,4.2386984430957755,0.04156183812145686,4.304698443095776,0.04156183812145686,0.518,0.546
104436,"199509",\N,6.98,317.33177202,-82.02714188,21,-82,41.28,0.58,24.2248,264.81,-48.34,7.729,7.047,5.058698443095776,0.030512036943619147,5.125698443095776,0.030512036943619147,0.619,0.682
58803,"104731",\N,5.15,180.9138115,-42.43378714,12,-42,41.32,0.76,24.2014,323.63,-110.85,5.646,5.205,3.2308015642379164,0.03994446205100832,3.285801564237916,0.03994446205100832,0.417,0.441
101983,"196378",\N,5.11,310.00944347,-60.54750937,20,-60,41.33,0.73,24.1955,312.88,-568.99,5.758,5.179,3.1913270264085405,0.038358086932770874,3.2603270264085413,0.038358086932770874,0.544,0.579
114886,"219538",\N,8.07,349.07464283,30.66998899,23,30,41.33,0.97,24.1955,359.24,89.82,9.21,8.164,6.151327026408541,0.050973024525423405,6.245327026408541,0.050973024525423405,0.871,1.046
99031,"191026",\N,5.38,301.59137234,35.97353894,20,35,41.34,0.54,24.1896,-224.43,-440.57,6.482,5.489,3.461852361456348,0.028366274792311685,3.570852361456348,0.028366274792311685,0.85,0.993
118162,"224465",\N,6.72,359.52857069,50.44707965,23,50,41.35,0.76,24.1838,-45.77,245.68,7.561,6.8,4.802377569442829,0.039915475257449984,4.882377569442829,0.039915475257449984,0.694,0.761
63406,"112914",\N,8.6,194.88736041,41.98632389,12,41,41.36,1.48,24.1779,-235.87,181.75,9.833,8.719,6.682902650429431,0.07773578130049952,6.80190265042943,0.07773578130049952,0.94,1.114
60553,\N,\N,10.51,186.19921837,-75.05261736,12,-75,41.37,17.45,24.1721,-240.3,-2.84,11.781,10.622,8.593427604477561,0.9769096121366925,8.70542760447756,0.9769096121366934,1.02,1.159
102333,"197157",\N,4.51,311.00911122,-51.92084051,20,-51,41.38,0.82,24.1663,155.49,-53.64,4.848,4.546,2.59395243164858,0.04303626159098606,2.6299524316485794,0.04303626159098606,0.278,0.302
62512,"111456",\N,5.83,192.16390269,60.31989667,12,60,41.39,3.2,24.1604,107.79,-30.6,6.402,5.891,3.9144771320037997,0.1682195349407234,3.9754771320037996,0.1682195349407234,0.467,0.511
45839,"80632",\N,9.1,140.18554873,-5.75369029,9,-5,41.4,1.38,24.1546,-364.97,-115.24,10.677,9.258,7.1850017056044955,0.07240923983829095,7.343001705604495,0.07240923983829095,1.163,1.419
43797,"76653",\N,5.7,133.79898826,-54.96554657,8,-54,41.41,0.44,24.1488,24.23,-91.2,6.28,5.758,3.785526152511891,0.023073745940341173,3.843526152511891,0.023073745940341173,0.481,0.522
74273,"134060",\N,6.29,227.68737266,-61.4222927,15,-61,41.41,0.77,24.1488,-184.95,-11.27,7.052,6.365,4.375526152511891,0.04038219031901136,4.450526152511892,0.04038219031901136,0.623,0.687
37606,"62644",\N,5.04,115.73817103,-45.17177284,7,-45,41.43,0.81,24.1371,-77.76,-553.41,5.995,5.131,3.126574666491469,0.042459976142419364,3.21757466649147,0.042459976142419364,0.765,0.864
6344,\N,\N,9.67,20.37480789,80.15199391,1,80,41.44,1.05,24.1313,282.73,-80.85,11.307,9.789,7.757098733685884,0.05503219479881505,7.876098733685883,0.05503219479881505,1.292,1.518
4454,"5351",\N,9.12,14.26352093,69.04402238,0,69,41.45,1.01,24.1255,715.26,-234.39,10.517,9.25,7.207622674431462,0.052922107277540764,7.337622674431463,0.052922107277540764,1.025,1.267
54803,\N,\N,10.29,168.29297305,0.23931283,11,0,41.49,2.03,24.1022,-414.56,-193.79,11.721,10.192,8.379717174144865,0.10632951443487837,8.281717174144866,0.10632951443487837,1.424,1.529
60310,"107576",\N,8.54,185.49932382,-41.05897785,12,-41,41.49,1.23,24.1022,11.9,-107.79,9.897,8.675,6.629717174144865,0.06439368366965992,6.764717174144867,0.06439368366965992,1.064,1.222
33373,\N,\N,9.08,104.11679381,40.0753902,6,40,41.53,1.41,24.079,115.46,-436.69,10.488,9.167,7.171809655549391,0.0737527893796237,7.258809655549391,0.0737527893796237,1.117,1.321
84379,"156164",\N,3.12,258.75801735,24.83958739,17,24,41.55,0.65,24.0674,-21.14,-157.68,3.242,3.136,1.2128551406006478,0.033972857385830224,1.2288551406006478,0.033972857385830224,0.08,0.106
35943,\N,\N,10.34,111.1428492,-17.89210865,7,-17,41.56,1.7,24.0616,-49.08,-42.56,12.675,10.512,8.4333776944257,0.08887305184651062,8.6053776944257,0.08887305184651062,1.365,2.163
84607,"156668",\N,8.43,259.41890861,29.22670035,17,29,41.58,1.04,24.05,-72.25,216.39,9.734,8.541,6.524422424977252,0.05432425255298323,6.635422424977253,0.05432425255298323,1.015,1.193
72493,"130042",\N,7.26,222.34949776,-67.2351906,14,-67,41.69,1.24,23.9866,-107.28,-320.91,8.354,7.41,5.360159475631487,0.064605906327869,5.510159475631488,0.064605906327869,0.836,0.944
109980,\N,\N,9.23,334.12996055,68.33981857,22,68,41.69,0.88,23.9866,377.97,-9.38,10.786,9.368,7.330159475631488,0.04584263850966419,7.468159475631488,0.04584263850966419,1.17,1.418
23786,"32850",\N,7.74,76.6751978,14.44681583,5,14,41.7,1.14,23.9808,282.67,-239.14,8.743,7.819,5.840680274868788,0.05937878958634624,5.919680274868789,0.05937878958634624,0.804,0.924
70849,\N,\N,10.36,217.32751069,-46.46332289,14,-46,41.71,2.02,23.9751,-46.68,-202.92,11.992,10.497,8.461200949229156,0.1052459460942341,8.598200949229156,0.1052459460942341,1.427,1.495
108028,"208038",\N,8.18,328.27231906,20.93076463,21,20,41.71,0.98,23.9751,-6.08,-101.7,9.376,8.281,6.281200949229157,0.051029361794872496,6.382200949229158,0.051029361794872496,0.937,1.095
65378,"116656",\N,2.23,200.98091604,54.92541525,13,54,41.73,0.61,23.9636,121.23,-22.01,2.29,2.227,0.33224192355854587,0.03174436924043533,0.32924192355854576,0.03174436924043533,0.057,0.063
102101,\N,\N,10.27,310.3668975,57.42929757,20,57,41.74,1.15,23.9578,97.19,207.01,11.751,10.322,8.372762223647177,0.05984248730447028,8.424762223647177,0.05984248730447028,1.36,1.429
3810,"4676",\N,5.07,12.2446238,16.9411337,0,16,41.8,0.75,23.9234,-2.33,-201.57,5.684,5.124,3.175881408875177,0.03896600741286793,3.229881408875177,0.03896600741286793,0.502,0.56
86340,\N,\N,9.1,264.64302793,71.33155313,17,71,41.82,0.81,23.912,-124.07,314.23,10.504,9.252,7.206920142408266,0.04206390839911878,7.358920142408267,0.04206390839911878,1.117,1.252
73005,"132142",\N,7.77,223.79999963,53.67918367,14,53,41.83,0.63,23.9063,-970.94,478.79,8.756,7.829,5.877439322903151,0.03270693449211315,5.936439322903152,0.03270693449211315,0.785,0.927
92858,"175073",\N,7.98,283.82791823,-37.49748357,18,-37,41.84,1.19,23.9006,141.94,-357.25,9.007,8.025,6.08795837929609,0.06177699038117135,6.13295837929609,0.06177699038117135,0.857,0.982
91605,\N,\N,8.54,280.22843563,31.53511253,18,31,41.88,1.59,23.8777,86.68,-837.45,9.709,8.622,6.650033365034024,0.08248093200614726,6.732033365034025,0.08248093200614726,0.865,1.087
26373,"37572",\N,7.95,84.23680224,-47.96468727,5,-47,41.9,1.74,23.8663,25.31,-0.04,8.993,8.019,6.061070114831477,0.09022759444835282,6.130070114831478,0.09022759444835282,0.845,0.974
64048,\N,\N,9.28,196.89648916,34.40167641,13,34,41.9,1.52,23.8663,-132.67,3.32,10.874,9.431,7.391070114831477,0.07880876127695213,7.542070114831477,0.07880876127695213,1.178,1.443
68337,"122120",\N,9.05,209.83127021,22.86971986,13,22,41.97,1.17,23.8265,-161.65,14.25,10.528,9.161,7.1646948460574515,0.06054994419161508,7.27569484605745,0.06054994419161508,1.16,1.367
84223,\N,\N,10.07,258.23289668,42.33261362,17,42,41.97,4.53,23.8265,-1015.21,-354.15,11.773,10.198,8.18469484605745,0.23529278205971593,8.31269484605745,0.23529278205971593,1.28,1.575
58688,\N,\N,10.52,180.55520156,-38.00740883,12,-38,42,2.81,23.8095,-131.89,-249.77,12.003,10.712,8.636246451989503,0.14549920108735215,8.828246451989504,0.14549920108735215,1.419,1.291
12961,\N,\N,10.25,41.67791744,-23.08695475,2,-23,42.01,1.58,23.8039,292.67,141.42,12.062,10.509,8.366763407689959,0.08170781921002401,8.62576340768996,0.08170781921002401,1.389,1.553
3362,\N,\N,10.37,10.70025783,35.54860264,0,35,42.03,1.98,23.7925,264.99,74.49,12.4,10.551,8.487796950027185,0.10237212035672183,8.668796950027186,0.10237212035672183,1.46,1.849
105184,"202628",\N,6.75,319.61281475,-43.33470265,21,-43,42.04,0.9,23.7869,242.07,21.98,7.541,6.831,4.868313536781024,0.04649438185381172,4.949313536781023,0.04649438185381172,0.637,0.71
49669,"87901",\N,1.36,152.09358075,11.96719513,10,11,42.09,0.79,23.7586,-249.4,4.91,1.36,1.399,-0.5191053712598865,0.04076181257078115,-0.48010537125988684,0.04076181257078115,-0.087,-0.039
66781,"119332",\N,7.77,205.30592914,56.72700106,13,56,42.12,0.76,23.7417,-17.99,70.79,8.828,7.87,5.892441812567244,0.039185616497068754,5.992441812567244,0.039185616497068754,0.83,0.958
107625,"207144",\N,8.62,326.99984672,-40.25522434,21,-40,42.12,1.06,23.7417,107.49,-351.92,9.858,8.73,6.742441812567244,0.054659232409097314,6.852441812567245,0.054659232409097314,0.96,1.128
61100,"109011",\N,8.08,187.82839037,55.11884464,12,55,42.13,3.11,23.7361,99.7,-13.25,9.303,8.2,6.20295729563424,0.16058832798729572,6.3229572956342395,0.16058832798729572,0.941,1.103
116491,\N,\N,10.09,354.07660426,-48.58801079,23,-48,42.13,1.67,23.7361,-125.61,-25.11,12.011,10.189,8.21295729563424,0.08612058017328295,8.31195729563424,0.08612058017328295,1.37,1.822
2081,"2261",\N,2.4,6.57028075,-42.30512197,0,-42,42.14,0.78,23.7304,232.76,-353.64,3.802,2.519,0.5234726563604069,0.0401979580200682,0.6424726563604066,0.0401979580200682,1.083,1.283
28153,\N,\N,10.59,89.23372483,-46.93278714,5,-46,42.17,1.77,23.7135,66.86,488.9,13.086,10.817,8.715018005074318,0.09119671868471624,8.942018005074319,0.09119671868471624,1.404,2.269
66840,"119217",\N,9.76,205.48243094,-0.12809907,13,0,42.19,1.63,23.7023,-160.78,-429.82,11.303,9.891,7.886047626909405,0.08393606724851743,8.017047626909406,0.08393606724851743,1.288,1.412
85810,"159222",\N,6.52,263.00484063,34.27099419,17,34,42.2,0.56,23.6967,-239.65,62.73,7.317,6.595,4.646562254808369,0.02881743924560487,4.72156225480837,0.02881743924560487,0.639,0.722
90496,"169916",\N,2.82,276.99278955,-25.42124732,18,-25,42.2,0.9,23.6967,-44.81,-186.29,4.186,2.945,0.9465622548083701,0.04631804626082614,1.07156225480837,0.04631804626082614,1.025,1.241
102766,"198425",\N,8.25,312.31809562,32.28543792,20,32,42.23,0.98,23.6798,-161.09,-267.82,9.469,8.372,6.37810540712454,0.05040078356321542,6.50010540712454,0.05040078356321542,0.939,1.097
72622,"130841",\N,2.75,222.71990536,-16.04161047,14,-16,42.25,1.05,23.6686,-105.69,-69,2.957,2.77,0.8791335664285569,0.05397670080057715,0.8991335664285565,0.05397670080057715,0.147,0.187
72603,"130819",\N,5.15,222.67193219,-15.99709226,14,-15,42.26,1.04,23.663,-135.93,-59.47,5.617,5.19,3.2796474635814734,0.053449772275428575,3.3196474635814726,0.053449772275428575,0.401,0.427
7372,"9770",\N,7.11,23.75398479,-29.91056753,1,-29,42.29,1.47,23.6463,85.56,96.58,8.3,7.24,5.241188425734502,0.075510782363307,5.371188425734503,0.075510782363307,0.909,1.06
70308,\N,\N,10.25,215.77626176,-68.38207621,14,-68,42.29,1.47,23.6463,58.89,-238.61,12.244,10.441,8.381188425734504,0.075510782363307,8.572188425734502,0.075510782363307,1.429,1.803
5944,"7590",\N,6.59,19.12226076,42.93949385,1,42,42.3,0.75,23.6407,-112.45,-30.49,7.303,6.664,4.721701836875212,0.03850531917386002,4.795701836875212,0.03850531917386002,0.594,0.639
42333,"73350",\N,6.74,129.46028541,-6.80699027,8,-6,42.32,1.04,23.6295,-298.43,43.34,7.544,6.813,4.872728295135648,0.05337396227793878,4.945728295135648,0.05337396227793878,0.655,0.731
7576,"10008",\N,7.66,24.39735704,-6.76018613,1,-6,42.35,0.96,23.6128,170.99,-97.73,8.661,7.75,5.794267073333629,0.04923189332270628,5.884267073333628,0.04923189332270628,0.797,0.911
8497,"11171",\N,4.66,27.39662961,-10.68618074,1,-10,42.35,0.87,23.6128,-148.9,-94.47,5.071,4.698,2.7942670733336286,0.044615037075547814,2.832267073333629,0.044615037075547814,0.333,0.373
85582,\N,\N,8.99,262.33418538,29.39261462,17,29,42.4,3.76,23.5849,-196.31,-283.53,10.538,9.167,7.126829282963664,0.19307170601054757,7.3038292829636635,0.19307170601054757,1.143,1.371
107143,"206276",\N,8.82,325.541596,-41.12422092,21,-41,42.4,3.35,23.5849,238.72,-293.03,10.206,8.961,6.956829282963664,0.1719251504728696,7.097829282963664,0.1719251504728696,1.054,1.245
116936,\N,\N,10.3,355.54473674,-2.57623383,23,-2,42.42,2.07,23.5738,-192.64,-259.06,11.712,10.579,8.437853320902716,0.10604716672488923,8.716853320902716,0.10604716672488923,1.343,1.133
70873,"127334",\N,6.36,217.40284392,41.79644804,14,41,42.43,0.59,23.5682,161.06,-220.92,7.241,6.438,4.49836515883308,0.030196825480564904,4.576365158833081,0.030196825480564904,0.702,0.803
71743,"128987",\N,7.24,220.12989224,-16.20913162,14,-16,42.43,0.97,23.5682,-111.94,-65.21,8.114,7.312,5.3783651588330805,0.04965107938667179,5.45036515883308,0.04965107938667179,0.71,0.802
51248,"90508",\N,6.42,157.01587881,48.78704437,10,48,42.45,0.77,23.5571,80.56,-881.76,7.172,6.504,4.559388472899858,0.03939263063938636,4.643388472899858,0.03939263063938636,0.61,0.668
86722,"161198",\N,7.51,265.81550264,21.61071579,17,21,42.45,0.98,23.5571,-123.15,-619.84,8.453,7.592,5.649388472899858,0.05013948499552834,5.731388472899859,0.05013948499552834,0.752,0.861
46549,\N,\N,9.74,142.39722361,-5.37276807,9,-5,42.47,1.53,23.546,-479.95,26.94,11.479,9.967,7.880411304953398,0.07826209539925122,8.107411304953398,0.07826209539925078,1.305,1.512
112117,"214953",\N,5.99,340.65365518,-47.21000778,22,-47,42.47,0.72,23.546,6.15,-331.43,6.68,6.061,4.130411304953398,0.036816810569694436,4.201411304953398,0.036816810569694436,0.584,0.619
2072,"2262",\N,3.93,6.55048418,-43.67990933,0,-43,42.51,0.69,23.5239,106.14,32.83,4.164,3.965,2.0724555248356147,0.035249295833147176,2.107455524835615,0.035249295833147176,0.175,0.199
105911,"203985",\N,7.49,321.75462752,-44.80901766,21,-44,42.52,1.29,23.5183,264.07,184.71,8.616,7.579,5.632966279256298,0.06589979594204198,5.721966279256298,0.06589979594204198,0.876,1.037
19165,\N,\N,9.7,61.64503704,-20.85122581,4,-20,42.54,1.64,23.5073,52.06,-779.63,11.299,9.849,7.843987427833552,0.08375600882018608,7.992987427833553,0.08375600882018652,1.206,1.45
30314,"45270",\N,6.53,95.62897591,-60.21880842,6,-60,42.56,0.49,23.4962,-11.22,64.17,7.254,6.592,4.67500809643496,0.02500160943169316,4.737008096434961,0.02500160943169316,0.614,0.662
89348,"168151",\N,4.99,273.4723271,64.39719935,18,64,42.56,0.45,23.4962,351.62,36.05,5.496,5.044,3.1350080964349605,0.0229605028345663,3.1890080964349607,0.0229605028345663,0.44,0.452
78913,"144872",\N,8.58,241.62260618,38.63354279,16,38,42.57,0.86,23.4907,232.43,-536.06,9.821,8.695,6.725518250885683,0.04387409879099469,6.840518250885683,0.04387409879099469,0.963,1.126
22498,\N,\N,9.99,72.60335897,63.333424,4,63,42.59,17.78,23.4797,219.3,-194.5,11.611,9.908,8.136538200368745,0.9654860289531602,8.054538200368745,0.9654860289531602,1.33,1.703
45637,"80545",\N,9.52,139.53738985,-57.7700241,9,-57,42.59,1.09,23.4797,-85.82,472.01,11.111,9.746,7.666538200368745,0.05558633246146982,7.892538200368746,0.05558633246146982,1.185,1.365
86201,"160922",\N,4.77,264.23787472,68.75718933,17,68,42.62,0.53,23.4632,1.34,321.05,5.292,4.824,2.9180672268909156,0.027004685758015068,2.972067226890916,0.027004685758015068,0.43,0.468
116416,"221851",\N,7.9,353.85726949,31.16198982,23,31,42.63,0.93,23.4577,-196.69,-281.35,8.999,7.998,6.048576663235662,0.04737954027494995,6.146576663235661,0.04737954027494995,0.845,1.001
114456,"218868",\N,6.98,347.70896034,45.51297,23,45,42.65,0.74,23.4467,-86.84,-286.41,7.933,7.067,5.129595177517711,0.03767997323841854,5.216595177517711,0.03767997323841854,0.75,0.866
13976,"18632",\N,7.97,45.01091188,7.74970382,3,7,42.66,1.22,23.4412,329.79,19.67,9.17,8.078,6.120104255567051,0.06211718041374281,6.228104255567049,0.06211718041374281,0.926,1.092
1499,"1461",\N,6.47,4.67342336,-8.05265094,0,-8,42.67,0.85,23.4357,417.66,-144.2,7.305,6.541,4.6206132142965615,0.043262145521176354,4.691613214296561,0.043262145521176354,0.674,0.764
90959,"171314",\N,8.9,278.32446321,22.31540247,18,22,42.67,1.26,23.4357,-176.88,-473.21,10.416,9.016,7.050613214296561,0.06413993190735523,7.166613214296561,0.06413993190735523,1.181,1.4
93185,"176377",\N,6.8,284.71235563,30.18017204,18,30,42.68,0.64,23.4302,56.25,194.66,7.519,6.866,4.9511220537621625,0.03256435149269521,5.0171220537621615,0.03256435149269521,0.606,0.653
42173,"72946",\N,7.25,128.96392686,6.6230998,8,6,42.71,4.61,23.4137,-120.67,-133.34,7.987,7.203,5.402647857134121,0.23529940070068323,5.35564785713412,0.23529940070068323,0.71,0.784
52369,"92719",\N,6.79,160.55491694,-13.7872952,10,-13,42.73,0.82,23.4028,235.49,-172,7.559,6.861,4.943664464085981,0.04167624627459432,5.014664464085983,0.04167624627459432,0.622,0.698
56199,\N,\N,9.98,172.80419168,63.15747167,11,63,42.74,1.3,23.3973,66.52,25.17,11.8,10.134,8.134172589140254,0.06606890890634354,8.288172589140254,0.06606890890634354,1.315,1.666
98106,"187456",\N,8.4,299.06739256,-72.3635678,19,-72,42.78,1,23.3754,-12.34,-300.48,9.737,8.514,6.556203901177546,0.05076830396905807,6.670203901177545,0.05076830396905807,1.058,1.223
103544,\N,\N,11.21,314.67385352,34.27453088,20,34,42.8,2.23,23.3645,292.04,-144.25,12.549,11.117,9.36721884506586,0.11324234814651657,9.27421884506586,0.11324234814651657,1.741,1.432
39780,"67228",\N,5.3,121.9410051,21.58197937,8,21,42.86,0.97,23.3318,23.08,-67.23,6.078,5.368,3.460260833529051,0.04915277573184884,3.5282608335290506,0.04915277573184884,0.642,0.71
56809,"101177",\N,6.29,174.68913216,45.10837959,11,45,42.94,0.95,23.2883,-593.87,14.8,7.016,6.322,4.4543102005011495,0.048049265517583706,4.4863102005011495,0.048049265517583706,0.566,0.694
10337,\N,\N,9.84,33.29970594,-21.19658781,2,-21,43,1.67,23.2558,377.79,54.93,11.622,9.995,8.007342277897934,0.08437636797532644,8.162342277897933,0.08437636797532644,1.346,1.627
78734,\N,\N,10.08,241.09718041,-33.06086864,16,-33,43,1.95,23.2558,-236.2,-67.87,11.868,10.313,8.247342277897934,0.0985413365344705,8.480342277897934,0.0985413365344705,1.345,1.555
108567,\N,\N,9.53,329.88377294,-60.93274382,21,-60,43.04,1.53,23.2342,-9.88,-94.62,11.146,9.722,7.699361313291663,0.07722475176914312,7.891361313291664,0.07722475176914312,1.202,1.424
108092,\N,\N,10.3,328.49458666,41.77989728,21,41,43.07,1.55,23.218,384.4,-357.13,12.045,10.477,8.470874358813,0.07818055276854441,8.647874358813,0.07818055276854441,1.333,1.568
99137,"190422",\N,6.26,301.89613313,-55.0161003,20,-55,43.08,0.79,23.2126,19.16,36.22,6.885,6.316,4.43137847312972,0.03982487314511163,4.487378473129721,0.03982487314511163,0.53,0.569
28267,"40397",\N,6.99,89.58955821,-4.65017345,5,-4,43.1,0.93,23.2019,71.23,-203.34,7.882,7.074,5.162386350803659,0.0468627111116553,5.246386350803658,0.0468627111116553,0.72,0.808
19233,"26491",\N,6.37,61.83871877,-64.22310952,4,-64,43.12,0.5,23.1911,185.91,336.76,7.148,6.451,4.543393760893412,0.025180539661246115,4.624393760893414,0.025180539661246115,0.636,0.697
105905,"203850",\N,8.65,321.74067096,-56.12560249,21,-56,43.12,1.17,23.1911,662.19,138.83,9.816,8.804,6.823393760893413,0.05893428780009913,6.977393760893413,0.05893428780009913,0.924,1.012
63257,"112575",\N,9.11,194.4340298,-14.46356844,12,-14,43.13,1.32,23.1857,-348.84,25.13,10.601,9.285,7.283897290729758,0.06647899438954452,7.458897290729759,0.06647899438954452,1.118,1.316
9829,"12846",\N,6.89,31.62599843,24.33435081,2,24,43.14,0.94,23.1803,6.37,-147.15,7.689,6.962,5.064400703832632,0.047322837205136636,5.136400703832631,0.047322837205136636,0.662,0.727
49366,"87424",\N,8.15,151.15738731,-11.72964083,10,-11,43.14,1.11,23.1803,-189.36,-25.45,9.311,8.245,6.324400703832632,0.055884712571018014,6.419400703832631,0.055884712571018014,0.891,1.066
6917,"8997",\N,7.74,22.26920867,21.72361547,1,21,43.16,0.93,23.1696,455.58,-185,8.943,7.828,5.915407180054366,0.04679754350353704,6.003407180054365,0.04679754350353704,0.966,1.115
46733,"81937",\N,3.65,142.88154025,63.06179545,9,63,43.2,0.64,23.1481,107.55,26.86,4.059,3.689,1.827418734074561,0.03217231547330224,1.8664187340745606,0.03217231547330224,0.36,0.37
106400,"205434",\N,9.34,323.25253434,62.00197884,21,62,43.2,0.95,23.1481,370.9,194.3,10.828,9.45,7.51741873407456,0.047759986569690493,7.62741873407456,0.047759986569690493,1.163,1.378
39064,"65430",\N,7.68,119.89092254,20.84521031,7,20,43.21,0.96,23.1428,180.46,-544.36,8.742,7.761,5.857921331556152,0.04825171493169966,5.938921331556151,0.04825171493169966,0.833,0.981
