HIP, HD, designation, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
7372,"9770",\N,7.11,23.75398479,-29.91056753,1,-29,42.29,1.47,23.6463,85.56,96.58,8.3,7.24,5.241188425734502,0.075510782363307,5.371188425734503,0.075510782363307,0.909,1.06
7513,"9826","Gaia DR3 348020482735930112",4.1,24.19990413,41.40638491,1,41,74.25,0.72,13.468,-172.57,-381.01,4.748,4.159,3.4534822899462494,0.021057362185930018,3.5124822899462504,0.021057362185930018,0.536,0.589
7554,\N,"Gaia DR3 4917782741272766592",10.39,24.33490489,-49.19594129,1,-49,45.79,1.63,21.8388,497.52,113.75,11.832,10.499,8.693853217638488,0.07733121230256756,8.802853217638487,0.07733121230256668,1.416,1.333
7576,"10008",\N,7.66,24.39735704,-6.76018613,1,-6,42.35,0.96,23.6128,170.99,-97.73,8.661,7.75,5.794267073333629,0.04923189332270628,5.884267073333628,0.04923189332270628,0.797,0.911
7646,\N,\N,11.6,24.62349663,0.65118329,1,0,52.95,2.92,18.8857,512.97,162.07,\N,\N,10.21932982221752,0.11987042119188729,\N,\N,1.496,\N
7734,"10086","Gaia DR3 350664155368182656",6.6,24.89931748,45.87832743,1,45,46.73,0.8,21.3995,216.82,-228.95,7.463,6.69,4.947978905121566,0.037178422192087446,5.037978905121566,0.037178422192087446,0.69,0.773
7751,"10360",\N,5.76,24.94684603,-56.19644067,1,-56,122.75,1.41,8.1466,286.1,16.66,6.994,5.951,6.2051075039750305,0.024944283265209588,6.396107503975031,0.024944283265209588,0.88,1.043
7918,"10307","Gaia DR3 348515297330773120",4.96,25.44381547,42.61380692,1,42,79.09,0.83,12.6438,791.35,-180.16,5.717,5.031,4.450607877705539,0.022789079133162193,4.521607877705539,0.022789079133162193,0.618,0.686
7978,"10647","Gaia DR3 4912580642524184960",5.52,25.62146258,-53.7405747,1,-53,57.63,0.64,17.3521,166.97,-106.71,6.17,5.581,4.323243097906781,0.024115902790799115,4.384243097906781,0.024115902790799115,0.551,0.589
7981,"10476","Gaia DR3 96331172942614528",5.24,25.62479083,20.27015091,1,20,133.91,0.91,7.4677,-302.12,-677.4,\N,\N,5.874065050207763,0.014756704589216518,\N,\N,0.836,\N
8043,\N,"Gaia DR3 301785537751949824",10.4,25.81504023,27.84218426,1,27,48.11,2.01,20.7857,550.97,-33.26,\N,\N,8.811176784512822,0.09077534233116058,\N,\N,1.46,\N
8051,\N,"Gaia DR3 2560771312759450496",10.93,25.83510906,4.32351508,1,4,88.86,1.99,11.2537,-420.14,-763.36,\N,\N,10.673531544524261,0.04863777532766633,\N,\N,1.525,\N
