designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
"Gaia DR3 2334879397612667648",118261,"224607",359.8059459339963,-26.04869169091047,43.87288257803194,0.02071718,229.7984,-229.4648711591734,12.376613064046921,1.0502486,8.344787,8.908077,7.636013,4580.4507,4574.2065,4582.42,4.5606,4.557,4.5627,-0.0912,-0.1476,-0.0664,22.7486,22.5031,22.7832,6.555767848866037,0.0010253893857257168,5.846993848866037,0.0010253893857257168,1.272064,8.69,359.80770183,-26.04877698,"23 59 13.85","-26 02 55.6",40.9,1.26,24.4499,-232.18,12.89,10.033,8.816,6.748616540036709,0.06691739097813132,6.87461654003671,0.06691739097813132,1.042,1.217
"Gaia DR3 2348830516542653824",3850,"4747",12.36401204858633,-23.2119122643033,53.052628381800204,0.028182508,533.66486,519.0490135214384,124.04141605286418,0.932588,6.9578214,7.3475842,6.398603,5230.2456,5228.7036,5231.5894,4.5048,4.5028,4.5058,-0.4203,-0.4304,-0.4121,18.8564,18.8381,18.8998,5.581355924922452,0.001153525210268569,5.022137524922451,0.001153525210268569,0.9489812,7.15,12.36015525,-23.21277388,"00 49 26.44","-23 12 46.0",53.09,1.02,18.8359,516.74,119.52,8.109,7.247,5.775063626705786,0.0417248906422234,5.872063626705786,0.0417248906422234,0.769,0.862
"Gaia DR3 2384342302577019264",114156,"218294",346.78016870995265,-23.160585636428262,45.23614812450128,0.018173596,299.15106,156.27627737395946,-255.08641229775267,1.0914525,9.061844,9.816424,8.221247,4029.4084,4027.9443,4030.1362,4.5108,4.5095,4.5114,-0.5011,-0.5078,-0.5,22.0939,22.0815,22.1099,7.339272087423822,0.0008723878149452524,6.4986750874238215,0.0008723878149452524,1.595177,9.62,346.77900023,-23.15883163,"23 07 06.96","-23 09 31.8",47.36,1.88,21.1149,154.14,-253.64,11.306,9.736,7.997058468574317,0.08624397060895372,8.11305846857432,0.08624397060895372,1.276,1.57
"Gaia DR3 2396530698208685312",113576,"217357",345.06283531994274,-22.524089212751498,121.472361391852,0.024886552,903.9387,-902.0731782618114,58.044865405649034,1.0888942,7.259579,8.093845,6.3603644,3828.1167,3821.2466,3853.4016,4.4736,4.4613,4.4996,-0.6054,-0.6394,-0.5252,8.2322,8.2226,8.2583,7.681966370722786,0.0004448786635320445,6.782751770722785,0.0004448786635320445,1.7334806,7.88,345.06954949,-22.52448801,"23 00 16.69","-22 31 28.2",122.8,0.94,8.1433,-904.21,58.09,9.682,8.068,8.325991834025746,0.016622344738829398,8.513991834025745,0.016622344738829398,1.379,1.614
"Gaia DR3 2400808142038361088",111802,"214479",339.6920274130413,-20.62148673061316,112.38592357649058,0.055467818,456.10855,449.206795800205,-79.04593113248174,2.9361658,8.170376,9.348135,7.0827794,3307.948,3303.596,3326.1157,3.9399,3.9277,3.9645,-0.7801,-0.8016,-0.7162,8.8792,8.795,9.3563,8.423935594604371,0.0010717253758292244,7.336338994604372,0.0010717253758292244,2.2653556,9.06,339.68872796,-20.62094006,"22 38 45.29","-20 37 15.4",115.71,1.5,8.6423,450.58,-79.86,10.956,9.335,9.37685446792852,0.028151336026043694,9.651854467928523,0.028151336026043694,1.466,1.621
"Gaia DR3 2416611663182821120",910,"693",2.8156932027646513,-15.469175920957877,52.94889167785683,0.095847435,281.988,-82.82753394668673,-269.54931904691836,1.6932559,4.7636194,5.0197806,4.338079,6115.5513,6114.0303,6117.0283,4.0896,4.0877,4.0912,-0.8623,-0.8845,-0.843,18.8917,18.8556,18.9269,3.382903769599146,0.0039307770448573365,2.957363369599147,0.0039307770448573365,0.6817016,4.89,2.81628415,-15.46732287,"00 11 15.91","-15 28 02.4",52.94,0.77,18.8893,-84.2,-269.31,5.472,4.953,3.5089196848266475,0.031585789132812625,3.5719196848266463,0.031585789132812625,0.487,0.519
"Gaia DR3 2423493369021649920",1803,"1835",5.717578630284787,-12.209165461343625,46.87421744278449,0.027012834,399.061,394.38784588106705,60.892585449531346,1.0284696,6.236681,6.5625257,5.7408047,5667.4966,5661.8057,5675.7695,4.3255,4.3161,4.3421,-0.0243,-0.0546,0.038,21.3251,21.3054,21.3522,4.591351151613021,0.0012513836694743041,4.09547485161302,0.0012513836694743041,0.821721,6.39,5.71480399,-12.20958506,"00 22 51.55","-12 12 34.5",49.05,0.91,20.3874,394.27,60.45,7.209,6.451,4.843195058579838,0.040290859407716706,4.9041950585798375,0.040290859407716706,0.659,0.758
"Gaia DR3 2428162410789155328",1532,\N,4.77301269931231,-9.9661923699313,49.4757490031547,0.01777166,303.67178,-36.325407373530375,-301.49130688241553,0.90783423,9.316666,10.124876,8.434608,3890.675,3884.3684,3893.9485,4.5592,4.5498,4.5637,-0.5413,-0.5823,-0.5205,20.1991,20.1854,20.2183,7.788627888113722,0.0007799916484043656,6.906569888113723,0.0007799916484043656,1.690268,9.9,4.77326587,-9.96411989,"00 19 05.58","-09 57 50.8",48.17,1.73,20.7598,-37.06,-301.98,11.599,10.041,8.31388323157217,0.07802083639213464,8.45488323157217,0.07802083639213464,1.318,1.558
"Gaia DR3 2436812303124645504",115445,"220339",350.7724431425794,-10.763086828148516,52.164287919347096,0.027512643,521.7654,452.191600058604,260.31116042497837,0.9584467,7.543477,8.003902,6.913093,4884.119,4882.347,4885.908,4.5355,4.5338,4.5368,-0.4366,-0.4467,-0.4233,19.1685,19.1527,19.2203,6.130343416607403,0.0011452845061241668,5.499959416607403,0.0011452845061241668,1.090809,7.8,350.76927866,-10.76487639,"23 23 04.63","-10 45 53.6",51.37,1.25,19.4666,451.02,260.28,8.956,7.905,6.3535478286216875,0.05284945356892923,6.458547828621686,0.05284945356892923,0.881,1.051
"Gaia DR3 2473608009504466688",3909,"4813",12.530589460777726,-10.645349194018035,62.8022373482063,0.09513097,323.58002,-228.03114929883466,-229.57749769142683,1.034431,5.0295434,5.2996726,4.613301,6112.7383,6111.732,6113.7954,4.2285,4.2258,4.2308,-0.4573,-0.4654,-0.4471,15.9155,15.8911,15.9391,4.019418979408266,0.0032892846396110897,3.6031765794082666,0.0032892846396110897,0.6863716,5.17,12.53218487,-10.64377045,"00 50 07.72","-10 38 37.6",64.69,1.03,15.4583,-224.67,-228.44,5.78,5.228,4.224185755702441,0.03457730119509961,4.282185755702441,0.03457730119509961,0.514,0.552
"Gaia DR3 2493069773336748928",10416,"13789",33.556490000546106,-3.6361783301509556,43.97723592048848,0.04207215,219.60693,-12.327325709924946,-219.2606762516379,1.118875,8.201558,8.764007,7.494226,4582.8706,4581.4365,4584.345,4.5416,4.5403,4.543,-0.0017,-0.01,0.0077,22.7013,22.6305,22.7305,6.417697646928833,0.0020774052505436735,5.710365646928832,0.0020774052505436735,1.269781,8.55,33.55657244,-3.63467442,"02 14 13.58","-03 38 04.8",43.73,1.18,22.8676,-12.05,-217.7,9.935,8.664,6.753897386724287,0.05860872660527061,6.867897386724286,0.05860872660527061,1.055,1.271
"Gaia DR3 2513664248895784192",10723,"14214",34.50764165140524,1.7594557030687372,44.59628648650446,0.34704155,520.37,366.09009399729484,369.8147793673394,6.4231925,5.4543943,5.751949,4.9983554,5950.7886,5947.245,5954.9355,4.1817,4.1749,4.1945,-0.4863,-0.4986,-0.4725,22.3381,21.8354,22.6056,3.700887783519839,0.016898410663484853,3.244848883519838,0.016898410663484853,0.7535936,5.6,34.50510951,1.75689975,"02 18 01.23","+01 45 24.8",40.04,0.92,24.975,365.99,371.16,6.313,5.665,3.6124703440364048,0.049902754630525514,3.6774703440364043,0.049902754630525514,0.588,0.648
"Gaia DR3 2525514785221197696",3979,"4915",12.796367991907957,-5.039807177766975,44.59124455306682,0.023847127,287.67206,261.88548580607426,-119.04288232325564,0.92644477,6.813367,7.1460543,6.3076863,5652.0977,5649.1353,5661.8306,4.4461,4.4447,4.4487,-0.3596,-0.3671,-0.3414,22.2948,22.2612,22.3367,5.059614968945446,0.0011612903784703477,4.553934268945447,0.0011612903784703477,0.838368,6.98,12.79456039,-5.03898875,"00 51 10.69","-05 02 20.4",45.27,0.97,22.0897,262.27,-119.18,7.805,7.056,5.259052472476262,0.04653524797350794,5.335052472476261,0.04653524797350794,0.663,0.749
"Gaia DR3 25488745411919360",12929,"17230",41.57318460023838,11.774298748593672,61.891017087193504,0.027970409,338.2286,263.88306748325766,-211.5757795954683,1.0998586,8.109455,8.82413,7.2926583,4192.4834,4181.5674,4195.179,4.5335,4.5166,4.5355,-0.0156,-0.1123,-0.0003,16.0848,16.0467,16.2169,7.067593098689977,0.0009813536506566578,6.2507963986899755,0.0009813536506566578,1.5314717,8.59,41.57133117,11.77575063,"02 46 17.12","+11 46 32.7",62.83,1.53,15.916,265.49,-210.1,10.203,8.81,7.5808352985796965,0.05288890227144183,7.800835298579697,0.05288890227144183,1.269,1.393
"Gaia DR3 2549518150551364864",3535,"4256",11.270169214344762,1.7829751169471826,44.66012200001708,0.024192527,575.1369,-49.97082354023122,-572.9619014149282,0.9267769,7.7329955,8.2421,7.06652,4776.3037,4769.1035,4777.67,4.5095,4.5079,4.5107,0.1606,0.1296,0.1695,22.3443,22.2029,22.3744,5.982595025591767,0.0011762934735259911,5.316119525591768,0.0011762934735259911,1.17558,8.03,11.2705124,1.78691411,"00 45 04.92","+01 47 12.9",45.43,0.95,22.0119,-49.04,-573.07,9.312,8.128,6.31671368407313,0.04541491431991895,6.4147136840731305,0.04541491431991895,0.983,1.184
"Gaia DR3 2552925644460225152",3765,"4628",12.099107075154986,5.27553944692346,134.49484768931154,0.057815686,1369.2692,755.893500290751,-1141.719303057953,1.0807776,5.467689,5.9383683,4.828774,4859.2896,4858.631,4859.9487,4.5204,4.52,4.5209,-0.6271,-0.6324,-0.6209,7.4303,7.4272,7.4334,6.11121723719546,0.0009334571314543183,5.472302237195459,0.0009334571314543183,1.1095943,5.74,12.09388786,5.28338873,"00 48 22.53","+05 17 00.2",134.04,0.86,7.4605,758.04,-1141.22,6.875,5.845,6.37617209581617,0.013932347788445654,6.48117209581617,0.013932347788445654,0.89,1.03
"Gaia DR3 2611163717366876544",112774,"216133",342.5804573056282,-7.089644096557749,68.93028118372844,0.019456035,148.73949,-106.57232266763265,103.75824912054978,1.0850837,9.132903,10.093116,8.165563,3818.516,3817.7156,3828.0935,4.6986,4.6967,4.7054,-0.0176,-0.0245,-0.0107,14.4818,14.4312,14.4957,8.324953250464015,0.0006129126937750584,7.357613250464015,0.0006129126937755025,1.927553,9.86,342.58119552,-7.09035755,"22 50 19.49","-07 05 25.3",71.43,1.84,13.9997,-103.03,103.08,11.633,10.11,9.129403250622712,0.05594838760997689,9.379403250622712,0.05594838760997689,1.452,1.523
"Gaia DR3 2619706544757416192",109378,"210277",332.3748236763796,-7.550658877487583,46.851509694084825,0.028253436,458.63965,85.40735088989933,-450.6172582438954,1.1266364,6.3589854,6.72765,5.818857,5444.522,5441.591,5447.6465,4.3441,4.343,4.3452,-0.3504,-0.3593,-0.3411,21.3246,21.3114,21.3374,4.712603348503913,0.0013094895892500347,4.172474948503913,0.0013094895892500347,0.908793,6.54,332.374231,-7.54756077,"22 09 29.82","-07 32 51.2",46.97,0.79,21.2902,85.48,-449.82,7.489,6.625,4.8991028009162445,0.03652597385038803,4.984102800916245,0.03652597385038803,0.773,0.864
