designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
Gaia DR3 3767878708888402816,HIP 51007,\N,156.292,-10.22815208003861,78.17457842220993,0.025267148,703.74384,-693.1814933325599,121.46945656396232,1.183827,9.275512,10.381414,8.230751,3545.8337,3474.6128,3558.7534,4.5159,4.1922,4.567,-0.5623,-1.054,-0.4485,12.8001,12.7552,12.8708,8.740839739347699,0.0007018511358438,7.696078739347698,0.0007018511358443,2.150663,10.15,156.29686702,-10.22898726,10 25 11.25,-10 13 44.4,80.07,1.8,12.4891,-689.12,120.68,\N,\N,9.667349142535851,0.0488236414241889,\N,\N,1.459,\N
Gaia DR3 1637110042813188608,HIP 85235,158633,261.244,67.30672951368193,78.17469220601129,0.022623343,531.7711,-531.7492966789252,4.817753376813752,1.0463574,6.2235785,6.615514,5.6600223,5285.103,5281.292,5288.461,4.6087,4.6031,4.6156,-0.0539,-0.0701,-0.0332,12.7743,12.7632,12.7875,5.688909399943002,0.0006284126629818,5.125353199943001,0.0006284126629818,0.9554917,6.44,261.25375612,67.30669599,17 25 00.90,+67 18 24.1,78.14,0.51,12.7975,-531.0,3.65,7.391,6.507,5.904367034443829,0.0141728519897221,5.971367034443829,0.01417285198972218,0.759,0.884
Gaia DR3 3852570413083923072,HIP 46580,82106,142.476,5.655613878177123,78.19452225007079,0.021477604,514.2393,-502.6546791854324,108.53726396612656,0.9910969,6.885495,7.4135585,6.202699,4669.3193,4667.897,4670.5884,4.5452,4.544,4.546,-0.141,-0.1505,-0.128,12.7719,12.7464,12.7826,6.351376652774183,0.0005964359694177,5.668580652774184,0.0005964359694177,1.2108595,7.2,142.4796666,5.654867,09 29 55.12,+05 39 17.5,78.87,1.02,12.6791,-504.1,110.0,8.495,7.325,6.684559204130125,0.0280845106361615,6.809559204130125,0.028084510636161575,1.002,1.17
Gaia DR3 5378886891123024512,HIP 56998,101581,175.256,-44.40411484982858,78.22675647892444,0.018242646,703.59656,-660.6340786458122,242.09647458907287,0.9155402,7.394229,7.9794908,6.665698,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.861005617195357,0.0005063919938228,6.132474617195358,0.0005063919938228,1.3137928,7.77,175.26253299,-44.40577927,11 41 03.01,-44 24 20.8,79.91,0.92,12.5141,-658.0,242.8,9.139,7.91,7.283005653332657,0.0250011624320505,7.423005653332657,0.025001162432050528,1.064,1.229
Gaia DR3 5924187617032756736,HIP 84051,\N,257.745,-52.51481569583831,78.26205621502966,0.019547887,292.95126,-247.66833392516563,156.4635116184804,0.93471026,9.212255,10.270633,8.187291,3427.6184,3381.6584,3501.8743,4.1748,4.0356,4.4107,-0.9108,-1.0711,-0.6239,12.7768,12.7335,12.8719,8.680011270667018,0.0005423790304073,7.655047270667017,0.0005423790304073,2.083342,10.05,257.7474644,-52.515892,17 10 59.39,-52 30 57.2,79.53,1.82,12.5739,-250.95,158.12,11.83,10.26,9.55265491226378,0.0497016207817679,9.762654912263779,0.04970162078176621,1.457,1.57
Gaia DR3 3575733210781078016,HIP 58576,104304,180.186,-10.448272003975848,78.33591471044681,0.092326514,489.23535,83.79341887242131,-482.0061083706503,1.2261504,5.3550773,5.731157,4.8056283,5510.1235,5507.904,5512.296,4.3911,4.39,4.3928,-0.1764,-0.1833,-0.1697,12.7431,12.7003,12.7626,4.824881894741091,0.0025592931593303,4.275432894741092,0.0025592931593303,0.9255287,5.54,180.18486353,-10.44483921,12 00 44.37,-10 26 41.4,77.48,0.8,12.9066,141.98,-483.34,6.506,5.623,4.985948060235366,0.0224217819498462,5.068948060235366,0.02242178194984623,0.76,0.883
Gaia DR3 3517841209157902720,HIP 59406,\N,182.798,-19.96139412325039,78.48142288055584,0.023615887,281.53973,-212.8680095348506,-184.26024089784488,1.0918617,10.58782,11.947852,9.4342,3140.9067,3140.1465,3143.3545,4.1958,4.1931,4.205,-0.8509,-0.8538,-0.841,12.7444,12.7347,12.7518,10.061654341353092,0.000653418945685,8.908034341353092,0.000653418945685,2.513652,11.67,182.79954834,-19.96012739,12 11 11.89,-19 57 36.5,78.14,2.8,12.7975,-214.86,-183.44,\N,\N,11.13436703444383,0.0778439604707479,\N,\N,1.558,\N
Gaia DR3 4247023886053586304,HIP 98698,190007,300.696,3.326715753341339,78.64649917102172,0.019802462,149.77547,-90.38324464030713,119.4301522492732,0.9427,7.0766416,7.6813974,6.3358107,4487.138,4480.0347,4491.0835,4.5541,4.5486,4.5568,0.2735,0.2274,0.2959,12.7116,12.707,12.7178,6.555038577164884,0.0005467567054537,5.814207677164883,0.0005467567054537,1.3455867,7.46,300.69624414,3.32589486,20 02 47.10,+03 19 33.2,76.26,1.03,13.113,-92.28,120.76,8.923,7.595,6.871484004688261,0.0293306136968021,7.006484004688261,0.02933061369680212,1.128,1.328
Gaia DR3 5339892367684811520,HIP 55042,304043,168.98,-57.5423983978393,78.89223586679518,0.03193162,2737.7556,-2468.4073805783923,1184.1752819642727,1.0095482,10.486478,11.832905,9.332071,3209.3408,3205.9739,3236.7341,4.1203,4.1139,4.1966,-1.1518,-1.1554,-1.0699,12.6964,12.654,12.8238,9.97164932237632,0.0008789031625955,8.817242322376318,0.0008789031625955,2.500834,11.66,169.01203145,-57.55053464,11 16 02.89,-57 33 01.9,79.71,2.8,12.5455,-2465.03,1179.06,\N,\N,11.1675640456497,0.0763094394004557,\N,\N,1.49,\N
Gaia DR3 704967037090946688,HIP 43587,75732,133.147,28.329783000362703,79.44818375718161,0.042877857,538.90265,-485.6808133468651,-233.5170052934288,0.8584381,5.732681,6.155681,5.1470094,5184.4775,5178.8193,5185.935,4.4506,4.4466,4.4514,0.2849,0.239,0.2928,12.5796,12.5712,12.5965,5.233100866857972,0.0011719348145096,4.647429266857972,0.0011719348145096,1.0086716,5.96,133.15055377,28.33138843,08 52 36.13,+28 19 53.0,79.8,0.84,12.5313,-485.48,-234.4,7.057,6.043,5.470014456753648,0.0228584485996741,5.553014456753647,0.02285844859967412,0.869,1.014
