HIP,HD,designation,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
HIP 94349,\N,\N,11.09,288.05646821,2.88766813,19 12 13.55,+02 53 15.6,98.56,2.66,10.1461,1789.15,-520.07,\N,\N,11.058503474101752,0.05861931450526381,\N,\N,1.542,\N
HIP 2552,\N,\N,10.27,8.11171615,67.23621544,00 32 26.81,+67 14 10.4,98.74,3.37,10.1276,1739.07,-224.63,\N,\N,10.24246561441756,0.07414123389445848,\N,\N,1.52,\N
HIP 76362,\N,\N,11.65,233.94850307,-80.20230323,15 35 47.64,-80 12 08.3,99.9,61.26,10.01,-94.7,38.05,\N,\N,11.64782744112991,1.5505503524322108,\N,\N,\N,\N
HIP 84581,\N,\N,11.09,259.34773232,-7.87683635,17 17 23.46,-07 52 36.6,100.89,43.18,9.9118,104.16,168.46,\N,\N,11.10924061017149,0.9933062046589827,\N,\N,\N,\N
HIP 82724,\N,\N,11.85,253.63222815,-62.40023361,16 54 31.73,-62 24 00.8,109.57,20.12,9.1266,294.47,205.48,\N,\N,12.04845830824513,0.4033153633748068,\N,\N,1.729,\N
HIP 14559,\N,\N,11.72,46.99144229,-28.22097006,03 07 57.95,-28 13 15.5,114.73,33.98,8.7161,-156.07,-146.48,\N,\N,12.01838496792378,0.6629941065541818,\N,\N,\N,\N
HIP 93449,\N,\N,11.57,285.47364755,-36.95224,19 01 53.68,-36 57 08.1,121.75,68.24,8.2136,-34.36,50.57,\N,\N,11.99734484943336,1.3757394794318163,\N,\N,\N,\N
HIP 33499,\N,\N,10.81,104.44792505,-44.29109677,06 57 47.50,-44 17 27.9,124.62,2.64,8.0244,-1102.25,-42.57,\N,\N,11.287938734593714,0.046008224696308275,\N,\N,1.636,\N
HIP 106255,\N,\N,11.96,322.82467099,-9.79053173,21 31 17.92,-09 47 25.9,124.82,28.85,8.0115,1161.8,-54.19,\N,\N,12.441420891224322,0.5111339911715937,\N,\N,1.703,\N
HIP 91262,172167,\N,0.03,279.23410832,38.78299311,18 36 56.19,+38 46 58.8,128.93,0.55,7.7561,201.02,287.46,\N,\N,0.581769913320012,0.009263298455691515,\N,\N,-0.001,\N
HIP 73182,131976,\N,8.01,224.35801834,-21.40746858,14 57 25.92,-21 24 26.9,133.63,33.56,7.4833,987.05,-1666.81,\N,\N,8.639519842039618,0.5572659949776249,\N,\N,1.519,\N
HIP 84709,156384,\N,5.91,259.73483426,-34.98957161,17 18 56.36,-34 59 22.5,143.45,17.12,6.9711,1149.24,-90.8,\N,\N,6.693502762910086,0.26039477807939937,\N,\N,1.082,\N
HIP 114176,\N,\N,12.28,346.8313657,-32.26819891,23 07 19.53,-32 16 05.5,147.95,13.76,6.759,-223.58,-30.45,\N,\N,13.13057484748326,0.2025418105552168,\N,\N,\N,\N
HIP 54298,\N,\N,11.69,166.62786165,-53.26885914,11 06 30.69,-53 16 07.9,155.28,78.3,6.44,-39.5,272.78,\N,\N,12.645577611901532,1.2051443683580825,\N,\N,\N,\N
HIP 88601,165341,\N,4.03,271.36338682,2.50243928,18 05 27.21,+02 30 08.8,196.62,1.38,5.086,124.56,-962.66,\N,\N,5.4981384588300966,0.015240978192618826,\N,\N,0.86,\N
HIP 82725,\N,\N,11.72,253.6339477,-62.40374141,16 54 32.15,-62 24 13.5,203.01,29.27,4.9259,254.79,173.56,\N,\N,13.257587156015656,0.3152800004607963,\N,\N,\N,\N
HIP 114110,\N,\N,12.24,346.66203219,-14.87239655,23 06 38.89,-14 52 20.6,216.52,18.28,4.6185,112.27,83.24,\N,\N,13.917490092095118,0.1837670088589709,\N,\N,\N,\N
HIP 15689,\N,\N,12.16,50.52321876,-13.27811998,03 22 05.57,-13 16 41.2,227.45,61.79,4.3966,-112.94,-299.04,\N,\N,13.94442970582987,0.6051017395973322,\N,\N,\N,\N
HIP 30920,\N,\N,11.12,97.345813,-2.81247539,06 29 23.00,-02 48 44.9,242.89,2.64,4.1171,694.73,-618.62,\N,\N,13.047048174391662,0.02360291871212894,\N,\N,1.69,\N
HIP 37279,61421,\N,0.4,114.82724194,5.22750767,07 39 18.54,+05 13 39.0,285.93,0.88,3.4974,-716.57,-1034.58,\N,\N,2.6812986213323624,0.006683110389961833,\N,\N,0.432,\N
HIP 32349,48915,\N,-1.44,101.28854105,-16.71314306,06 45 09.25,-16 42 47.3,379.21,1.58,2.6371,-546.01,-1223.08,\N,\N,1.4543989071428474,0.009047615466610814,\N,\N,0.009,\N
HIP 71681,128621,\N,1.35,219.91412833,-60.83947139,14 39 39.39,-60 50 22.1,742.12,1.4,1.3475,-3600.35,952.11,\N,\N,5.702370679522524,0.0040964601138480106,\N,\N,0.9,\N
HIP 71683,128620,\N,-0.01,219.92041034,-60.83514707,14 39 40.90,-60 50 06.5,742.12,1.4,1.3475,-3678.19,481.84,\N,\N,4.342370679522524,0.0040964601138480106,\N,\N,0.71,\N
