0.57,58.67
0.51,61.76
4.31,54.62
1.45,57.26
1.15,54.91
11.52,122.53
0.96,43.21
0.77,59.52
0.58,57.88
1.58,39.46
0.77,39.08
0.66,51.99
0.97,42.86
2.51,58.42
3.16,48.26
3.38,46.75
3.3,46.27
2.33,60.23
0.77,44.47
0.92,46.05
1.38,39.11
1.87,40.94
4.14,46.21
1.26,54.53
1.79,109.23
1.31,44.34
0.77,79.48
0.49,51.4
1.32,42.89
0.93,55.17
1.66,42.66
0.84,45.89
6.64,51.13
1.73,52.33
6.28,46.02
5.69,78.05
0.66,82.15
1.01,45.95
4.61,42.71
1.26,71.96
15.21,52.66
1.04,42.32
1.21,39.28
0.98,50.2
0.71,70.07
1.04,53.98
27.44,44.31
0.79,44.73
13.82,74.95
3.92,64.56
0.56,89.78
3.89,54.68
0.38,40.9
3.5,55.46
1.41,60.63
1.19,41.42
0.84,79.8
0.88,58.5
2.2,49.92
0.44,41.41
3.45,60.99
1.28,48.53
0.97,46.9
0.79,68.32
1.3,60.86
6.57,40.77
3.21,54.57
4.06,48.92
1.8,68.86
0.87,52.25
1.58,44.75
2.9,47.24
0.62,48.87
2.32,39.89
0.92,48.83
0.72,51.12
5.23,161.59
1.14,54.25
1.08,57.05
1.09,42.59
1.38,41.4
0.98,95.37
1.08,41.19
1.04,49.84
1.05,43.54
4.02,58.17
3.8,58.48
1.53,42.47
1.02,78.87
0.91,51.71
0.7,53.89
3.91,103.56
4.31,94.95
0.64,43.2
2.02,73.88
0.99,54.52
0.89,56.35
0.74,74.15
0.78,89.45
1.99,111.41
1.49,45.51
3.97,41.66
1.67,105.34
1.98,88.06
0.73,67.19
3.22,61.35
3.18,85.14
53.37,39.19
2.24,86.69
1.12,56.23
3.97,70.59
13.4,101.87
1.53,62.85
0.74,54.26
2.78,47.47
0.82,89.67
22.31,73.1
1.53,47.69
3.77,45.21
1.84,63.81
2.52,39.02
3.27,39.75
3.1,87.26
1.2,95.4
1.85,62.88
0.83,67.14
2.35,62.33
1.66,67.14
1.11,43.14
3.13,41.59
2.56,45.04
1.96,44.77
0.79,42.09
0.94,55.37
2.72,47.06
0.81,205.22
2.37,81.23
1.66,58.59
1.53,127.99
0.72,43.98
1.42,43.8
1.71,48.95
2.37,72.79
0.75,44.01
0.85,48.45
0.82,47.24
79.48,98.17
2.71,49.88
0.75,45.26
0.49,61.67
1.8,80.07
0.77,42.45
1.54,39.75
0.96,41.16
2.13,138.29
0.65,77.82
1.22,44.83
2.17,39.16
0.55,46.54
0.51,45.72
1.17,63.81
1.31,57.18
0.6,47.55
3.14,39.56
0.68,40.67
2.94,59.46
3.76,68.38
2.42,61.3
3.85,61.18
0.82,42.73
0.84,46.36
0.99,39.56
2.45,72.19
2.36,70.87
1.27,49.51
23,177.46
1.04,44.92
1.03,56.98
1.45,43.43
0.66,71.04
1.59,150.96
0.6,41.07
25.52,57.46
12.56,59.31
1.36,85.76
0.91,392.4
1.4,40.57
1.19,206.94
4.62,54.9
2.6,39.11
78.3,155.28
1.94,53.75
1.03,43.91
2.45,39.87
1.67,93.56
1.07,83.85
1.26,47.85
3.92,59.01
1.93,44
0.84,46.22
0.9,46.04
2.03,41.49
1.29,55.72
0.83,56.52
0.97,46.95
1.66,44.12
1.18,68.13
15.62,48.47
35.81,43.57
2.8,79.71
2.2,39.68
1.68,56.87
1.4,56.96
1,45.48
1.11,109.95
1.7,76
1.48,40.36
26.14,62.03
2.37,47.1
1.16,41.26
1.82,77.58
1.49,43.89
1.4,56.59
3.31,55.59
0.99,44.97
4.02,71.64
1.3,42.74
1.56,61.76
1.1,43.42
2.59,95.46
2.55,43.66
0.81,104.84
2.06,56.35
1.81,110.65
1.55,40.99
3.61,65.28
0.95,42.94
1.15,50.61
2.83,44.28
0.72,104.81
0.92,79.91
3.03,90.66
2.27,97.73
3.55,49.63
2.11,216.4
0.7,108.23
3,48.95
1.52,40.61
2.66,40.57
0.77,56.26
1.43,185.48
2.2,299.58
0.89,90.16
0.77,91.74
1.38,116.92
1.58,39.48
0.78,109.21
3.34,48.63
2.81,42.82
0.88,98.16
1.03,48.04
0.8,77.48
2.81,42
0.76,41.32
1.51,44.41
0.51,50.79
0.75,67.71
0.98,41.07
1,49.72
1.88,47.05
2.8,78.14
1.47,65.29
2.48,42.1
2,43.25
1.01,44.34
0.6,40.05
3.08,49.62
1.94,40.58
1.26,62.54
1.23,41.49
0.8,39.02
2.27,55.5
5.72,77.01
1.95,47.11
17.45,41.37
2.51,112.52
1.23,40.09
3.67,73.77
3.62,43.42
0.98,40.03
0.62,45.58
1.48,74.58
0.95,39.62
3.11,42.13
0.66,54.92
0.63,61.83
0.83,119.46
1.17,39.11
2.75,55.79
0.91,46.19
9.42,55.29
2.1,103.54
2.76,65.04
4.64,39.08
3.87,130.52
1.1,69.94
1.18,84.53
0.82,43.06
0.78,66.4
0.64,57.57
0.95,49.71
2.32,49.89
64.77,39.48
2.9,121.78
9.2,53.29
3.19,50.31
1.93,47.19
3.2,41.39
0.99,58.23
1.67,98.14
0.96,92.75
26.65,48.07
0.62,40.3
23.72,39.95
3.15,55.27
1.32,43.13
0.86,47.6
44.19,45.19
1.48,41.36
1.78,49.95
0.6,40.06
1.51,87.5
2.13,59.46
1.11,56.87
1.27,45.2
0.76,41.12
1.34,63.66
6.95,43.18
1.25,45.69
2.38,53.78
1.52,41.9
4.13,39.12
27.58,69.81
0.72,109.23
0.79,48.83
1.06,48.95
0.84,40.87
0.65,55.49
0.56,40.52
0.85,55.71
0.99,89.07
2.12,46.25
0.71,117.3
3.31,75.96
39.3,55.48
2.3,57.52
2.02,96.41
3.05,48.18
0.74,55.64
1.76,62.13
1.44,39.84
2.13,53.97
1.41,62.41
2.59,59.56
0.61,41.73
0.57,40.19
0.72,45.76
2.29,61.5
0.55,46.86
2.95,48.04
2.4,70.62
0.73,55.22
1.29,131.12
3.77,55.5
40.63,72.66
39.91,52.09
1.03,54.15
114.46,59.1
1.2,43.66
1.87,41.03
1.62,48.78
0.9,44.55
0.99,50.54
1.23,91.72
2.72,45.66
2.89,40.33
2.1,40.27
1.59,75.43
1.43,68.8
0.71,39.64
0.81,64.08
0.76,42.12
1.63,42.19
1.41,41.22
3.18,109.89
1.46,76.7
1.16,47.63
0.75,51.91
1.27,184.13
4.26,87.73
0.7,64.12
2.93,61.07
1.33,73.25
1.01,70.49
107.46,76.2
0.85,50.2
1,40.02
0.95,71.39
0.95,60.86
3.43,41.19
5.22,43.23
1.77,47.95
1.31,41.25
0.75,88.17
2.65,59.57
0.79,41.28
0.56,98.97
1.17,41.97
1.61,98.26
2.17,51.21
0.78,60.24
0.79,53.52
5.38,60.4
2.14,58.18
1.4,43.35
1.01,44.89
1.79,85.02
1.74,51.06
1.05,57.78
46.97,64.68
0.78,47.51
0.74,88.85
0.87,46.74
1.33,53.64
1.73,46.46
0.94,56.23
0.79,84.5
1.11,48.12
1.08,69.43
1.47,42.29
1.04,56.82
4.28,69.73
0.56,68.63
1.73,59.54
1.81,63.35
2.02,41.71
0.58,51.04
2.25,70.06
0.59,42.43
2.42,772.33
1.03,45.46
1.57,60.53
3.47,89.76
0.69,74.5
2.77,163.51
0.72,64.66
1.27,49.11
0.99,60.35
1.4,742.12
1.4,742.12
0.97,42.43
0.64,49.15
12.77,101.34
0.58,60.97
2.57,44.54
0.95,53.54
0.98,51.2
1.29,56.87
1.04,50.84
1.47,41.26
1.24,41.69
69.07,221.8
22.43,235.24
0.8,55.73
1.04,42.26
1.05,42.25
0.76,149.26
1.05,58.96
0.81,86.69
1.2,43.66
5.99,97.83
1.67,101.91
2.6,44.46
0.63,41.83
0.54,40.25
33.56,133.63
1.67,169.32
0.86,40.79
0.92,39.95
1.5,39.27
1.76,51.26
1.56,85.48
1.54,40.22
2.11,41.07
1.03,78.39
1.44,56.94
1.97,52.11
0.76,50.7
2.63,68.99
2.41,39.99
0.77,41.41
0.85,57.8
0.47,39.51
0.97,64.19
3.88,41.21
0.81,40.46
2.27,159.52
0.79,68.7
1.93,87.79
1.55,52.95
1.41,45.83
1.37,39.35
0.92,49.67
1.24,53.7
1.57,40.92
1.7,39.03
1.11,50.34
1.14,48.06
2,39.78
0.57,45.32
0.69,46.05
20.41,44.59
1.42,168.52
0.83,39.78
0.79,43.65
0.74,52.43
61.26,99.9
0.73,44.93
0.79,45.85
4.72,44.21
3.62,40.19
1.36,63.56
0.72,57.09
2.27,76.57
43.95,121.86
0.87,68.16
0.71,44.54
0.8,85.08
2.62,39.78
2.49,64.16
0.77,65.6
1.05,46.84
3.37,57.78
0.74,46.39
1.56,44.27
0.54,63.08
0.88,57.27
8.88,39.45
0.62,81.24
0.72,89.92
1.02,68.18
1.91,71.84
0.71,57.38
0.54,47.79
0.89,46.56
1.95,43
0.57,69.61
1.11,53.93
0.86,42.57
1.06,58.53
0.9,69.66
0.59,55.11
3.55,67.13
1.58,41.05
0.82,72.75
5.69,43.82
0.95,45.73
0.98,46.11
0.89,71.3
1.21,93.79
1.38,93.14
1.16,48.36
23.38,56.82
2.28,118.03
0.9,62.86
3.69,41.01
2.05,59.46
2.4,78.04
0.86,77.69
1.16,124.34
1.2,46.44
2.19,55.81
1.11,151.93
18.4,39.35
2.85,46.19
1.31,56.43
0.57,82.61
1.49,51.2
5.06,45.35
1.82,234.51
1.75,40.6
5.13,61.08
1.4,44.77
0.85,102.27
1.29,39.04
0.92,49.63
0.91,46.13
1.98,45.89
4.66,51.88
0.6,92.63
0.57,41.15
0.99,69.58
0.88,102.35
3.39,60.34
2.1,62.66
2.33,91.13
2.22,55.09
1.15,44.16
0.81,49.85
0.87,59.04
1.97,52.43
20.12,109.57
29.27,203.01
4.04,153.96
3.9,174.23
1.69,53.54
0.48,66.28
5.02,68.71
0.71,57.13
1.21,55.71
1.48,96.9
2.05,52.3
11.61,39.86
1.33,39.32
0.55,55.37
8.22,44.29
1.57,39.71
4.76,40.18
0.89,55.31
1.04,92.98
28.71,89.7
0.89,49.06
3.01,73.94
1.52,44.44
8.95,137.84
1.88,47.14
0.91,73.07
3.11,47.86
1.82,79.53
56.24,54.25
2.13,83.13
5.11,92.58
3.26,158.17
0.79,45.56
1.03,48.69
3.27,47.05
4.53,41.97
4.18,52.76
0.65,41.55
1.07,167.08
2.22,55.24
1.06,167.56
1.85,40.17
2.86,66.92
43.18,100.89
1.04,41.58
0.68,53.97
1.99,48.26
17.12,143.45
1.36,113.81
1.77,80.98
6.03,83.01
0.56,69.48
0.93,57.48
0.85,51.39
4.11,42.5
0.51,78.14
0.95,129.54
1.63,220.43
1.68,55.03
3.76,42.4
39.48,202.69
1.81,61.98
0.59,44.77
1.3,100.17
1.42,60.8
0.56,42.2
0.88,69.84
0.55,70.98
2.21,102.3
1.09,70.95
0.73,52.57
0.92,220.85
0.53,42.62
2.43,198.32
4.41,45.17
1.62,123.02
0.81,41.82
12.06,40.75
1.25,93.36
0.79,45.72
0.82,45.38
1.94,44.8
3.38,50.8
0.98,42.45
0.79,57
0.75,39.78
1.15,105.39
0.8,65.46
1.41,44.5
11.29,161.77
11.29,161.77
0.62,119.05
2.22,172.08
2.06,45.67
1.04,40.22
2.21,43.4
2.14,39.56
1.58,549.01
1.84,73.75
18.45,45.99
0.75,43.11
0.71,45.61
1.85,46.71
1.44,128.28
1.38,196.62
0.88,41
0.77,57.58
0.55,63.88
0.83,39.4
0.68,39.62
0.54,90.11
7.73,43.68
0.68,56.32
1.23,77.18
0.45,42.56
0.51,44.08
2.18,43.1
4.26,52.57
1.11,58.47
0.72,43.64
1.43,51.81
0.48,124.11
0.75,52.81
1.83,45.91
1.79,39.4
0.89,40.98
0.9,42.2
1.05,53.3
0.89,75.71
0.9,39.73
1.18,53
1.26,42.67
1.76,39.34
0.73,60.9
1.03,64.61
1.41,46.38
0.55,128.93
2.87,78.52
0.85,77.02
1.59,41.88
2.09,61.63
2.27,88.14
2.57,280.28
5.01,284.48
0.68,52.37
1.28,70.8
0.97,57.79
1.6,58.6
1.82,336.48
1.98,45.88
1.92,57.87
2.17,59.94
1.81,64.13
10.43,40.13
1.19,41.84
1.9,86.27
1.03,46.64
0.54,66.76
3.01,79.14
3.77,41.56
1.46,90.02
0.64,42.68
2.52,72.07
68.24,121.75
0.72,39.18
1.94,55.89
0.91,58.24
1.34,41.19
2.47,115.91
2.41,112.82
0.77,47.72
1.51,49.84
0.83,40.16
0.54,50
2.66,98.56
2.72,50.04
2.75,52.45
1.01,39.43
2.16,63.43
1.37,170.26
0.56,39.64
7.16,89.08
1.28,47.95
0.6,64.54
57.93,77.71
0.77,66.01
0.81,65.05
1.03,39.73
0.64,59.84
0.9,55.5
0.46,173.41
1.43,45.34
1.92,43.86
0.94,49.61
0.47,39.08
1.65,69.09
0.49,41.24
0.47,53.78
1.29,45.88
1.91,44.84
0.5,46.25
0.52,46.7
1.86,44.18
1.43,49.09
1.23,48.49
4.8,87.57
2.93,74.9
0.54,47.94
0.94,194.44
0.77,51.57
0.81,70.34
0.83,72.95
0.94,42.03
1,42.78
1.14,52.11
0.97,39.24
1.48,52.92
1.17,43.91
1.35,40.75
1.06,47.9
0.87,51.94
0.83,51.71
11.17,84.75
11.17,84.75
1.03,76.26
0.62,62.92
0.85,64.17
0.76,56.6
0.91,46.28
6.44,63.23
0.55,52.99
0.74,56.45
0.54,41.34
0.79,43.08
5.17,68.49
0.65,163.73
1.18,41.07
1.49,63.82
0.72,59.53
3.85,65.06
0.91,48.83
0.9,165.24
1.08,161.17
1.13,50.27
1.74,49.03
0.89,113.33
1.21,40.97
0.52,56.92
32.67,39.57
1.29,55.73
2.85,43.57
1.84,50.36
15.66,64.93
0.82,51.5
4.37,43.24
1.11,125.62
0.87,41.26
0.64,44.99
2.32,67.65
8.83,43.51
2.21,53.82
0.73,41.33
0.82,68.28
0.76,47.65
1.15,41.74
1.48,43.42
4.65,97.8
1.25,82.57
4.04,47.39
1.03,39.38
13.14,50.17
0.87,44.57
1.76,46.11
0.82,41.38
1.99,50.18
1.57,80.01
1.35,100.59
0.49,69.73
0.91,68.16
0.53,45.26
0.98,42.23
1.77,48.38
1.01,44.57
3.68,182.15
0.77,141.95
1.19,44.04
10.55,67.71
0.95,47.61
4.03,56.56
3.24,73.24
0.81,46.26
2.23,42.8
2.54,66.21
1.71,48.87
2.86,72.37
0.72,51.65
5.16,70.51
3.06,52.26
1.35,67.38
4.58,43.63
1.51,287.13
0.72,285.42
1.18,56.67
2.4,82.33
0.58,41.28
2.18,53.38
4.06,69.76
0.85,54.11
0.61,47.8
1.06,61.83
1.13,253.37
1.23,52.03
0.9,42.04
0.49,66.84
1.09,53.4
3.31,50.15
1.31,61.04
1.61,48.28
1.26,39.39
0.81,48.86
0.59,108.5
1.17,43.12
1.29,42.52
2.61,61.57
1.85,148.29
1.42,55.38
1.18,39.91
28.85,124.82
0.95,43.2
1.33,202.53
2.59,57.37
3.37,46.8
0.92,67.85
5.17,47.58
2.53,76.07
0.83,39.13
3.7,39.78
0.67,45.17
2.9,47.22
3.35,42.4
0.69,44.64
3.84,47.3
1.43,49.27
0.85,54.37
32.04,47.82
1.88,52.56
0.88,84.58
1.06,42.12
0.78,63.95
2.43,62
41.23,74.42
2.15,44.45
4.47,39.84
0.98,41.71
1.55,43.07
0.93,49.21
3.51,66.12
2.48,50.43
2.67,61.63
1.08,47.95
1.53,43.04
1.74,84.26
3.19,111.57
2.14,60.94
1.48,96.98
0.69,275.76
8.09,45.87
7.86,46.7
66.11,93.81
0.71,85.06
0.79,46.97
2.1,113.97
0.82,53.36
0.79,44.57
3.24,44.84
1.63,87.42
4.34,71.97
16.43,44.2
1.68,50.56
0.71,45.19
0.67,46.62
0.88,41.69
1.13,39.38
0.7,73.47
3.67,62.4
1.32,74.75
10.01,62.18
1.98,51.57
1.66,46.74
0.61,48.81
0.96,43.39
20.25,60.24
1.28,39.97
2.54,49.8
3.03,249.52
7.66,40.81
1.81,44.34
1.92,45.69
1.07,64.74
1.83,39.18
2.45,78.07
2.55,63.98
0.75,43.97
1.77,57.04
1.94,52.94
6.47,67.44
1.5,115.71
1.12,44.1
20,41.53
1.13,73.85
1.3,43.65
0.72,42.47
2.96,47.13
1.31,46.46
0.71,39.82
3.37,42.35
4.25,42.55
0.77,61.54
2.05,198.07
0.64,50.15
1.84,71.43
3.04,52.82
1.18,47.56
2.71,70.3
1.35,41.17
2.9,51.42
2.1,212.69
3.02,40.44
1.33,116.02
2.65,41.15
0.92,130.94
1.22,145.27
0.76,65.1
0.92,130.08
0.75,50.71
0.94,122.8
3.03,49.15
3.19,49.36
3.4,59.04
0.87,41.19
1.93,48.15
1.04,49.94
0.87,303.9
1.48,40.09
18.28,216.52
1.88,47.36
13.76,147.95
2.04,63.85
10.82,50.3
2.6,45.75
0.95,66.36
7.67,39.56
3.17,63.73
1.05,48.05
0.74,42.65
0.57,40.82
0.65,153.24
2.81,39.09
5.79,51.44
2.04,45.21
0.97,41.33
0.58,49.31
0.6,48.6
1.99,47.58
0.61,45.4
1.87,41.19
1.17,51.97
5.25,48.22
0.64,50.65
0.83,45.63
3.58,93.5
0.96,47.66
1.25,51.37
1.41,76.23
2.13,42.25
7.83,67.57
0.67,59.31
2.81,160.06
1.36,71.7
4.77,71.56
1.74,51.8
0.93,42.63
1.67,42.13
0.8,43.26
3.39,54.15
0.52,72.5
0.64,87.72
0.86,53.52
0.88,72.51
1.85,39.51
60.22,44.81
2.07,42.42
32.4,53.88
11.58,60.11
47.16,58.45
1.58,50.78
3.24,60.56
1.49,167.51
1.13,39.53
1.36,40.24
3.4,39.4
0.55,92.68
3.88,44.62
1.15,98.43
2.41,40.44
1.16,39.35
11.8,57.97
1.11,45.28
0.76,41.35
2.92,58.62
2.82,57.62
1.26,40.9
1.36,39.43
6.61,159.48
