HIP,HD,designation,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
HIP 75722,137778,Gaia DR3 6317854118838346752,7.57,232.05067543,-9.35699504,15 28 12.16,-09 21 25.2,48.06,1.14,20.8073,81.53,-355.85,\N,\N,5.978918832339407,0.051517748309672484,\N,\N,0.868,\N
HIP 30365,\N,\N,11.21,95.79438197,8.90720423,06 23 10.65,+08 54 25.9,48.08,13.63,20.7987,206.42,88.35,\N,\N,9.619822294973416,0.6329158004268542,\N,\N,\N,\N
HIP 8043,\N,Gaia DR3 301785537751949824,10.4,25.81504023,27.84218426,01 43 15.61,+27 50 31.9,48.11,2.01,20.7857,550.97,-33.26,\N,\N,8.811176784512822,0.09077534233116058,\N,\N,1.46,\N
HIP 113850,\N,Gaia DR3 6514632718428652928,10.65,345.83702657,-49.72585578,23 03 20.89,-49 43 33.1,48.15,1.93,20.7684,-33.03,-109.37,\N,\N,9.062981457302769,0.08708594764820621,\N,\N,1.643,\N
HIP 65083,\N,Gaia DR3 3686261307923490688,11.6,200.10360789,-1.65689717,13 20 24.87,-01 39 24.8,48.18,3.05,20.7555,128.79,-250.88,\N,\N,10.014333978311624,0.13764755589048772,\N,\N,1.51,\N
HIP 115126,219834,\N,5.2,349.77712113,-13.45844256,23 19 06.51,-13 27 30.4,48.22,5.25,20.7383,265.64,-44.87,\N,\N,3.616136030207175,0.23736207604109305,\N,\N,0.787,\N
HIP 8382,\N,Gaia DR3 97993497084921984,12.24,27.01565093,21.20726838,01 48 03.76,+21 12 26.2,48.23,4.35,20.734,341.07,-212.9,\N,\N,10.656586309609413,0.19638490716917456,\N,\N,1.695,\N
HIP 54966,\N,Gaia DR3 3558078971047964800,9.97,168.83622206,-18.1433214,11 15 20.69,-18 08 36.0,48.47,15.62,20.6313,319.28,-708.04,\N,\N,8.397365098613797,0.7256372442206684,\N,\N,1.34,\N
HIP 57959,\N,Gaia DR3 3595317540095019520,11.89,178.31745565,-7.37311375,11 53 16.19,-07 22 23.2,48.63,3.34,20.5634,-171.27,-512.35,\N,\N,10.32452134784089,0.14937599034975602,\N,\N,1.54,\N
HIP 15439,\N,\N,11.84,49.7431538,-36.39265929,03 18 58.36,-36 23 33.6,48.81,2.61,20.4876,-162.28,-125.25,\N,\N,10.282544038282609,0.11622524187679151,\N,\N,1.54,\N
HIP 44376,\N,Gaia DR3 585132295569511168,11.74,135.58133004,8.4689795,09 02 19.52,+08 28 08.3,48.92,4.06,20.4415,616.18,-201.54,\N,\N,10.187432241821238,0.18063171178565796,\N,\N,1.427,\N
HIP 5896,7788,\N,4.25,18.93956391,-68.87623708,01 15 45.50,-68 52 34.5,48.94,0.53,20.4332,411.11,127.43,\N,8.439,2.698319825078853,0.023517069308228944,6.887319825078853,0.023517069308228944,0.48,\N
HIP 57459,\N,Gaia DR3 3573119499842945280,11.68,176.6770235,-14.01247378,11 46 42.49,-14 00 44.9,48.95,3.0,20.429,713.78,-786.47,\N,\N,10.128763480695785,0.13325009042766567,\N,\N,1.478,\N
HIP 113602,\N,Gaia DR3 2384000217021721600,11.56,345.13866696,-23.95202473,23 00 33.28,-23 57 07.3,49.15,3.03,20.3459,190.23,-345.1,\N,\N,10.01761761084077,0.13403694035385172,\N,\N,1.526,\N
HIP 113605,\N,Gaia DR3 2383999392388000640,11.6,345.15194834,-23.96878507,23 00 36.47,-23 58 07.6,49.36,3.19,20.2593,195.27,-346.33,\N,\N,10.066875755125928,0.14053211453279957,\N,\N,1.51,\N
HIP 57361,\N,Gaia DR3 3542490095189596544,11.79,176.39308155,-20.35362627,11 45 34.34,-20 21 13.1,49.63,3.55,20.1491,160.5,75.21,\N,\N,10.268721375986615,0.15558965645098155,\N,\N,1.482,\N
HIP 21086,\N,Gaia DR3 3177407910705445888,11.47,67.7880736,-13.5141006,04 31 09.14,-13 30 50.8,49.73,3.24,20.1086,-161.78,-206.99,\N,\N,9.953092296161124,0.14167606688127599,\N,\N,\N,\N
HIP 82396,151680,\N,2.29,252.54268738,-34.29260982,16 50 10.24,-34 17 33.4,49.85,0.81,20.0602,-611.83,-255.87,\N,\N,0.7783258132383732,0.03528680986042687,\N,\N,1.144,\N
HIP 62374,\N,Gaia DR3 1542683331386097280,11.71,191.75683366,46.62666333,12 47 01.64,+46 37 36.0,49.89,2.32,20.0441,-761.46,-297.61,\N,\N,10.20006751969591,0.10105135447703528,\N,\N,\N,\N
HIP 1295,\N,Gaia DR3 2797745549200763520,11.79,4.05910638,19.86228962,00 16 14.19,+19 51 44.2,49.91,21.56,20.0361,721.27,-753.06,\N,\N,10.280937849330613,1.003926797180604,\N,\N,1.485,\N
HIP 94368,\N,\N,11.31,288.10644051,-55.86837187,19 12 25.55,-55 52 06.1,50.04,2.72,19.984,-278.15,-169.46,\N,\N,9.80658650510691,0.11815012729608743,\N,\N,1.45,\N
HIP 1720,\N,Gaia DR3 4978625041828782848,12.21,5.40633478,-46.09173618,00 21 37.52,-46 05 30.3,50.1,3.98,19.9601,-301.15,-359.54,\N,\N,10.709188629336229,0.17286846077729567,\N,\N,1.537,\N
HIP 105336,\N,Gaia DR3 6399966162596931712,10.9,320.04356389,-67.65177667,21 20 10.46,-67 39 06.4,50.15,3.31,19.9402,-429.14,87.68,\N,\N,9.401354686782184,0.1435301700504823,\N,\N,1.45,\N
HIP 102235,\N,Gaia DR3 6858312737278836736,10.8,310.73658394,-18.91626852,20 42 56.78,-18 54 58.6,50.17,13.14,19.9322,605.85,-858.8,\N,\N,9.30222050513876,0.5822965036800714,\N,\N,1.45,\N
HIP 67620,120690,\N,6.43,207.83625055,-24.38977243,13 51 20.70,-24 23 23.2,50.2,0.85,19.9203,-580.93,-244.87,\N,\N,4.933518585725097,0.03677147354318411,\N,\N,0.703,\N
HIP 10072,\N,Gaia DR3 5148602083419126016,11.78,32.39926138,-14.35821908,02 09 35.82,-14 21 29.6,50.34,3.34,19.8649,518.62,-353.0,\N,\N,10.28956605606172,0.14428662306304574,\N,\N,1.517,\N
HIP 108380,\N,Gaia DR3 2724890053318383232,11.02,329.35839099,8.13695772,21 57 26.01,+08 08 13.0,50.43,2.48,19.8295,380.83,103.22,\N,\N,9.533444840795667,0.1068728750634369,\N,\N,1.439,\N
HIP 15844,\N,\N,10.38,51.0264225,23.78534067,03 24 06.34,+23 47 07.2,50.54,4.66,19.7863,217.18,-129.17,\N,\N,8.898176187919482,0.20078917124992213,\N,\N,1.51,\N
HIP 109812,\N,Gaia DR3 1892539307049423872,10.33,333.63147589,27.85389824,22 14 31.55,+27 51 14.0,50.56,1.68,19.7785,-216.18,533.3,\N,\N,8.849035326371643,0.0721799275812991,\N,\N,1.426,\N
HIP 35495,\N,Gaia DR3 893214796542513280,10.06,109.87910788,32.83093125,07 19 30.99,+32 49 51.4,50.59,2.45,19.7668,433.19,-345.22,\N,\N,8.580323397042838,0.1052435736442634,\N,\N,1.42,\N
HIP 1860,\N,Gaia DR3 540136568911394944,11.31,5.87929684,77.18918134,00 23 31.03,+77 11 21.1,50.71,2.72,19.72,-840.75,45.38,\N,\N,9.835468052739364,0.11658606062621146,\N,\N,1.462,\N
HIP 86707,\N,Gaia DR3 4473756480908157184,10.68,265.75278347,5.78947598,17 43 00.67,+05 47 22.1,50.8,3.38,19.685,225.71,-60.54,\N,\N,9.209318561419597,0.14469362763744975,\N,\N,1.507,\N
HIP 36215,\N,Gaia DR3 866016662739803008,11.25,111.86990214,22.04422148,07 27 28.78,+22 02 39.2,50.93,2.71,19.6348,-264.03,-143.72,\N,\N,9.78486838088089,0.11565390784531626,\N,\N,1.495,\N
HIP 112978,\N,Gaia DR3 6609167869190786688,11.82,343.20144081,-28.79451806,22 52 48.35,-28 47 40.3,51.42,2.9,19.4477,-407.77,-277.61,\N,\N,10.37566036153421,0.12259742269477503,\N,\N,1.533,\N
HIP 114719,\N,Gaia DR3 2386898972054841088,10.46,348.56814681,-19.64441927,23 14 16.36,-19 38 39.9,51.44,5.79,19.4401,447.7,57.87,\N,\N,9.01650479958083,0.2454574100951783,\N,\N,1.449,\N
HIP 23140,\N,Gaia DR3 259731623173675904,10.97,74.68968885,50.94464233,04 58 45.53,+50 56 40.7,51.51,2.45,19.4137,502.53,-335.69,\N,\N,9.529457749402896,0.10336099282374889,\N,\N,1.432,\N
HIP 81655,\N,Gaia DR3 1328078796458810240,11.45,250.20414758,36.31626548,16 40 49.00,+36 18 58.6,51.88,4.66,19.2753,-140.17,179.29,\N,\N,10.024999837060212,0.1955745535269804,\N,\N,\N,\N
HIP 104059,\N,Gaia DR3 6882393725554653056,11.45,316.22474842,-16.95391715,21 04 53.94,-16 57 14.1,52.26,3.06,19.1351,-914.54,-2035.65,\N,\N,10.040847026956534,0.1272926716747813,\N,\N,1.443,\N
HIP 94557,\N,Gaia DR3 4516199313406309504,11.56,288.66474349,19.31664395,19 14 39.54,+19 18 59.9,52.45,2.75,19.0658,-617.43,434.84,\N,\N,10.158727462647882,0.11395672248966715,\N,\N,1.5,\N
HIP 42267,\N,Gaia DR3 657608666099404544,11.8,129.28347985,15.13148708,08 37 08.04,+15 07 53.4,52.66,15.21,18.9897,-118.98,-892.76,\N,\N,10.407404273850249,0.6455650678899536,\N,\N,1.563,\N
HIP 84277,\N,Gaia DR3 4359809585500446720,12.0,258.41968314,-8.41977523,17 13 40.72,-08 25 11.2,52.76,4.18,18.9538,-422.77,-409.97,\N,\N,10.61152393437164,0.17239988085456126,\N,\N,1.548,\N
HIP 112800,\N,Gaia DR3 1891459758430361088,11.72,342.65460662,34.85529109,22 50 37.11,+34 51 19.0,52.82,3.04,18.9322,843.72,315.16,\N,\N,10.333991984354526,0.12511509773103047,\N,\N,1.523,\N
HIP 7646,\N,Gaia DR3 2510475768254568832,11.6,24.62349663,0.65118329,01 38 29.64,+00 39 04.3,52.95,2.92,18.8857,512.97,162.07,\N,\N,10.21932982221752,0.11987042119188729,\N,\N,1.496,\N
HIP 18915,25329,Gaia DR3 219057458247921536,8.51,60.80733764,35.27659465,04 03 13.76,+35 16 35.7,54.14,1.08,18.4706,1732.49,-1365.5,\N,\N,7.177591257172439,0.04332289164233538,\N,\N,0.863,\N
HIP 116645,\N,Gaia DR3 6536984484150014720,11.95,354.57190246,-41.51722214,23 38 17.26,-41 31 02.0,54.15,3.39,18.4672,210.07,-198.1,\N,\N,10.617992304806696,0.13612061032910017,\N,\N,1.551,\N
HIP 84084,\N,\N,12.25,257.85253534,-38.40958029,17 11 24.61,-38 24 34.5,54.25,56.24,18.4332,101.97,31.97,\N,\N,10.921998712602836,\N,\N,\N,\N,\N
HIP 42881,\N,\N,10.65,131.09582438,-44.4727867,08 44 23.00,-44 28 22.0,54.68,3.89,18.2882,137.83,104.33,\N,\N,9.339142529478924,0.1547425279984065,\N,\N,1.432,\N
HIP 54227,\N,Gaia DR3 3868080055385587840,12.37,166.4282228,10.23765432,11 05 42.77,+10 14 15.6,54.9,4.62,18.2149,618.85,-698.39,\N,\N,11.06786172225046,0.18316913380975564,\N,\N,1.572,\N
HIP 1734,\N,Gaia DR3 2316867885320845696,11.16,5.48333925,-31.40558641,00 21 56.00,-31 24 20.1,54.91,2.19,18.2116,61.82,-200.07,\N,\N,9.858257218546886,0.0866517666497364,\N,\N,1.485,\N
HIP 26394,39091,Gaia DR3 4623036865373793408,5.65,84.28663598,-80.4716745,05 37 08.79,-80 28 18.0,54.92,0.45,18.2083,311.97,1050.19,\N,\N,4.348652642823588,0.01779287059700385,\N,\N,0.6,\N
HIP 84460,\N,Gaia DR3 4540061704989418240,11.01,259.00299442,11.0585144,17 16 00.72,+11 03 30.7,55.24,2.22,18.1028,-137.67,-349.04,\N,\N,9.72126834953297,0.08731474564713526,\N,\N,1.773,\N
HIP 43510,\N,Gaia DR3 659951725379878272,11.54,132.93476871,18.12510546,08 51 44.34,+18 07 30.4,55.46,3.5,18.031,-897.6,-55.17,\N,\N,10.259899326209217,0.1372208311250116,\N,\N,1.481,\N
HIP 65012,\N,Gaia DR3 1473166433840437888,12.03,199.89345734,35.10894812,13 19 34.43,+35 06 32.2,55.48,39.3,18.0245,380.37,-783.48,\N,\N,10.750682262006238,1.9193454677178217,\N,\N,1.47,\N
HIP 60398,\N,Gaia DR3 1584088431025057792,11.63,185.75439425,64.02991823,12 23 01.05,+64 01 47.7,55.5,2.27,18.018,-667.21,375.52,\N,\N,10.35146491561338,0.08886475342164513,\N,\N,1.61,\N
HIP 65877,\N,Gaia DR3 3630035787972473600,12.31,202.55955416,-8.57370307,13 30 14.29,-08 34 25.3,55.5,3.77,18.018,-1107.17,-475.43,\N,\N,11.03146491561338,0.1477311220748394,\N,\N,0.026,\N
HIP 55848,99492,Gaia DR3 3812355294262255104,7.58,171.69459817,3.00586353,11 26 46.70,+03 00 21.1,55.59,3.31,17.9888,-730.15,191.17,\N,\N,6.304983370192801,0.1294492896964874,\N,\N,1.002,\N
HIP 1696,\N,Gaia DR3 4978671015158662528,10.41,5.33150549,-45.74443728,00 21 19.56,-45 44 40.0,55.68,2.02,17.9598,70.29,-815.44,\N,\N,9.138496133012527,0.07881286204952787,\N,\N,1.475,\N
HIP 61413,\N,Gaia DR3 3903318372263850368,11.4,188.75404727,9.82926595,12 35 00.97,+09 49 45.4,55.79,2.75,17.9244,-449.22,-319.41,\N,\N,10.132781807051844,0.10712300675264164,\N,\N,1.429,\N
HIP 80440,\N,Gaia DR3 6051948158061617024,10.4,246.30568812,-21.93654138,16 25 13.37,-21 56 11.5,55.81,2.19,17.9179,-574.06,-341.08,\N,\N,9.133560112583304,0.0852529597901901,\N,\N,1.444,\N
HIP 93825,177474,\N,4.23,286.60433158,-37.06275714,19 06 25.04,-37 03 45.9,55.89,1.94,17.8923,96.93,-279.67,\N,\N,2.9666705480795263,0.07540435821166325,\N,\N,0.523,\N
HIP 56466,\N,Gaia DR3 3540112504374165888,11.16,173.65977286,-23.8701581,11 34 38.35,-23 52 12.6,56.35,2.06,17.7462,-605.74,-295.99,\N,\N,9.914469601910628,0.07941841146003537,\N,\N,1.505,\N
HIP 8691,\N,Gaia DR3 2460983348274381696,11.8,27.95145439,-10.80215939,01 51 48.35,-10 48 07.8,56.35,3.05,17.7462,568.32,-537.78,\N,\N,10.554469601910627,0.11764808988655329,\N,\N,1.475,\N
HIP 7170,\N,Gaia DR3 5042734468172061440,11.16,23.11071865,-21.90296705,01 32 26.57,-21 54 10.7,56.42,2.12,17.7242,-588.41,-888.25,\N,\N,9.917165409096738,0.08163222127231506,\N,\N,1.492,\N
HIP 34392,\N,Gaia DR3 1102868303634261632,11.17,106.96195688,67.20141656,07 07 50.87,+67 12 05.1,56.51,2.19,17.696,-290.0,-43.59,\N,\N,9.930626536489497,0.08419584993792206,\N,\N,1.499,\N
HIP 103393,\N,Gaia DR3 6913810483612308480,11.87,314.20029476,-4.84643951,20 56 48.07,-04 50 47.2,56.56,4.03,17.6803,786.98,-219.52,\N,\N,10.632547003944216,0.15498387923355317,\N,\N,1.49,\N
HIP 523,\N,Gaia DR3 4899957905439568256,12.17,1.5787602,-65.83919547,00 06 18.90,-65 50 21.1,56.92,2.73,17.5685,195.8,-552.5,\N,\N,10.946324457061236,0.10422824248492457,\N,\N,1.55,\N
HIP 73734,\N,Gaia DR3 1615982823805660544,11.0,226.08033108,60.38415455,15 04 19.28,+60 23 03.0,56.94,1.44,17.5623,-654.95,177.55,\N,\N,9.777087314054684,0.05492776882329853,\N,\N,1.5,\N
HIP 111571,214100,Gaia DR3 2653762573103102592,9.98,339.04021314,-0.84015099,22 36 09.65,-00 50 24.5,57.04,1.77,17.5316,48.76,-630.0,\N,\N,8.760897584219046,0.06740428705065593,\N,\N,1.411,\N
HIP 106557,\N,Gaia DR3 2171727299589482112,12.01,323.70795231,51.53634769,21 34 49.91,+51 32 10.9,57.37,2.59,17.4307,456.12,310.81,\N,\N,10.803424249412206,0.09809899064574878,\N,\N,1.8,\N
HIP 53947,\N,\N,11.35,165.57518647,16.50970179,11 02 18.04,+16 30 34.9,57.46,25.52,17.4034,-12.81,-186.07,\N,\N,10.146828108279646,1.0365962967262252,\N,\N,1.6,\N
HIP 84893,156897,Gaia DR3 4115142207982341504,4.39,260.25087615,-21.11243499,17 21 00.21,-21 06 44.8,57.48,0.93,17.3974,262.01,-204.74,\N,\N,3.187583797310941,0.03513649244555017,\N,\N,0.394,\N
HIP 14731,\N,Gaia DR3 4267552520347776,11.82,47.56476606,5.91011097,03 10 15.54,+05 54 36.4,57.53,4.24,17.3822,-128.26,-551.33,\N,\N,10.619471870127498,0.16032970274195524,\N,\N,1.5,\N
HIP 17743,\N,Gaia DR3 3270590765246119168,11.05,56.99303501,2.78885403,03 47 58.33,+02 47 19.9,57.59,2.56,17.3641,-386.87,-431.31,\N,\N,9.851735392649534,0.09659029716176715,\N,\N,1.495,\N
HIP 15366,275122,Gaia DR3 235383247412615936,10.29,49.52978849,38.25345803,03 18 07.15,+38 15 12.4,57.75,2.19,17.316,443.77,-570.41,\N,\N,9.097759942820913,0.082386253860121,\N,\N,1.449,\N
HIP 77514,\N,Gaia DR3 1404213517041788800,12.84,237.40258187,51.04852013,15 49 36.62,+51 02 54.7,57.78,3.37,17.307,-366.65,277.03,\N,\N,11.648887687540892,0.12679433866599954,\N,\N,2.2,\N
HIP 117966,\N,Gaia DR3 2442996678074668288,11.14,358.91691017,-6.14162219,23 55 40.06,-06 08 29.8,57.97,11.8,17.2503,-476.09,-391.03,\N,\N,9.95601650185386,0.4482721210700067,\N,\N,1.465,\N
HIP 34361,\N,Gaia DR3 2929062902976882304,11.11,106.84499498,-21.45707442,07 07 22.80,-21 27 25.5,58.04,2.46,17.2295,195.2,-210.99,\N,\N,9.928637018828493,0.09209208052778983,\N,\N,1.44,\N
HIP 46488,\N,Gaia DR3 5745027080665197696,12.1,142.22259268,-7.36932122,09 28 53.42,-07 22 09.6,58.17,4.02,17.191,-165.77,-711.79,\N,\N,10.92349531899184,0.15030523963046072,\N,\N,1.512,\N
HIP 69285,\N,Gaia DR3 6124711741640147712,10.77,212.74033121,-31.29063408,14 10 57.68,-31 17 26.3,58.18,2.14,17.188,-320.7,126.71,\N,\N,9.593868584555205,0.0799080156199512,\N,\N,\N,\N
HIP 46509,81997,Gaia DR3 3837697972130323456,4.59,142.28682816,-2.76895627,09 29 08.84,-02 46 08.2,58.48,3.8,17.0999,100.93,-3.15,\N,4.922,3.425036819749021,0.14130024500074523,3.757036819749022,0.14130024500074523,0.411,\N
HIP 118200,\N,Gaia DR3 2746709861572970624,11.78,359.63583351,7.65940573,23 58 32.60,+07 39 33.9,58.62,2.92,17.059,78.85,-312.68,\N,\N,10.620229070512083,0.10825574184427733,\N,\N,1.5,\N
HIP 54658,\N,\N,10.92,167.83326608,43.41841593,11 11 19.98,+43 25 06.3,59.01,3.92,16.9463,-633.95,-443.77,\N,\N,9.774628073194997,0.14446239843541075,\N,\N,1.632,\N
HIP 66182,\N,\N,12.96,203.46586742,-53.43178743,13 33 51.81,-53 25 54.4,59.1,114.46,16.9205,219.59,-150.35,\N,\N,11.817937404406278,\N,\N,\N,\N,\N
HIP 53953,\N,\N,11.64,165.58049645,16.50864841,11 02 19.32,+16 30 31.1,59.31,12.56,16.8606,-32.62,-183.41,\N,\N,10.505639620166676,0.4669150741205286,\N,\N,1.454,\N
HIP 26081,\N,Gaia DR3 3223516063958808064,11.53,83.4372323,1.94577889,05 33 44.94,+01 56 44.8,59.45,3.88,16.8209,-241.34,-156.61,\N,\N,10.400759294773554,0.1419227281048494,\N,\N,1.576,\N
HIP 52186,\N,Gaia DR3 3774789959807192064,11.28,159.92077456,-6.92349597,10 39 40.99,-06 55 24.6,59.46,2.94,16.818,-715.86,-107.83,\N,\N,10.151124524344596,0.10745609126475753,\N,\N,1.503,\N
HIP 63550,\N,Gaia DR3 5863130980814698112,10.92,195.33396963,-63.19405194,13 01 20.15,-63 11 38.6,59.46,2.13,16.818,-392.01,-410.51,\N,\N,9.791124524344596,0.07782065578894759,\N,\N,1.49,\N
HIP 80268,\N,Gaia DR3 6049221163063960320,10.23,245.78276639,-24.70813989,16 23 07.86,-24 42 29.3,59.46,2.05,16.818,-346.54,-676.58,\N,\N,9.101124524344597,0.0748954503903212,\N,\N,1.458,\N
HIP 92451,\N,Gaia DR3 6631770869026896512,10.74,282.6105529,-62.05117896,18 50 26.53,-62 03 04.2,59.94,2.17,16.6834,90.39,59.71,\N,\N,9.628583693048132,0.07864790426034496,\N,\N,1.48,\N
HIP 117059,\N,Gaia DR3 2871730307948650368,13.11,355.96196546,32.54646133,23 43 50.87,+32 32 47.3,60.11,11.58,16.6362,-218.02,-70.23,\N,\N,12.004733639843083,0.4236207226768762,\N,\N,1.55,\N
HIP 39987,\N,Gaia DR3 5320435203722048768,11.74,122.4939594,-52.96979883,08 09 58.55,-52 58 11.3,60.23,2.33,16.603,-516.02,669.19,\N,\N,10.639064315852902,0.08404544081088883,\N,\N,1.523,\N
HIP 82099,\N,Gaia DR3 4558856584955186432,11.74,251.55815985,16.47914545,16 46 13.96,+16 28 44.9,60.34,3.39,16.5728,-344.3,-464.94,\N,\N,10.643026529194849,0.12212547516186589,\N,\N,2.4,\N
HIP 117383,\N,Gaia DR3 1940584323054654592,12.06,357.01075418,49.01574852,23 48 02.58,+49 00 56.7,60.56,3.24,16.5125,626.93,69.67,\N,\N,10.97092933246008,0.11628624248963959,\N,\N,1.63,\N
HIP 6005,\N,Gaia DR3 5013816835621197440,11.31,19.31392861,-35.71547383,01 17 15.34,-35 42 55.7,60.61,2.38,16.4989,90.94,-175.85,\N,\N,10.22272142005005,0.0853120456046188,\N,\N,1.51,\N
HIP 5812,\N,Gaia DR3 4915139584039259392,11.16,18.64205953,-53.94286996,01 14 34.09,-53 56 34.3,60.76,1.94,16.4582,104.27,310.9,\N,\N,10.078088825953744,0.06935630164916518,\N,\N,1.637,\N
HIP 108752,\N,\N,10.65,330.45336272,16.4670778,22 01 48.81,+16 28 01.5,60.94,2.14,16.4096,392.28,154.0,\N,\N,9.574512249433276,0.07628589645181627,\N,\N,1.498,\N
HIP 16069,21749,Gaia DR3 4673947174316727040,8.08,51.74482544,-63.49849914,03 26 58.76,-63 29 54.6,61.07,1.42,16.3747,356.99,-247.77,\N,\N,7.009139599979328,0.0505001916526191,\N,\N,1.13,\N
HIP 81018,\N,Gaia DR3 4459548626016199168,12.13,248.19020337,12.61310688,16 32 45.65,+12 36 47.2,61.08,5.13,16.372,-766.82,-139.2,\N,\N,11.059495141921918,0.18280874254237123,\N,\N,1.47,\N
HIP 4927,\N,\N,11.36,15.80724267,20.09773584,01 03 13.74,+20 05 51.8,61.23,5.26,16.3319,671.78,44.46,\N,\N,10.294821297178665,0.18700256511165136,\N,\N,1.59,\N
HIP 31300,\N,Gaia DR3 5482827676662168832,11.62,98.46009459,-58.53039331,06 33 50.42,-58 31 49.4,61.28,1.89,16.3185,-400.0,795.86,\N,\N,10.55659378312274,0.06699387904336529,\N,\N,1.5,\N
HIP 47619,\N,Gaia DR3 5677606810060597248,11.94,145.64986317,-19.23423153,09 42 35.97,-19 14 03.2,61.35,3.22,16.2999,-471.85,-214.09,\N,\N,10.879072835315116,0.11407615862362874,\N,\N,1.525,\N
HIP 17405,\N,Gaia DR3 43335537119385216,10.83,55.93813416,16.66802202,03 43 45.15,+16 40 04.9,61.4,2.37,16.2866,158.99,-313.21,\N,\N,9.77084185570584,0.08385908441515078,\N,\N,1.47,\N
HIP 17695,\N,Gaia DR3 3250328209054347264,11.59,56.84681692,-1.97154152,03 47 23.24,-01 58 17.5,61.45,3.02,16.2734,186.74,-271.77,\N,\N,10.532609436112365,0.1068044597520954,\N,\N,1.511,\N
HIP 65520,\N,Gaia DR3 6188331614726318720,11.04,201.45477509,-28.37373355,13 25 49.15,-28 22 25.4,61.5,2.29,16.2602,-451.52,-105.12,\N,\N,9.984375578877083,0.08089385267115023,\N,\N,1.522,\N
HIP 105932,\N,Gaia DR3 6898272528885931008,11.09,321.8201662,-6.84330192,21 27 16.84,-06 50 35.9,61.57,2.61,16.2417,24.98,-403.33,\N,\N,10.03684576795741,0.09210559477122526,\N,\N,1.5,\N
HIP 91608,\N,Gaia DR3 4105386688016878336,10.63,280.23901878,-13.37797768,18 40 57.36,-13 22 40.7,61.63,2.09,16.2259,-91.74,-669.7,\N,\N,9.578960838653378,0.0736673420459697,\N,\N,1.505,\N
HIP 35821,\N,Gaia DR3 974536192658255104,10.56,110.8124864,46.08799054,07 23 15.00,+46 05 16.8,61.68,1.91,16.2127,-117.05,-239.55,\N,\N,9.510721825214503,0.06726392287482952,\N,\N,1.442,\N
HIP 56238,\N,Gaia DR3 3980560507224374400,10.31,172.93234431,22.66706057,11 31 43.76,+22 40 01.4,61.76,1.56,16.1917,-583.38,31.11,\N,\N,9.2635364366384,0.05486103733123482,\N,\N,1.439,\N
HIP 61291,109200,Gaia DR3 5856411869205581568,7.13,188.38442385,-68.75504919,12 33 32.26,-68 45 18.2,61.83,0.63,16.1734,-545.37,-311.73,\N,\N,6.085996232494378,0.022126394371546176,\N,\N,0.836,\N
HIP 110526,\N,\N,10.7,335.87051591,32.45993621,22 23 28.92,+32 27 35.8,62.18,10.01,16.0823,251.26,-207.57,\N,\N,9.668253588535864,0.35264051272741526,\N,\N,1.57,\N
HIP 49091,\N,Gaia DR3 5463554406059006336,11.43,150.29784725,-30.39171436,10 01 11.48,-30 23 30.2,62.33,2.35,16.0436,-1098.13,646.19,\N,\N,10.403485634459994,0.08190887452713813,\N,\N,1.485,\N
HIP 110400,\N,Gaia DR3 6404403585367962752,12.11,335.42922717,-65.52618602,22 21 43.01,-65 31 34.3,62.4,3.67,16.0256,-72.18,148.85,\N,\N,11.08592294841212,0.12786076491340204,\N,\N,1.653,\N
HIP 65352,116442,Gaia DR3 3712538708114516736,7.06,200.91311092,2.72284228,13 23 39.15,+02 43 22.2,62.41,1.41,16.0231,13.4,198.62,\N,\N,6.036270912904415,0.04906741211681176,\N,\N,0.78,\N
HIP 82256,\N,Gaia DR3 5805810454276181120,11.36,252.10593351,-72.97479207,16 48 25.42,-72 58 29.3,62.66,2.1,15.9591,-480.82,-531.34,\N,\N,10.344951952728431,0.07280243397329933,\N,\N,1.6,\N
HIP 8709,\N,Gaia DR3 356922880493142016,12.44,28.01232553,47.00155059,01 52 02.96,+47 00 05.6,63.08,3.79,15.8529,1.23,124.11,\N,\N,11.439458423284329,0.13062468213734135,\N,\N,0.17,\N
HIP 98906,\N,Gaia DR3 2185710338703934976,11.98,301.26398477,54.43642895,20 05 03.36,+54 26 11.1,63.23,6.44,15.8153,-1165.35,-899.95,\N,\N,10.984615909066092,0.22193485462777485,\N,\N,1.524,\N
HIP 36850,60179,\N,1.58,113.65001898,31.88863645,07 34 36.00,+31 53 19.1,63.27,1.23,15.8053,-206.33,-148.18,\N,\N,0.5859891722957453,0.04221981373425088,\N,\N,0.034,\N
HIP 114411,\N,Gaia DR3 2379962604166006016,11.27,347.56366641,-25.93136597,23 10 15.28,-25 55 52.9,63.73,3.17,15.6912,716.81,19.43,\N,\N,10.291719592399328,0.10810062818951671,\N,\N,1.566,\N
HIP 48477,\N,Gaia DR3 3823307284773157248,10.53,148.29933992,-3.68899298,09 53 11.84,-03 41 20.4,63.81,1.84,15.6715,-103.34,-460.01,\N,\N,9.554443723111955,0.06263308568954873,\N,\N,1.503,\N
HIP 114233,\N,Gaia DR3 2661803855688028800,10.9,347.02781318,3.32836789,23 08 06.68,+03 19 42.1,63.85,2.04,15.6617,492.52,254.78,\N,\N,9.92580450799717,0.06940190988927775,\N,\N,1.49,\N
