designation,simbad_HD,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,MG,MG_error,MBp,MBp_error,MRp,MRp_error,Bp_Rp,G_Rp,Bp_G
Gaia DR3 2940856402123426176,HD 42581,7.3134713,8.365829,6.291551,8.510894482081941,0.0002132961463363,9.563252182081944,0.0002132961463363,7.488974182081942,0.0002132961463363,2.074278,1.0219203,1.0523577
Gaia DR3 2944727125434832768,,12.255983,13.944573,11.001669,11.703491602523664,0.0005705226978829,13.39208160252366,0.0005705226978829,10.449177602523662,0.0005705226978829,2.942904,1.254314,1.68859
Gaia DR3 2947050466531873024,HD 48915B,8.524133,8.120362,8.398789,11.391331740252705,0.0013413910498387,10.987560740252702,0.0013413910498378,11.265987740252704,0.0013413910498378,-0.278427,0.125344,-0.403771
Gaia DR3 2954061532478049664,,10.068644,11.156624,9.031932,8.907455687492538,0.0006186169795006,9.995435687492538,0.0006186169795014,7.870743687492537,0.000618616979501,2.124692,1.036712,1.08798
Gaia DR3 2954555801611979648,,14.219103,16.323477,12.883977,12.915603148138,0.0008834493880343,15.019977148138,0.0008834493880343,11.580477148138002,0.0008834493880343,3.4395,1.335126,2.104374
Gaia DR3 295725407616670848,,16.778864,20.50685,15.241408,15.383901854490771,0.0058600985238879,19.11188785449077,0.0058600985238879,13.846445854490774,0.0058600985238879,5.265442,1.537456,3.727986
Gaia DR3 2962658549471532672,,11.045983,11.453994,8.757877,9.565925927825662,0.0044572546138805,9.973936927825664,0.0044572546138805,7.277819927825663,0.004457254613881,2.696117,2.288106,0.408011
Gaia DR3 2962658549474035584,,9.562048,10.723784,8.486293,8.0756815611269,0.0008616416674529,9.2374175611269,0.0008616416674538,6.9999265611269,0.0008616416674533,2.237491,1.075755,1.161736
Gaia DR3 2962658549474035712,,10.328996,11.43883,8.714429,8.846459737940064,0.0027798100705522,9.956293737940063,0.0027798100705522,7.231892737940065,0.0027798100705527,2.724401,1.614567,1.109834
Gaia DR3 2964000159821218432,,3.476823,3.796859,3.0440361,3.7286449798307313,0.0028071208823954,4.048680979830731,0.0028071208823954,3.2958580798307318,0.0028071208823954,0.7528229,0.4327869,0.320036
Gaia DR3 2964001014514075520,HD 38392,5.868166,6.3657584,5.208363,6.1232735013426565,0.0004338233193044,6.620865901342657,0.0004338233193044,5.463470501342656,0.0004338233193044,1.1573954,0.659803,0.4975924
Gaia DR3 2972230554107163264,,17.83646,20.972301,16.2848,16.35580611615129,0.0055654462408405,19.49164711615129,0.0055654462408387,14.80414611615129,0.0055654462408396,4.687501,1.55166,3.135841
Gaia DR3 2974726131970829952,HD 32450A,7.7924075,8.551479,6.645775,8.180586637600602,0.0007618664277959,8.939658137600603,0.0007618664277959,7.033954137600603,0.0007618664277959,1.905704,1.1466325,0.7590715
Gaia DR3 2974726136265625088,HD 32450B,9.636776,8.56764,6.6785455,10.011314481887924,0.0014530925948337,8.942178481887925,0.0014530925948337,7.053083981887925,0.0014530925948337,1.8890945,2.9582305,-1.069136
Gaia DR3 2976507997939000064,,9.05489,10.550499,7.8416934,9.228541703667103,0.0019567959688284,10.724150703667105,0.0019567959688275,8.015345103667103,0.0019567959688284,2.7088056,1.2131966,1.495609
Gaia DR3 2976850598890749824,,10.561693,11.983716,9.384994,10.73429880532587,0.0007980089008192,12.156321805325872,0.0007980089008174,9.557599805325872,0.0007980089008192,2.598722,1.176699,1.422023
Gaia DR3 2979590513145784192,,9.938216,11.13577,8.850999,9.551575155903794,0.0004143438437189,10.749129155903796,0.0004143438437189,8.464358155903795,0.0004143438437189,2.284771,1.087217,1.197554
Gaia DR3 2980492387558410112,HD 30495,5.318377,5.645485,4.8274775,4.708942782408448,0.0015499242027083,5.036050782408449,0.0015499242027083,4.218043282408448,0.0015499242027083,0.8180075,0.4908995,0.327108
Gaia DR3 2980822034888930176,,10.446791,11.816204,9.286249,9.448023081573435,0.0008619692961397,10.817436081573437,0.0008619692961397,8.287481081573436,0.0008619692961397,2.529955,1.160542,1.369413
Gaia DR3 2982808337003815040,,15.784489,16.174978,15.215876,14.351249931633166,0.0013795890434531,14.741738931633163,0.0013795890434531,13.782636931633167,0.0013795890434531,0.959102,0.568613,0.390489
Gaia DR3 2985035874544160384,,18.031937,21.267834,16.47946,17.507040371007104,0.0040616916812084,20.742937371007105,0.0040616916812084,15.954563371007104,0.0040616916812084,4.788374,1.552477,3.235897
Gaia DR3 299467939039225728,,11.2429085,12.57472,10.105213,9.755646498760694,0.0017093236597016,11.087457998760694,0.0017093236597016,8.617950998760694,0.0017093236597016,2.469507,1.1376955,1.3318115
Gaia DR3 2995725777563537792,HD 40136,3.635856,3.8544617,3.3150194,2.7616013924366145,0.0057146704577402,2.980207092436614,0.0057146704577402,2.4407647924366147,0.0057146704577402,0.5394423,0.3208366,0.2186057
Gaia DR3 2997171394834174976,,20.129784,21.436401,18.348654,20.024597579394783,0.0163626579359785,21.331214579394786,0.0163626579359785,18.243467579394785,0.0163626579359785,3.087747,1.78113,1.306617
Gaia DR3 2999254213453678720,,11.947085,13.505754,10.730347,10.938251685467987,0.0007980941726923,12.496920685467986,0.0007980941726923,9.721513685467986,0.0007980941726923,2.775407,1.216738,1.558669
Gaia DR3 3005440443830195968,,14.589308,17.064617,13.190653,13.665823371209374,0.0011549355489988,16.141132371209373,0.0011549355489997,12.267168371209376,0.0011549355489988,3.873964,1.398655,2.475309
Gaia DR3 3007559370624135424,,11.86227,13.29651,10.687355,10.734264373065884,0.0008555006201387,12.168504373065886,0.0008555006201387,9.559349373065883,0.0008555006201387,2.609155,1.174915,1.43424
Gaia DR3 3011223668834627328,,14.851106,15.063052,14.489493,13.929317656741176,0.0007677873875646,14.141263656741174,0.0007677873875646,13.567704656741174,0.0007677873875646,0.573559,0.361613,0.211946
Gaia DR3 3013672487388307456,,15.776872,18.737116,14.309971,14.366699458309943,0.002551383267705,17.326943458309945,0.0025513832677042,12.899798458309943,0.002551383267705,4.427145,1.466901,2.960244
Gaia DR3 3015684005638599168,,11.476436,13.080373,10.248026,10.588668654351205,0.0007930303018808,12.192605654351205,0.0007930303018808,9.360258654351204,0.0007930303018808,2.832347,1.22841,1.603937
Gaia DR3 3022439786949104256,,13.079408,14.817542,11.823225,11.855994143383269,0.0006729709478863,13.594128143383266,0.0006729709478863,10.599811143383269,0.0006729709478863,2.994317,1.256183,1.738134
Gaia DR3 3022956969731332096,,14.236672,14.726641,13.592983,15.191653063331584,0.0002441767622798,15.681622063331586,0.0002441767622798,14.547964063331586,0.0002441767622798,1.133658,0.643689,0.489969
Gaia DR3 3023121827755777280,,13.475401,15.577138,12.139018,12.91021623169366,0.0006373307009361,15.01195323169366,0.0006373307009361,11.57383323169366,0.0006373307009361,3.43812,1.336383,2.101737
Gaia DR3 3023711269067191296,HD 38858,5.805881,6.1297007,5.3133903,4.895181274690027,0.0010145248706403,5.2190009746900285,0.0010145248706403,4.402690574690028,0.0010145248706403,0.8163104,0.4924907,0.3238197
Gaia DR3 3026511175437908096,,12.319978,13.881998,10.850585,11.66523146731506,0.0154545972031074,13.22725146731506,0.0154545972031074,10.19583846731506,0.0154545972031066,3.031413,1.469393,1.56202
Gaia DR3 3038607830561555072,,13.52372,15.460872,12.2166815,12.459557016782565,0.0009558504344502,14.396709016782562,0.0009558504344502,11.152518516782564,0.0009558504344502,3.2441905,1.3070385,1.937152
Gaia DR3 3045251148530763392,,19.302069,21.366936,17.759413,18.024688833810536,0.0117775448446213,20.089555833810536,0.0117775448446213,16.482032833810536,0.0117775448446213,3.607523,1.542656,2.064867
Gaia DR3 3046640175314154624,,13.429481,15.342032,12.125349,12.265034366760606,0.0008240008384703,14.177585366760606,0.0008240008384703,10.960902366760608,0.0008240008384703,3.216683,1.304132,1.912551
Gaia DR3 3051343817347672576,,11.917885,13.445588,10.709631,10.48618581914889,0.0010734752403607,12.013888819148892,0.0010734752403607,9.277931819148892,0.0010734752403607,2.735957,1.208254,1.527703
Gaia DR3 3052753116376444800,HD 52919,7.9938097,8.57501,7.2691913,6.587096978678593,0.0008111529999998,7.168297278678594,0.0008111529999998,5.8624785786785925,0.0008111529999998,1.3058187,0.7246184,0.5812003
Gaia DR3 3057712188691831936,HD 61606B,8.334735,9.149768,7.4525676,7.590792931682239,0.00077216437661,8.405825931682239,0.0007721643766096,6.708625531682239,0.00077216437661,1.6972004,0.8821674,0.815033
Gaia DR3 3057712223051571200,HD 61606,6.889849,7.3834934,6.234268,6.147127940827414,0.0007420251996288,6.640772340827415,0.0007420251996288,5.491546940827415,0.0007420251996288,1.1492254,0.655581,0.4936444
Gaia DR3 3059182338820698624,,10.169039,11.39381,9.067431,9.866810349123169,0.0006250640332297,11.091581349123167,0.0006250640332305,8.765202349123168,0.0006250640332305,2.326379,1.101608,1.224771
Gaia DR3 3059246454092369024,,11.861726,13.532238,10.617965,11.628597256080178,0.0006956600630445,13.299109256080175,0.0006956600630445,10.384836256080176,0.0006956600630427,2.914273,1.243761,1.670512
Gaia DR3 3060641356390249728,,10.296098,11.681078,9.137914,9.948746462854244,0.0013193850989461,11.333726462854244,0.0013193850989461,8.790562462854245,0.001319385098947,2.543164,1.158184,1.38498
Gaia DR3 3060788519149063680,,9.142377,10.139064,8.106844,8.376377948670003,0.0040504142715622,9.373064948670002,0.0040504142715613,7.340844948670004,0.0040504142715618,2.03222,1.035533,0.996687
Gaia DR3 3073508528645520000,,11.516895,12.938495,10.34256,10.87517851486988,0.0008236185542305,12.296778514869878,0.0008236185542305,9.700843514869876,0.0008236185542305,2.595935,1.174335,1.4216
Gaia DR3 3080039799513337216,,12.900237,14.593879,11.648013,11.518926884316617,0.00119490128563,13.212568884316616,0.00119490128563,10.266702884316617,0.00119490128563,2.945866,1.252224,1.693642
Gaia DR3 3080857458209146368,,11.802665,13.402948,10.575302,10.613328589982602,0.005709831656798,12.2136115899826,0.005709831656798,9.385965589982602,0.005709831656798,2.827646,1.227363,1.600283
Gaia DR3 3080863574242572032,,11.919966,13.461083,10.590733,10.761589958062228,0.001652601947887,12.302706958062227,0.001652601947887,9.432356958062227,0.001652601947887,2.87035,1.329233,1.541117
Gaia DR3 3080863574244739712,,11.5510235,13.150953,10.249771,10.393577174679216,0.0017262431832518,11.993506674679216,0.0017262431832518,9.092324674679215,0.0017262431832527,2.901182,1.3012525,1.5999295
Gaia DR3 3082317193037072256,HD 64606,7.2459936,7.6080647,6.642158,5.771640109634043,0.021989061431296,6.1337112096340425,0.021989061431296,5.167804509634043,0.021989061431296,0.9659067,0.6038356,0.3620711
Gaia DR3 308256610357824640,,12.949484,15.111021,11.596436,12.462931249156894,0.0069224494815607,14.624468249156893,0.0069224494815607,11.109883249156892,0.0069224494815607,3.514585,1.353048,2.161537
Gaia DR3 3083867749248355328,HD 65277B,11.319844,12.578349,10.146475,10.089397459572616,0.0015959002048058,11.347902459572616,0.0015959002048058,8.916028459572619,0.0015959002048067,2.431874,1.173369,1.258505
Gaia DR3 3083867749248355456,HD 65277,7.7376018,8.28789,7.035341,6.503264785773326,0.0009737063530588,7.053552985773327,0.0009737063530588,5.801003985773327,0.0009737063530588,1.252549,0.7022608,0.5502882
Gaia DR3 3085716990368639744,,11.653467,13.479244,10.363374,11.817543303370016,0.0008470277768966,13.643320303370018,0.0008470277768966,10.527450303370015,0.0008470277768966,3.11587,1.290093,1.825777
Gaia DR3 308828253324985984,,10.693618,11.790379,9.65728,9.578829408423186,0.0006621622193758,10.675590408423188,0.0006621622193758,8.542491408423185,0.0006621622193758,2.133099,1.036338,1.096761
Gaia DR3 3089711447388931584,,9.133169,10.33759,8.039904,9.376732855669816,0.0004422597850588,10.581153855669816,0.0004422597850588,8.283467855669814,0.0004422597850579,2.297686,1.093265,1.204421
Gaia DR3 3089829644889680256,,13.909636,15.899971,12.590676,12.476023081402284,0.0009643139672839,14.466358081402287,0.0009643139672839,11.157063081402285,0.0009643139672839,3.309295,1.31896,1.990335
Gaia DR3 3091982587439255168,,10.442655,11.657613,9.34851,9.115879525111517,0.0012240574097885,10.330837525111518,0.0012240574097894,8.021734525111516,0.0012240574097885,2.309103,1.094145,1.214958
Gaia DR3 3098328182579892096,,11.397289,13.130089,10.137975,12.244512667556632,0.0013958379416285,13.977312667556632,0.0013958379416285,10.985198667556633,0.0013958379416285,2.992114,1.259314,1.7328
Gaia DR3 309977380415042432,,17.565262,20.652775,16.020535,16.562239712570843,0.0059921759139562,19.64975271257084,0.0059921759139545,15.01751271257084,0.0059921759139554,4.63224,1.544727,3.087513
Gaia DR3 3100542495921276160,,9.310769,10.482492,8.232768,8.952668830127912,0.0004351961010797,10.124391830127912,0.0004351961010797,7.874667830127913,0.0004351961010802,2.249724,1.078001,1.171723
Gaia DR3 3101920046552857728,HD 50281B,9.097528,10.325742,7.9958577,9.38759010465336,0.0004166289448832,10.61580410465336,0.0004166289448823,8.28591980465336,0.0004166289448823,2.3298843,1.1016703,1.228214
Gaia DR3 3101923001490347392,HD 50281A,6.231057,6.795033,5.518121,6.522327516410012,0.0007945132524072,7.0863035164100125,0.0007945132524072,5.809391516410013,0.0007945132524072,1.276912,0.712936,0.563976
Gaia DR3 3104733181410232576,,12.687793,14.826764,11.324763,12.180427789175944,0.0084621665982824,14.319398789175946,0.0084621665982824,10.817397789175946,0.0084621665982824,3.502001,1.36303,2.138971
Gaia DR3 3106548406384807680,,20.617268,21.423615,18.898163,19.8827956332662,0.0359305744929248,20.6891426332662,0.0359305744929248,18.1636906332662,0.0359305744929248,2.525452,1.719105,0.806347
Gaia DR3 31235033696866688,,17.217173,20.511425,15.669854,16.52276891600316,0.0056877891369282,19.81702091600316,0.0056877891369282,14.97544991600316,0.0056877891369273,4.841571,1.547319,3.294252
Gaia DR3 3126453655659835136,,15.585516,15.764377,15.263055,14.297870878491183,0.0014430056485084,14.476731878491185,0.0014430056485084,13.975409878491186,0.0014430056485084,0.501322,0.322461,0.178861
Gaia DR3 3127503620545728128,,10.898388,12.293688,9.730826,9.995301761016494,0.0009893177279112,11.390601761016493,0.0009893177279112,8.827739761016494,0.0009893177279112,2.562862,1.167562,1.3953
Gaia DR3 3127574019351694848,,12.044943,13.6603985,10.819704,11.144639201605404,0.0010578253497328,12.760094701605404,0.0010578253497328,9.919400201605406,0.0010578253497319,2.8406945,1.225239,1.6154555
Gaia DR3 3134682194522547968,,10.871917,12.171683,9.743211,9.902936776572115,0.0009260567937614,11.20270277657212,0.0009260567937614,8.774230776572118,0.0009260567937614,2.428472,1.128706,1.299766
Gaia DR3 3135225421986581504,,8.898232,9.833238,7.9423943,8.00702308350548,0.0006805875880218,8.942029083505481,0.0006805875880226,7.051185383505481,0.0006805875880222,1.8908437,0.9558377,0.935006
Gaia DR3 3136232952593850496,,14.818181,17.246824,13.420469,13.576246071201863,0.0024268518207861,16.004889071201866,0.0024268518207861,12.178534071201868,0.0024268518207861,3.826355,1.397712,2.428643
Gaia DR3 3136952686035250688,,9.692206,11.416927,8.419889,10.805487924447563,0.0004465901908607,12.530208924447566,0.0004465901908616,9.533170924447564,0.0004465901908607,2.997038,1.272317,1.724721
Gaia DR3 3139847906307949696,,8.576388,10.111705,7.3539467,10.68545115241056,0.000339374469422,12.220768152410562,0.0003393744694211,9.46300985241056,0.000339374469422,2.7577583,1.2224413,1.535317
Gaia DR3 3143635723866162432,,13.14167,15.058582,11.843256,12.292086188324705,0.0006087680890196,14.208998188324705,0.0006087680890196,10.993672188324703,0.0006087680890196,3.215326,1.298414,1.916912
Gaia DR3 3144499458967932672,,12.287489,14.020569,11.021154,11.699560251320468,0.0007484360882328,13.432640251320464,0.0007484360882328,10.433225251320463,0.0007484360882328,2.999415,1.266335,1.73308
Gaia DR3 3144837112115126400,,16.345392,16.889107,15.655408,15.051340981872787,0.0021945251343389,15.595055981872786,0.0021945251343389,14.361356981872788,0.0021945251343389,1.233699,0.689984,0.543715
Gaia DR3 3144837318276010624,,16.592018,17.233765,15.833418,15.292546779497131,0.0024122423446328,15.934293779497132,0.0024122423446328,14.533946779497136,0.0024122423446328,1.400347,0.7586,0.641747
Gaia DR3 3154550541435395200,,11.292978,12.470849,10.215717,9.856427731464327,0.0011502641815814,11.034298731464329,0.0011502641815814,8.779166731464326,0.0011502641815823,2.255132,1.077261,1.177871
Gaia DR3 3165346538729784192,,10.440346,11.484027,8.993025,9.380023981992869,0.0029985390563318,10.423704981992866,0.0029985390563309,7.932702981992866,0.0029985390563314,2.491002,1.447321,1.043681
Gaia DR3 3171631420210205056,,14.606592,17.92072,13.099297,14.479274904955204,0.0048320373323287,17.793402904955204,0.0048320373323278,12.971979904955203,0.0048320373323287,4.821423,1.507295,3.314128
Gaia DR3 3177407910705445888,,10.52517,11.784351,9.4088125,9.166067623818584,0.00078113034637,10.425248623818586,0.00078113034637,8.049710123818585,0.00078113034637,2.3755385,1.1163575,1.259181
Gaia DR3 3179036008830848,,12.101368,14.121774,10.778052,12.428665544052386,0.0007983139090841,14.449071544052384,0.0007983139090841,11.105349544052388,0.000798313909085,3.343722,1.323316,2.020406
Gaia DR3 3181197137010596480,,12.224739,13.488194,10.717109,10.839920140712806,0.0016066115507298,12.103375140712808,0.0016066115507298,9.332290140712807,0.0016066115507298,2.771085,1.50763,1.263455
Gaia DR3 3181197137010596608,,11.400209,12.702858,10.042127,10.012241352465004,0.0013063951808334,11.314890352465005,0.0013063951808334,8.654159352465005,0.0013063951808334,2.660731,1.358082,1.302649
Gaia DR3 3181367767472670080,,14.140559,16.469053,12.735777,12.998968109730914,0.0181821176228762,15.327462109730911,0.0181821176228762,11.594186109730911,0.0181821176228762,3.733276,1.404782,2.328494
Gaia DR3 3183748278864953856,,12.33633,13.860381,11.1331415,10.93548301338983,0.0008502947219941,12.45953401338983,0.0008502947219941,9.73229451338983,0.0008502947219941,2.7272395,1.2031885,1.524051
Gaia DR3 3184351876391975808,,9.408144,10.578187,8.330691,9.159718208587927,0.0004848961670305,10.329761208587929,0.0004848961670305,8.082265208587929,0.0004848961670305,2.247496,1.077453,1.170043
Gaia DR3 3186021141200137472,,13.600672,13.80703,13.237787,13.734134649426466,0.0003108398987397,13.940492649426467,0.0003108398987397,13.371249649426469,0.0003108398987397,0.569243,0.362885,0.206358
Gaia DR3 3187115498866675456,,10.649305,12.41324,9.380491,11.99741401290822,0.0003238867660178,13.76134901290822,0.0003238867660169,10.72860001290822,0.0003238867660169,3.032749,1.268814,1.763935
Gaia DR3 3192982561632526208,,16.390032,19.798473,14.871545,15.099924188086543,0.0046579994949489,18.508365188086543,0.0046579994949489,13.581437188086545,0.0046579994949489,4.926928,1.518487,3.408441
Gaia DR3 3195919254111314816,,9.775309,11.490885,8.501209,11.274496825316584,0.0007534632141448,12.990072825316584,0.0007534632141448,10.000396825316583,0.0007534632141448,2.989676,1.2741,1.715576
Gaia DR3 3195919254111315712,HD 26976,9.54224,9.481124,9.672128,11.04403325586716,0.0005567929279752,10.98291725586716,0.0005567929279743,11.17392125586716,0.0005567929279752,-0.191004,-0.129888,-0.061116
Gaia DR3 3195919528989223040,HD 26965,4.179894,4.610995,3.5697494,5.68078385106792,0.0013144745450035,6.11188485106792,0.0013144745450035,5.070639251067918,0.0013144745450035,1.0412456,0.6101446,0.431101
Gaia DR3 3195979005694112768,,18.504055,21.278976,16.928135,17.394462799602778,0.0087117386694632,20.169383799602777,0.0087117386694632,15.818542799602776,0.0087117386694632,4.350841,1.57592,2.774921
Gaia DR3 3197487123332369536,,11.993692,13.544682,10.780243,11.245999971452168,0.0008728028988844,12.79698997145217,0.0008728028988844,10.03255097145217,0.0008728028988835,2.764439,1.213449,1.55099
Gaia DR3 3198812859478372480,,13.175508,14.88557,11.92488,11.716139747047626,0.0007663387744738,13.426201747047626,0.0007663387744738,10.465511747047628,0.0007663387744738,2.96069,1.250628,1.710062
Gaia DR3 3200303384927512960,,14.904285,18.04914,13.408868,14.959899835816064,0.0012962688645243,18.104754835816063,0.0012962688645252,13.46448283581606,0.0012962688645243,4.640272,1.495417,3.144855
Gaia DR3 3203124697405667712,,20.064823,21.427774,18.172626,19.29496673501054,0.0288994379534788,20.657917735010543,0.0288994379534788,17.402769735010544,0.0288994379534788,3.255148,1.892197,1.362951
Gaia DR3 3209938366665770752,HD 36395,7.1082892,8.191394,6.069535,8.327361499177153,0.0002525903037318,9.410466299177154,0.0002525903037318,7.288607299177153,0.0002525903037318,2.121859,1.0387542,1.0831048
Gaia DR3 3210711671234654848,,10.945808,12.282007,9.804622,9.753968415721143,0.0008789338934125,11.090167415721146,0.0008789338934125,8.612782415721146,0.0008789338934107,2.477385,1.141186,1.336199
Gaia DR3 3210731015768096000,HD 36003,7.242388,7.8614364,6.4890795,6.684685858215883,0.0005546502389406,7.303734258215884,0.0005546502389406,5.931377358215884,0.0005546502389406,1.3723569,0.7533085,0.6190484
Gaia DR3 3211461469444773376,HD 32147,5.886492,6.4363804,5.186893,6.153256982680376,0.000427079157669,6.703145382680375,0.000427079157669,5.453657982680375,0.000427079157669,1.2494874,0.699599,0.5498884
Gaia DR3 3213958769587525888,HD 34673,7.4928217,8.024881,6.745429,6.511590535607951,0.0007686058313085,7.043649835607951,0.0007686058313085,5.76419783560795,0.0007686058313085,1.279452,0.7473927,0.5320593
Gaia DR3 3217523558083415040,,19.131502,21.652287,17.53111,18.61812755935712,0.0099107612982596,21.13891255935712,0.0099107612982596,17.017735559357117,0.0099107612982596,4.121177,1.600392,2.520785
Gaia DR3 3218697767783768320,,14.425181,14.690135,13.992338,14.174863597060469,0.0005131490214296,14.43981759706047,0.0005131490214296,13.742020597060469,0.0005131490214296,0.697797,0.432843,0.264954
Gaia DR3 3223516063958808064,,10.379727,11.680991,9.250252,9.388792790044404,0.0016362429843885,10.690056790044402,0.0016362429843885,8.259317790044403,0.0016362429843885,2.430739,1.129475,1.301264
Gaia DR3 3230306548988683392,,12.272259,13.912417,11.032076,10.886397805239431,0.0039508948871569,12.526555805239436,0.0039508948871569,9.646214805239437,0.0039508948871569,2.880341,1.240183,1.640158
Gaia DR3 3234412606443085824,HD 35112,7.574898,7.9743586,6.77144,6.092090517546135,0.0015823078394916,6.491551117546136,0.0015823078394916,5.288632517546136,0.0015823078394916,1.2029186,0.803458,0.3994606
Gaia DR3 3238437574916370048,,10.425187,11.514357,9.387046,9.04971243640522,0.0006830314681387,10.138882436405222,0.0006830314681387,8.011571436405221,0.0006830314681387,2.127311,1.038141,1.08917
Gaia DR3 3238449635184620672,,18.910717,21.602688,17.281218,18.30356003757217,0.008349379158286,20.99553103757217,0.008349379158286,16.67406103757217,0.008349379158286,4.32147,1.629499,2.691971
Gaia DR3 3243715604392800512,,11.477213,13.061828,10.247032,11.493004605877209,0.0008826642914385,13.077619605877208,0.0008826642914385,10.26282360587721,0.0008826642914385,2.814796,1.230181,1.584615
Gaia DR3 3244915072792668416,,8.42398,9.245791,7.5364695,7.448546342670108,0.0007755214825886,8.270357342670108,0.0007755214825886,6.561035842670108,0.0007755214825886,1.7093215,0.8875105,0.821811
Gaia DR3 3250328209054347264,,10.5057745,11.839527,9.359375,9.375875997202664,0.0010527054430147,10.709628497202663,0.0010527054430147,8.229476497202665,0.0010527054430147,2.480152,1.1463995,1.3337525
Gaia DR3 3256334497479041024,HD 24916A,7.6725683,8.283414,6.9264627,6.751326275863445,0.0007767761304457,7.362171975863445,0.0007767761304457,6.005220675863445,0.0007767761304457,1.3569513,0.7461056,0.6108457
Gaia DR3 3256334497479304832,HD 24916B,10.437843,11.731856,9.307403,9.518779102877286,0.001462906081012,10.812792102877284,0.001462906081012,8.388339102877286,0.001462906081012,2.424453,1.13044,1.294013
Gaia DR3 3256786534197166208,HD 25457,5.247617,5.51264,4.8304095,3.887594251030631,0.0028527706356258,4.15261725103063,0.0028527706356258,3.470386751030631,0.0028527706356258,0.6822305,0.4172075,0.265023
Gaia DR3 3257243312560240000,,15.313112,18.285807,13.841703,14.47954204557022,0.0021686633148467,17.452237045570218,0.0021686633148458,13.00813304557022,0.0021686633148467,4.444104,1.471409,2.972695
Gaia DR3 3261591090771914240,,15.907634,16.332634,15.304877,14.764333830964652,0.0021262665929482,15.18933383096465,0.0021262665929482,14.161576830964652,0.0021262665929482,1.027757,0.602757,0.425
Gaia DR3 326173044957518080,HD 13974,4.6710567,5.013268,4.1817183,4.481727479963394,0.0101182651547575,4.823938779963394,0.0101182651547575,3.9923890799633934,0.0101182651547575,0.8315497,0.4893384,0.3422113
Gaia DR3 3263836568394170880,HD 22484,4.1410933,4.4336386,3.6758435,3.4228335954230555,0.0045445254804397,3.715378895423056,0.0045445254804397,2.957583795423055,0.0045445254804397,0.7577951,0.4652498,0.2925453
Gaia DR3 3266937637860051840,,14.177194,16.502714,12.800209,13.051768203963892,0.0016057775620064,15.377288203963891,0.0016057775620064,11.67478320396389,0.0016057775620064,3.702505,1.376985,2.32552
Gaia DR3 3269132022551595264,,13.310485,15.06327,12.048697,12.249892520924057,0.0008193219552854,14.002677520924056,0.0008193219552854,10.988104520924058,0.0008193219552854,3.014573,1.261788,1.752785
Gaia DR3 3269362645115584640,HD 20630,4.6564903,5.0134506,4.1545105,4.819631227273947,0.0037014940902477,5.176591527273948,0.0037014940902477,4.317651427273948,0.0037014940902477,0.8589401,0.5019798,0.3569603
Gaia DR3 3270388416449237760,,17.705566,20.676012,16.162601,16.254707805459987,0.008948656076086,19.225153805459986,0.008948656076086,14.711742805459984,0.008948656076086,4.513411,1.542965,2.970446
Gaia DR3 3270590765246119168,,10.23421,11.284525,9.21759,9.01308891091274,0.000931002866082,10.06340391091274,0.000931002866082,7.99646891091274,0.000931002866082,2.066935,1.01662,1.050315
Gaia DR3 3278137572540701056,,13.318586,15.163696,12.037637,12.369963122276332,0.0010242768680042,14.215073122276332,0.0010242768680042,11.089014122276332,0.0010242768680042,3.126059,1.280949,1.84511
Gaia DR3 3278325004913943808,,12.960607,14.802247,11.6751175,12.4775549533303,0.0009154628296359,14.3191949533303,0.0009154628296359,11.1920654533303,0.0009154628296359,3.1271295,1.2854895,1.84164
Gaia DR3 327930412432710784,,11.388968,12.82178,10.210422,10.180785920792658,0.0015088820628665,11.61359792079266,0.0015088820628665,9.00223992079266,0.0015088820628657,2.611358,1.178546,1.432812
Gaia DR3 327944328126649856,,13.68886,16.209309,12.274778,13.616790107573689,0.0010666088590047,16.13723910757369,0.0010666088590038,12.202708107573692,0.0010666088590047,3.934531,1.414082,2.520449
Gaia DR3 3280675417175220224,,15.548215,18.657425,14.069465,14.52779514323675,0.002363949459923,17.63700514323675,0.002363949459923,13.049045143236752,0.002363949459923,4.58796,1.47875,3.10921
Gaia DR3 3288082758293022848,,10.714013,12.230651,9.507367,10.244673099486032,0.0006360675063534,11.761311099486036,0.0006360675063534,9.038027099486031,0.0006360675063534,2.723284,1.206646,1.516638
Gaia DR3 3288921720025503360,HD 30652,3.0879216,3.513966,2.7081478,3.5658568742837167,0.0039130889603318,3.991901274283717,0.0039130889603318,3.186083074283717,0.0039130889603318,0.8058182,0.3797738,0.4260444
Gaia DR3 3292000966760477312,,12.219813,13.984232,10.947862,12.181136130761416,0.0007481722111153,13.945555130761417,0.0007481722111153,10.909185130761418,0.0007481722111153,3.03637,1.271951,1.764419
Gaia DR3 3293154736711966976,,10.918032,12.346215,9.73667,9.731259255006428,0.0148857853382882,11.159442255006429,0.0148857853382882,8.549897255006428,0.0148857853382882,2.609545,1.181362,1.428183
Gaia DR3 3299381442858615936,,12.234882,14.070074,10.944732,11.415288625371328,0.0011972292619626,13.250480625371331,0.0011972292619626,10.12513862537133,0.0011972292619617,3.125342,1.29015,1.835192
Gaia DR3 3301319572621418368,,15.695673,16.06824,15.144802,14.348342262824591,0.0017511142337056,14.720909262824591,0.0017511142337056,13.797471262824592,0.0017511142337056,0.923438,0.550871,0.372567
