Gaia DR3 2895322670684838528|  21.3527| 0.0132|   46.5970| 31187
Gaia DR3 452767760065563520 |  21.3529| 0.0168|          |
Gaia DR3 4052439843006301184|  21.3529| 1.5667|          |
Gaia DR3 764517789439787008 |  21.3530| 0.1775|          |
Gaia DR3 2608895356159005824|  21.3530| 0.0155|   46.4351|
Gaia DR3 2184643400111530624|  21.3535| 0.0106|   46.7542|
Gaia DR3 5936097703112047360|  21.3538| 4.6680|          |
Gaia DR3 2933811693691992704|  21.3539| 0.0155|          |
Gaia DR3 4061180960427640576|  21.3540| 1.5456|          |
Gaia DR3 2639705664835095680|  21.3541| 0.0310|   46.6044|
Gaia DR3 5656160389085012736|  21.3542| 0.0182|          |
Gaia DR3 3285881020617685504|  21.3543| 0.2440|          |
Gaia DR3 4933038018432606848|  21.3543| 0.0986|          |
Gaia DR3 6332991232856450560|  21.3543| 0.0330|   46.6550|
Gaia DR3 3556628298597423104|  21.3543| 0.2129|          |
Gaia DR3 980776191726682112 |  21.3545| 0.2671|          |
Gaia DR3 6154240741311258368|  21.3547| 0.0221|          |
Gaia DR3 426757197608443904 |  21.3549| 0.0110|   46.9307|  3930
Gaia DR3 4023775128126332032|  21.3550| 0.0388|   47.3356|
Gaia DR3 4068399941506386560|  21.3550| 2.0362|          |
Gaia DR3 4288696059636796800|  21.3551| 1.3169|          |
Gaia DR3 1543835757012729088|  21.3552| 0.0153|   46.7430|
Gaia DR3 6438191577692496640|  21.3552| 0.0793|          |
Gaia DR3 3175193288128400768|  21.3554| 0.0291|          |
Gaia DR3 5738732754553591808|  21.3555| 0.0414|   46.3603|
Gaia DR3 4043808848508388736|  21.3555| 1.3003|          |
Gaia DR3 3568974405428870272|  21.3556| 0.1070|          |
Gaia DR3 3987325011995976832|  21.3557| 0.1593|          |
Gaia DR3 83098722301067776  |  21.3561| 0.0214|   46.7918|
Gaia DR3 6029160676621614336|  21.3562| 2.7723|          |
Gaia DR3 1763720352940431232|  21.3562| 0.0159|   46.6364|
Gaia DR3 6125777546372427904|  21.3563| 0.2236|          |
Gaia DR3 4368300087306707072|  21.3566| 0.0208|          |
Gaia DR3 5133778192775696128|  21.3566| 0.0611|          |
Gaia DR3 5941652779454381824|  21.3571| 0.0152|          |
Gaia DR3 4061292492109808128|  21.3572| 1.3426|          |
Gaia DR3 857014583084714496 |  21.3572| 0.0164|          |
Gaia DR3 1985349908191524992|  21.3573| 0.0221|          |
Gaia DR3 3312644885984344704|  21.3573| 0.0200|   46.4644|
Gaia DR3 6372393572068411648|  21.3573| 0.0740|          |
Gaia DR3 4979767262612500864|  21.3574| 0.6154|          |
Gaia DR3 6485199754225511936|  21.3578| 0.0267|          |
Gaia DR3 5631627986864402944|  21.3579| 0.0188|          |
Gaia DR3 6227309748613819008|  21.3581| 0.1366|          |
Gaia DR3 3608518134962760448|  21.3582| 0.1747|          |
Gaia DR3 815269047155963136 |  21.3583| 0.0588|          |
Gaia DR3 2001375771209750528|  21.3585| 0.0117|          |
Gaia DR3 923483840554884480 |  21.3585| 0.0229|   46.8744|
Gaia DR3 4869487861253990656|  21.3585| 0.0168|   46.9654| 20524
Gaia DR3 4053396761660272768|  21.3589| 1.3785|          |
Gaia DR3 1955613616213412736|  21.3590| 0.0124|          |
Gaia DR3 2186410658887682432|  21.3590| 0.1279|          | 99655
Gaia DR3 5755484978138323456|  21.3591| 0.0136|   46.8351| 42228
Gaia DR3 2083112469183315968|  21.3592| 0.0660|          |
Gaia DR3 5877389314082853888|  21.3595| 2.3367|          |
Gaia DR3 4064684760407390080|  21.3595| 1.6351|          |
Gaia DR3 5138895143797571712|  21.3596| 0.0249|          |  7618
Gaia DR3 9395983989903488   |  21.3597| 0.0645|   47.7109|
Gaia DR3 796915891691382784 |  21.3597| 0.0217|          |
Gaia DR3 5591098923113178240|  21.3598| 0.1064|          |
Gaia DR3 4109655541907784576|  21.3598| 1.2771|          |
Gaia DR3 2022384724011490560|  21.3600| 2.6386|          |
Gaia DR3 5834944591923010816|  21.3600| 0.0178|          |
Gaia DR3 2070457433944742656|  21.3602| 0.0174|          |
Gaia DR3 6101514760712903424|  21.3603| 0.3038|          |
Gaia DR3 3816051852353680768|  21.3604| 0.5855|          |
Gaia DR3 5491506843495850240|  21.3606| 0.0110|          |
Gaia DR3 6171879068187761792|  21.3608| 0.0245|          |
Gaia DR3 1888836972229230976|  21.3608| 0.0983|          |
Gaia DR3 4104740312613686272|  21.3609| 1.5987|          |
Gaia DR3 11589475327804160  |  21.3609| 0.0766|   48.1585|
Gaia DR3 4038896746034346496|  21.3611| 2.0245|          |
Gaia DR3 5564621514885882752|  21.3611| 0.0190|   46.9978|
Gaia DR3 4900319228152841856|  21.3612| 0.1188|          |
Gaia DR3 5978899354337639680|  21.3613| 2.7729|          |
Gaia DR3 5594129280248326272|  21.3614| 0.0169|          |
Gaia DR3 2634027752428716928|  21.3617| 0.0295|   46.7304|115220
Gaia DR3 3576719266550986624|  21.3620| 0.0237|          |
Gaia DR3 4036481050246048512|  21.3627| 1.7914|          |
Gaia DR3 4536898478760208128|  21.3628| 0.0180|          |
Gaia DR3 5562262478327714944|  21.3628| 0.0092|          |
Gaia DR3 5517608699787603072|  21.3628| 0.0130|          |
Gaia DR3 760676817366932736 |  21.3628| 0.0245|          |
Gaia DR3 6306750631945510016|  21.3629| 0.0925|          |
Gaia DR3 1928166301289446400|  21.3631| 2.0403|          |
Gaia DR3 3474222277213851392|  21.3631| 0.0492|          |
Gaia DR3 834616362995049088 |  21.3632| 0.0207|   46.6979| 50742
Gaia DR3 809988505124354432 |  21.3633| 0.0181|   46.8731|
Gaia DR3 4170156100434293120|  21.3634| 0.0575|   46.7407| 85922
Gaia DR3 3967618155853506304|  21.3634| 0.0708|          | 55765
Gaia DR3 747090839376823552 |  21.3634| 0.0254|   46.6664| 49680
Gaia DR3 3236763808980278144|  21.3637| 0.0196|   46.7517|
Gaia DR3 5605930265526073472|  21.3637| 0.0601|          |
Gaia DR3 1618135770651774720|  21.3638| 0.0430|          |
Gaia DR3 2540712922134895744|  21.3638| 0.4187|          |
Gaia DR3 4119055399908871680|  21.3639| 0.0395|          |
Gaia DR3 5775744240092695168|  21.3640| 0.0118|          |
Gaia DR3 1984037194382824448|  21.3641| 0.0172|          |
Gaia DR3 2019669480045072512|  21.3645| 1.5704|          |
Gaia DR3 6061943371654574464|  21.3652| 1.6946|          |
Gaia DR3 4316394960921506944|  21.3653| 3.2364|          |
Gaia DR3 5776298393952210816|  21.3655| 0.0167|          |
Gaia DR3 1426083353074010880|  21.3658| 0.0570|          |
Gaia DR3 5968488417990711168|  21.3659| 2.1349|          |
Gaia DR3 6638377941778440960|  21.3661| 1.8384|          |
Gaia DR3 3053907221325174144|  21.3662| 0.0223|          |
Gaia DR3 4040069478261942400|  21.3663| 1.8039|          |
Gaia DR3 5445884154689638400|  21.3663| 0.0467|          |
Gaia DR3 6415893825477208704|  21.3666| 0.0721|          |
Gaia DR3 708578005072574592 |  21.3666| 0.4349|          |
Gaia DR3 4143732946287906432|  21.3667| 1.8823|          |
Gaia DR3 3107016351666313856|  21.3669| 0.0169|          |
Gaia DR3 833009804708229760 |  21.3670| 0.0190|          |
Gaia DR3 426732767830735744 |  21.3671| 0.0164|          |
Gaia DR3 3727952589825393408|  21.3671| 0.0266|   46.7076| 67120
Gaia DR3 3170888047271415680|  21.3671| 0.0168|          |
Gaia DR3 4294450461138157312|  21.3672| 2.3265|          |
Gaia DR3 1928106103026612224|  21.3673| 0.1345|          |
Gaia DR3 2501315839962676736|  21.3674| 0.0990|          |
Gaia DR3 4116528589096086912|  21.3675| 1.7780|          |
Gaia DR3 5958862335439625344|  21.3676| 1.6571|          |
Gaia DR3 4101514826457684864|  21.3676| 1.3924|          |
Gaia DR3 4118622231015590912|  21.3677| 2.2951|          |
Gaia DR3 1852810241091726336|  21.3677| 0.0173|          |
Gaia DR3 4281391041821337472|  21.3678| 2.2985|          |
Gaia DR3 6681227421734970240|  21.3678| 0.0291|          |
Gaia DR3 5852134150555518336|  21.3679| 2.3740|          |
Gaia DR3 1263856356630512128|  21.3679| 0.0254|          |
Gaia DR3 6748326080895029504|  21.3683| 0.0752|          |
Gaia DR3 4108481710141769344|  21.3683| 0.0280|          |
Gaia DR3 4906750860074362752|  21.3685| 0.2529|          |
Gaia DR3 4467677998381373056|  21.3685| 1.7496|          |
Gaia DR3 3637622826225108608|  21.3686| 0.0279|          |
Gaia DR3 3607368634211520512|  21.3687| 0.0606|          |
Gaia DR3 1106414331711079424|  21.3689| 0.3858|          |
Gaia DR3 4298718318574653568|  21.3690| 1.8969|          |
Gaia DR3 2253398782766572672|  21.3690| 0.0140|   46.9871|
Gaia DR3 3564733077979860736|  21.3692| 0.0472|   47.2978|
Gaia DR3 3246863991511050752|  21.3694| 0.3561|          |
Gaia DR3 1744287790588722304|  21.3696| 0.0259|          |
Gaia DR3 5980034015986969344|  21.3697| 0.7391|          |
Gaia DR3 4352209146950274688|  21.3699| 0.0564|          |
Gaia DR3 4041457710411020032|  21.3699| 2.4516|          |
Gaia DR3 4067884854705481856|  21.3699| 2.1775|          |
Gaia DR3 4117022540375504128|  21.3700| 1.8040|          |
Gaia DR3 3164881861925436928|  21.3701| 0.1031|          |
Gaia DR3 5859002387319654912|  21.3704| 0.0951|          |
Gaia DR3 2356304373816227072|  21.3707| 0.1330|          |
Gaia DR3 3664244648433770880|  21.3708| 0.3497|          |
Gaia DR3 910509397189812352 |  21.3709| 0.0945|          |
Gaia DR3 1252678377824716160|  21.3710| 0.0726|          |
Gaia DR3 6076872952806340224|  21.3713| 0.0141|          |
Gaia DR3 5962305593587558528|  21.3714| 0.7655|          |
Gaia DR3 4123326835153526912|  21.3714| 2.5077|          |
Gaia DR3 6020587440747685760|  21.3715| 2.2163|          |
Gaia DR3 4564058546264232192|  21.3716| 0.0196|   46.7213| 81880
Gaia DR3 4061677596087861632|  21.3717| 1.6027|          |
Gaia DR3 4040400323966786944|  21.3717| 1.1599|          |
Gaia DR3 3055128817403670784|  21.3718| 0.0137|   46.7537|
Gaia DR3 4226707625579105024|  21.3719| 0.0499|          |
Gaia DR3 3648494286100179200|  21.3720| 0.0673|          |
Gaia DR3 215521394490842624 |  21.3725| 0.2913|          |
Gaia DR3 1646751694636140928|  21.3725| 0.1016|          |
Gaia DR3 3665691266433813248|  21.3726| 0.0211|          |
Gaia DR3 3249297382542645248|  21.3727| 0.0172|   46.4266|
Gaia DR3 4240508901699614976|  21.3727| 0.0210|   46.7036| 97384
Gaia DR3 4295690641556466816|  21.3728| 2.0080|          |
Gaia DR3 4125089489659038208|  21.3729| 2.6676|          |
Gaia DR3 246775562271434752 |  21.3730| 0.1226|          |
Gaia DR3 2017714376572354560|  21.3735| 3.1436|          |
Gaia DR3 4067894166078062080|  21.3735| 2.0655|          |
Gaia DR3 4107413122315569024|  21.3738| 1.1871|          |
Gaia DR3 5376279772955636352|  21.3740| 1.2737|          |
Gaia DR3 4286952513384184832|  21.3741| 0.4867|   48.9030|
Gaia DR3 6758047374297582464|  21.3744| 0.0576|          |
Gaia DR3 5445414216548603520|  21.3747| 0.0262|          | 50489
Gaia DR3 1568728631543924608|  21.3747| 0.0809|          |
Gaia DR3 4446863869601988608|  21.3750| 0.0204|          |
Gaia DR3 4406031886099957632|  21.3751| 0.0249|          |
Gaia DR3 4480062832945811584|  21.3753| 0.0140|   46.8471|
Gaia DR3 6394241555306538240|  21.3758| 0.0238|          |
Gaia DR3 4036204626122828032|  21.3760| 1.9661|          |
Gaia DR3 6034115964943993472|  21.3763| 0.0213|   46.6129| 81910
Gaia DR3 6247318523778193152|  21.3764| 0.0171|          |
Gaia DR3 3342136433543217920|  21.3766| 0.0922|          |
Gaia DR3 2455709094075492736|  21.3766| 0.0278|          |
Gaia DR3 900312354553995520 |  21.3767| 0.0214|   46.5885|
Gaia DR3 304699930760342144 |  21.3772| 0.1215|          |
Gaia DR3 3895853993981558400|  21.3772| 0.1468|          |
Gaia DR3 6679491808270576000|  21.3773| 0.0327|          |
Gaia DR3 4120746831062305792|  21.3773| 2.5317|          |
Gaia DR3 1124625061766206592|  21.3774| 0.0123|          |
Gaia DR3 5820518621336063232|  21.3777| 1.7170|          |
Gaia DR3 4931809967022910976|  21.3778| 0.0223|          |
Gaia DR3 5328996306195926656|  21.3778| 0.1506|          |
Gaia DR3 4124800867856111616|  21.3779| 2.2758|          |
Gaia DR3 4214583207785561984|  21.3779| 0.0218|   46.2659|
Gaia DR3 4049665672174232064|  21.3785| 1.5717|          |
Gaia DR3 5874416406478759040|  21.3785| 2.7114|          |
Gaia DR3 316481781967367680 |  21.3785| 0.0403|   46.3489|
Gaia DR3 4059823475914184448|  21.3787| 1.6284|          |
Gaia DR3 6387256014336594944|  21.3789| 0.0137|          |
Gaia DR3 1763718806752204800|  21.3790| 0.0232|   46.6641|103635
Gaia DR3 4112657861416952960|  21.3791| 1.4388|          |
Gaia DR3 5849022463872275072|  21.3791| 2.5003|          |
Gaia DR3 1820678800528443776|  21.3797| 0.0472|          |
Gaia DR3 6029135422142167936|  21.3798| 2.7316|          |
Gaia DR3 4499484812481816192|  21.3803| 0.0340|   46.9218|
Gaia DR3 3091187576109643264|  21.3803| 0.0226|          |
Gaia DR3 2070863767906457600|  21.3805| 0.0473|          |
Gaia DR3 4067882380692024448|  21.3805| 3.1633|          |
Gaia DR3 6105361848823945600|  21.3806| 0.0532|   47.6254|
Gaia DR3 2961475612401789056|  21.3807| 0.0174|          |
Gaia DR3 2251191611957165440|  21.3808| 0.0403|          |
Gaia DR3 3349440935959844736|  21.3808| 2.0935|          |
Gaia DR3 5410019150552791168|  21.3808| 0.0109|          |
Gaia DR3 4171308109447503232|  21.3809| 0.8591|          |
Gaia DR3 2019509363696396672|  21.3810| 1.8373|          |
Gaia DR3 1396264563369663744|  21.3811| 0.0130|          | 77451
Gaia DR3 2085863069316612864|  21.3811| 0.0433|   47.4535|
Gaia DR3 4050814795032814976|  21.3817| 1.4561|          |
Gaia DR3 3696890935368749312|  21.3819| 3.2309|          |
Gaia DR3 1737844549370601344|  21.3823| 0.0180|          |
Gaia DR3 4118173939482056704|  21.3824| 1.6097|          |
Gaia DR3 5266210760575340288|  21.3824| 0.0118|   46.7973|
Gaia DR3 6695566221593211648|  21.3826| 0.0296|   46.6043|
Gaia DR3 5661997288295729152|  21.3826| 0.0338|          |
Gaia DR3 4049097014191244800|  21.3829| 1.4964|          |
Gaia DR3 4042599660613318144|  21.3831| 1.4839|          |
Gaia DR3 4301150163437095808|  21.3831| 0.0151|   46.5482| 96943
Gaia DR3 4297465218928881792|  21.3831| 0.0197|   46.6801| 98442
Gaia DR3 1818973354857904128|  21.3831| 0.0602|          |
Gaia DR3 6613671430163630848|  21.3833| 0.0429|          |
Gaia DR3 5983598220321034880|  21.3834| 0.1658|          |
Gaia DR3 2019502800941309952|  21.3836| 2.2035|          |
Gaia DR3 4059115734024157696|  21.3836| 2.0809|          |
Gaia DR3 4933038018430368256|  21.3836| 0.0667|          |
Gaia DR3 4294101709782601216|  21.3836| 2.0438|          |
Gaia DR3 2135606109222419072|  21.3838| 0.0101|          |
Gaia DR3 5830647803488051200|  21.3840| 2.2912|          |
Gaia DR3 2790883634570755968|  21.3841| 0.0838|          |
Gaia DR3 3053911383155592832|  21.3842| 0.0267|          |
Gaia DR3 4094956995517939200|  21.3842| 2.5484|          |
Gaia DR3 1713496620287351680|  21.3842| 0.0732|          |
Gaia DR3 1652238395098146048|  21.3843| 0.2169|          |
Gaia DR3 5853684599320743040|  21.3847| 3.1631|          |
Gaia DR3 2362047470941117312|  21.3848| 0.1125|          |
Gaia DR3 376148257917859328 |  21.3851| 0.0189|          |
Gaia DR3 6408937971321777152|  21.3852| 0.0148|   46.7249|107947
Gaia DR3 3278142520343028096|  21.3854| 0.0376|          |
Gaia DR3 5820573665638123904|  21.3856| 0.4018|          |
Gaia DR3 1773065342781700224|  21.3857| 0.0155|          |
Gaia DR3 4040613629106333696|  21.3857| 1.9508|          |
Gaia DR3 4356960755169210880|  21.3857| 0.0300|   46.6651| 79781
Gaia DR3 4039118881672667264|  21.3858| 1.5483|          |
Gaia DR3 2763579805916958720|  21.3859| 0.0358|   46.6271|
Gaia DR3 3406734906335151872|  21.3860| 0.0572|          |
Gaia DR3 4670551160855397888|  21.3863| 0.0139|          |
Gaia DR3 930966979254089472 |  21.3863| 0.0963|          |
Gaia DR3 4172152710478714496|  21.3863| 0.4851|          |
Gaia DR3 4092455847121165824|  21.3864| 2.8933|          |
Gaia DR3 4049407458684981632|  21.3866| 1.6332|          |
Gaia DR3 3231216016903892608|  21.3866| 0.0593|          |
Gaia DR3 5639448881793540864|  21.3867| 0.1287|          |
Gaia DR3 3031373726953066880|  21.3868| 1.8235|          |
Gaia DR3 426732767830736768 |  21.3873| 0.0929|          |
Gaia DR3 6007104988639551488|  21.3874| 0.1002|   46.7138|
Gaia DR3 615003994976760320 |  21.3875| 0.0515|          |
Gaia DR3 3312846371490133504|  21.3877| 0.0866|          |
Gaia DR3 4042979060833879424|  21.3878| 1.3981|          |
Gaia DR3 1985349908190647296|  21.3878| 0.0143|          |
Gaia DR3 2401826633402772736|  21.3881| 0.0157|          |
Gaia DR3 3010335293501869952|  21.3882| 0.0525|          |
Gaia DR3 6774562245100903808|  21.3882| 0.1386|          |
Gaia DR3 5717691056936429312|  21.3883| 2.6877|          |
Gaia DR3 4819228634995119360|  21.3884| 0.0138|   46.8497|
Gaia DR3 4715814274999540992|  21.3884| 0.0722|          |
Gaia DR3 3828320821572078336|  21.3885| 0.0632|   47.6961|
Gaia DR3 5623421232071873152|  21.3885| 2.8002|          |
Gaia DR3 3464328527990089216|  21.3887| 0.0729|          |
Gaia DR3 3065523321154510464|  21.3888| 0.0289|          |
Gaia DR3 2173746552692536192|  21.3889| 0.0729|          |
Gaia DR3 1182429098162939264|  21.3890| 0.1823|          |
Gaia DR3 5985503227307701120|  21.3892| 1.7746|          |
Gaia DR3 4077429371486503936|  21.3893| 1.3878|          |
Gaia DR3 331355288075289472 |  21.3894| 0.1506|          |
Gaia DR3 5538456402320034176|  21.3895| 0.1301|          |
Gaia DR3 4119934532506471808|  21.3896| 2.0319|          |
Gaia DR3 4514202217999314560|  21.3898| 0.0286|   46.6680| 93645
Gaia DR3 5955179452506067200|  21.3900| 2.9664|          |
Gaia DR3 4374450446112350336|  21.3900| 1.8496|          |
Gaia DR3 2586727273302673664|  21.3902| 0.0193|          |
Gaia DR3 2640149352135915904|  21.3904| 0.0398|          |
Gaia DR3 5986152832500979328|  21.3907| 1.8421|          |
Gaia DR3 4152859098933220096|  21.3907| 1.8221|          |
Gaia DR3 47345009348203392  |  21.3907| 0.0266|   46.6763| 20146
Gaia DR3 5231786047947276032|  21.3907| 0.0277|   46.8800|
Gaia DR3 5712566606904919296|  21.3910| 2.3946|          |
Gaia DR3 5687882227258685312|  21.3910| 0.0270|   46.6792| 48592
Gaia DR3 5882147656812793216|  21.3912| 2.6634|          |
Gaia DR3 4703941748442960384|  21.3912| 0.0158|   46.8026|
Gaia DR3 1858431150698904064|  21.3913| 2.5029|          |
Gaia DR3 2701568140383595136|  21.3914| 0.0200|          |
Gaia DR3 3073168161077806208|  21.3915| 0.0187|          |
Gaia DR3 4292157841951606912|  21.3915| 1.8590|          |
Gaia DR3 4488925446407208960|  21.3916| 0.0181|          |
Gaia DR3 5849008307653965312|  21.3917| 3.5751|          |
Gaia DR3 1937199029826029056|  21.3918| 1.4251|          |
Gaia DR3 4574963708746164352|  21.3921| 0.0131|          |
Gaia DR3 4285176733397345280|  21.3921| 3.4553|          |
Gaia DR3 4038916812019883648|  21.3921| 1.3631|          |
Gaia DR3 3342585373587633664|  21.3922| 0.3027|          |
Gaia DR3 4111308554546096640|  21.3923| 2.1191|          |
Gaia DR3 932077863955133184 |  21.3925| 0.0171|          |
Gaia DR3 3245123980001812864|  21.3926| 0.0369|   46.7279| 18606
Gaia DR3 669381789933766272 |  21.3927| 0.0182|          |
Gaia DR3 4532555751433524736|  21.3930| 0.0171|          |
Gaia DR3 4160227888388941056|  21.3931| 1.9305|          |
Gaia DR3 6875095029936409344|  21.3931| 0.0338|          |
Gaia DR3 4040634932236828544|  21.3931| 1.2438|          |
Gaia DR3 4039855176489396224|  21.3935| 1.4336|          |
Gaia DR3 3618701953393187456|  21.3938| 0.4734|          |
Gaia DR3 5239143876687884288|  21.3939| 0.0116|          |
Gaia DR3 6882669221937314944|  21.3939| 0.0387|          |
Gaia DR3 6327546210757277824|  21.3940| 0.0214|          |
Gaia DR3 4115761576581948928|  21.3944| 2.2101|          |
Gaia DR3 1199596327259780480|  21.3949| 0.1053|          |
Gaia DR3 2965753743428691072|  21.3950| 0.0756|          |
Gaia DR3 3331155885794383104|  21.3952| 0.0193|          |
Gaia DR3 3987318071328821120|  21.3953| 0.0336|          |
Gaia DR3 2668207892444215296|  21.3954| 0.0276|          |
Gaia DR3 3846998397391770368|  21.3957| 0.0279|   46.5837| 48025
Gaia DR3 3312759303913978624|  21.3958| 0.2511|   46.8678|
Gaia DR3 5432319479735396864|  21.3959| 0.1815|          |
Gaia DR3 5193226243871299840|  21.3964| 0.0228|   46.2005|
Gaia DR3 6060435666307086336|  21.3970| 1.5566|          |
Gaia DR3 4858390078077441920|  21.3975| 0.1743|          |
Gaia DR3 4068118260377235968|  21.3975| 2.4298|          |
Gaia DR3 4206209773947522048|  21.3976| 1.8769|          |
Gaia DR3 183009724715055872 |  21.3976| 1.4904|          |
Gaia DR3 470236697727128064 |  21.3976| 0.0197|   46.4064|
Gaia DR3 5730092856605953792|  21.3978| 0.0338|          |
Gaia DR3 6066750917487037184|  21.3979| 2.1643|          |
Gaia DR3 3311173120950799872|  21.3981| 0.0301|          |
Gaia DR3 3984251533398449792|  21.3981| 0.0170|          |
Gaia DR3 2322658394588749696|  21.3982| 0.0970|          |
Gaia DR3 3248620152099294464|  21.3982| 0.0187|          |
Gaia DR3 1927232261863579392|  21.3983| 0.1168|          |
Gaia DR3 4039772541333938560|  21.3988| 1.7758|          |
Gaia DR3 4120577952943690240|  21.3988| 1.8925|          |
Gaia DR3 4060876189625135104|  21.3990| 1.5680|          |
Gaia DR3 1827297207655182592|  21.3991| 2.4952|          |
Gaia DR3 4504599225201661696|  21.3995| 2.3313|          |
Gaia DR3 6664717498730731136|  21.3996| 0.1224|          |
Gaia DR3 6405607378800526080|  21.3996| 0.0136|          |
Gaia DR3 6029013170199955328|  21.3999| 1.5482|          |
Gaia DR3 597114086094683520 |  21.3999| 0.0317|          |
Gaia DR3 6026209071923990912|  21.4003| 1.5039|          |
Gaia DR3 4085801362212254336|  21.4005| 0.3321|          |
Gaia DR3 3980318786464295168|  21.4005| 0.0424|   46.6280|
Gaia DR3 6026930626462167168|  21.4007| 1.6394|          |
Gaia DR3 2511516524729593856|  21.4008| 0.0204|   46.6637|
Gaia DR3 1291483819661399936|  21.4009| 0.0176|          |
Gaia DR3 5869257188657474688|  21.4013| 2.2971|          |
Gaia DR3 4772029796267431808|  21.4014| 0.0121|          |
Gaia DR3 3028714046982751872|  21.4016| 0.0136|   46.9584|
Gaia DR3 1357935759823973376|  21.4019| 0.0152|   46.6617| 82636
Gaia DR3 140483501170146560 |  21.4021| 0.3738|          |
Gaia DR3 172846324559990272 |  21.4022| 0.0180|   46.7716|
Gaia DR3 4144984774645259648|  21.4024| 2.0553|          |
Gaia DR3 4118947342874351360|  21.4027| 2.1637|          |
Gaia DR3 2925481999752178688|  21.4027| 0.1802|          |
Gaia DR3 5961242743804087552|  21.4028| 0.0854|          |
Gaia DR3 454572299163316224 |  21.4030| 0.0154|          |
Gaia DR3 4429300854974533888|  21.4033| 0.0381|   46.7352|
Gaia DR3 5836197863347559680|  21.4035| 2.7140|          |
Gaia DR3 1259198997173292672|  21.4038| 0.0226|          |
Gaia DR3 6132806170148190720|  21.4046| 0.1208|          |
Gaia DR3 2789355107249633792|  21.4046| 0.0166|   46.6694|  3855
Gaia DR3 4117097311537487744|  21.4049| 1.5424|          |
Gaia DR3 2803078661631928064|  21.4050| 0.0714|          |
Gaia DR3 6530566531700652544|  21.4050| 0.0135|   46.7034|117669
Gaia DR3 51497418090942720  |  21.4051| 0.0706|          |
Gaia DR3 4108835443594970368|  21.4051| 1.7083|          |
Gaia DR3 2993635846476831616|  21.4052| 0.5227|          |
Gaia DR3 4094741005901787136|  21.4054| 0.0190|          | 89278
Gaia DR3 1866706728042603648|  21.4055| 0.0721|          |
Gaia DR3 3683627840135415808|  21.4056| 0.0660|          |
Gaia DR3 3245657582441858688|  21.4056| 0.0192|          | 19007
Gaia DR3 1489508509523451008|  21.4060| 0.0152|          |
Gaia DR3 4042393708374062208|  21.4062| 0.9747|          |
Gaia DR3 1134766304186189184|  21.4063| 0.0345|          |
Gaia DR3 5035786314894538496|  21.4063| 0.0138|   46.6447|  7687
Gaia DR3 573106868179776128 |  21.4063| 0.0220|   46.6369|  4617
Gaia DR3 825951691676529920 |  21.4065| 0.1734|          |
Gaia DR3 4068660113409852160|  21.4066| 2.5775|          |
Gaia DR3 2662393056481725056|  21.4067| 0.0527|          |
Gaia DR3 4039021849836696064|  21.4068| 1.8970|          |
Gaia DR3 2349779910471541888|  21.4070| 0.2437|          |
Gaia DR3 1979455288920096640|  21.4070| 2.7891|          |
Gaia DR3 2957440851404112768|  21.4071| 0.0377|   46.7124|
Gaia DR3 1908880970414591104|  21.4072| 0.0796|          |
Gaia DR3 5693981703591500928|  21.4075| 2.5413|          |
Gaia DR3 5596969009545788288|  21.4077| 0.1144|          |
Gaia DR3 4042393021178388224|  21.4079| 1.6542|          |
Gaia DR3 4669280606449015680|  21.4079| 0.5785|          |
Gaia DR3 4419293130202260992|  21.4081| 0.1387|          |
Gaia DR3 4298822978346132352|  21.4085| 1.6983|          |
Gaia DR3 1549775731138150400|  21.4086| 0.0410|          |
Gaia DR3 1652686411727147776|  21.4087| 0.0220|   47.0040|
Gaia DR3 5742360936766745984|  21.4089| 0.0588|          |
Gaia DR3 4934904714297810304|  21.4089| 0.0173|          |
Gaia DR3 4116881218764192256|  21.4090| 1.0996|          |
Gaia DR3 4052129329834506112|  21.4090| 0.7880|          |
Gaia DR3 3478519134297202560|  21.4091| 0.2343|          |
Gaia DR3 4128420357030521984|  21.4092| 2.2663|          |
Gaia DR3 1557363697104726912|  21.4092| 0.1577|          |
Gaia DR3 6463782435948431616|  21.4093| 0.0157|   46.6364|105388
Gaia DR3 1864786740224377216|  21.4094| 1.9885|          |
Gaia DR3 2624262332531977344|  21.4095| 0.0169|          |112135
Gaia DR3 4070499218407492736|  21.4099| 1.8055|          |
Gaia DR3 3313173957234728576|  21.4101| 0.0958|          |
Gaia DR3 1749829260473327616|  21.4101| 0.0365|          |
Gaia DR3 1465871650930738048|  21.4102| 0.2096|          |
Gaia DR3 5434774139446685824|  21.4105| 2.7820|          |
Gaia DR3 2965743194988974336|  21.4110| 0.0380|          |
Gaia DR3 6407360859329727872|  21.4110| 0.0477|   47.1496|
Gaia DR3 355070723093837696 |  21.4112| 0.0197|          |
Gaia DR3 6259717372800655488|  21.4114| 0.0389|   46.3042|
Gaia DR3 4492130694599033984|  21.4114| 0.0498|          |
Gaia DR3 3696918771053032704|  21.4114| 0.0251|          |
Gaia DR3 992774307423176320 |  21.4114| 0.0406|   45.9583|
Gaia DR3 1659915425801141632|  21.4115| 0.0175|   46.6248| 68792
Gaia DR3 4061878944139198592|  21.4117| 0.7228|          |
Gaia DR3 3692035114063112576|  21.4118| 0.0151|   46.7294|
Gaia DR3 5047297067767149056|  21.4119| 0.1541|          |
Gaia DR3 5737852561135645952|  21.4121| 0.0243|   46.7507|
