solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,"Gaia DR3 5853498713190525696",5853498713190525696,1320081859,2016.0,217.39232147200883,0.023999203,-62.67607511676666,0.03443618,768.0665391873573,0.049872905,15400.477,3859.228,-3781.741008265163,0.031386077,769.4650146478623,0.050524533,0.37388447,0.056153428,-0.30604824,-0.07928604,0.15966518,-0.07302318,-0.20184441,-0.11339641,-0.095663965,0.6296853,904,904,901,3,-1.1978302,20281.432,0.48888475,395.84827,95,false,,1.1408331,0.007456389,0.030345142,-0.062524796,-0.010254248,-0.13681982,-0.03407348,101,26,0.076739505,108,108,0,0.0073555144,54.774525,11,0,0.97145325,,,,,,,,,false,930,4797855.471728689,3140.178,1527.8928,8.984749,103,385630.0417847861,917.2588,420.41574,11.373116,100,7442931.126519695,12033.187,618.5337,7.5685353,1.6316793,0,77,0,40,0,3.8045802,2.3883667,1.4162135,-21.942726,0.21612652,1,7,5,5,222.26839,-3.3928843,0.8895482,757.63696,1.12504,3500.0,3.0,0.0,333,,,,6.990697,0.019762997,2,,"NOT_AVAILABLE",313.92549558326704,-1.9177544232946377,239.09130642182723,-44.76774317922497,false,false,0,true,true,false,false,false,true,false,false,1.02037506E-13,5.5856857E-11,0.9999985,2829.3542,2828.994,2829.5671,5.1373,5.1368,5.1376,-0.1806,-0.1816,-0.1786,1.3011,1.3006,1.3013,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 4472832130942575872",4472832130942575872,1329945144,2016.0,269.44850252543836,0.026238997,4.739420051112412,0.029043527,546.975939730948,0.040116355,13634.737,10393.349,-801.5509783684709,0.031820867,10362.394206546573,0.036070455,-0.052255288,0.04826723,-0.21109906,-0.03466423,-0.54353875,-0.05581326,-0.63121563,-0.05781335,0.5593565,0.03058501,254,254,252,2,1.8901812,822.14526,0.20481846,21.045145,31,true,1.2571805,,,,,,,,29,17,0.056859974,29,20,1,0.024416974,167.1138,0,0,1.0848505,,,,,,,,,false,245,9939325.698686432,6396.024,1553.9851,8.1939745,27,1654632.891772889,1738.2294,951.9071,9.791788,27,1.3059352729993243E7,8601.1045,1518.3344,6.9580913,1.4803807,0,0,0,0,0,2.8336968,1.5978136,1.2358832,-110.46822,0.13125522,1,12,0,9,381.34583,-4.171129,0.5895669,802.63135,0.6270447,3300.0,5.0,-0.25,222,,,,6.365547,0.008266804,11,,"NOT_AVAILABLE",31.049417957939717,14.08660366802383,269.3765108056204,28.177507323577927,false,false,0,true,true,false,false,false,true,false,false,1.2558453E-13,6.272884E-13,0.9976672,3099.6335,3098.7573,3101.6318,4.764,4.7609,4.7848,-0.9072,-0.9135,-0.8665,1.8275,1.8268,1.8285,1.0E-4,0.0,5.0E-4,0.0,0.0,3.0E-4,0.0,0.0,2.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 762815470562110464",762815470562110464,970765473,2016.0,165.83095967577933,0.024125582,35.948653032660104,0.029372523,392.75294543876464,0.03206665,12248.019,4811.68,-580.0570872139048,0.025565954,-4776.588719443488,0.030034095,-0.2223964,-0.24938932,-0.3304997,0.13315934,-0.19984269,0.03768618,-0.45500955,0.3082469,-0.24246976,-0.26087365,203,203,202,1,-0.6864563,931.3627,0.19310217,36.868797,95,false,,1.2979331,0.0075547816,-0.26445812,-0.046787854,-0.020871097,0.2653388,0.20691778,23,16,0.047287855,23,22,0,0.01042395,20.81381,0,0,0.9638494,,,,,,,,,false,193,4.513132060627585E7,21705.174,2079.2886,6.551172,21,1.1454290231822751E7,11757.852,974.18225,7.6911216,21,5.116263639293432E7,49306.906,1037.6364,5.475513,1.3874384,0,3,0,0,0,2.2156086,1.1399498,1.0756588,-85.11064,0.13100341,1,11,0,11,709.08905,,0.49117628,946.1358,0.53686523,3900.0,3.5,0.5,111,10.002441,0.3782975,11,4.989918,0.0063113677,11,,"NOT_AVAILABLE",185.1695098360815,65.4339878357637,152.11491766405982,27.37371914411008,false,false,0,true,true,false,false,false,true,false,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3511.045,3510.6343,3511.3494,4.8322,4.8313,4.8332,-0.1783,-0.1822,-0.1743,2.5453,2.5446,2.5458,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 4075141768785646848",4075141768785646848,249919922,2016.0,282.4587890175222,0.029065154,-23.83709744872712,0.026151126,336.0266016683708,0.031666122,10611.549,668.1399,639.367850335873,0.03683873,-193.95792507116096,0.031829588,0.03338098,0.27115494,0.042981703,-0.39140922,-0.36902326,-0.37524894,-0.1860609,0.0057847314,-0.18341321,0.26376954,176,176,176,0,-0.18609613,771.72797,0.183824,27.40755,31,true,1.2560018,,,,,,,,20,14,0.05550491,21,7,3,0.12389494,174.41983,0,0,0.98801184,,,,,,,,,false,184,4210960.505697566,3414.2566,1233.3462,9.126414,19,695894.5535971713,2034.9729,341.96747,10.732183,21,5494135.031666117,6882.212,798.3095,7.898147,1.4699805,0,0,0,0,0,2.8340364,1.6057692,1.2282672,-11.11644,0.5655069,1,11,5,8,241.3441,-2.5438895,0.0017242172,915.4953,5.0855494,3100.0,4.5,-0.5,101,,,,7.2963696,0.0101768,5,275.54474,"NOT_AVAILABLE",11.307625151239241,-10.287475752633519,281.38253588521553,-0.8887633500980667,false,false,0,false,false,true,false,false,false,false,false,1.3750302E-13,6.868207E-13,0.99648726,3117.376,3109.027,3130.4165,4.776,4.7257,4.8568,-0.84,-0.9165,-0.6911,2.9762,2.9738,2.9895,2.0E-4,0.0,0.0022,1.0E-4,0.0,0.0014,1.0E-4,0.0,0.001,"MARCS"
1636148068921376768,"Gaia DR3 5164707970261890560",5164707970261890560,564182683,2016.0,53.22829341517546,0.12144193,-9.458168216292322,0.09303789,310.5772928005821,0.13549915,2292.0977,974.9817,-974.758145249517,0.15972257,20.875840089774208,0.120366044,-0.22004007,0.07185847,0.23657887,0.028540032,-0.15420191,0.04725629,0.38877603,-0.28245422,0.07458525,-0.27822775,256,256,250,6,31.407982,56334.438,1.0014182,1968.9072,95,false,,1.5686907,0.026250629,-0.057962082,0.027690543,-0.15672539,0.12809649,-0.24799758,30,15,0.23341273,30,30,0,0.018614754,104.84425,0,0,2.7166147,,,,,,,,,false,229,7.738307374613115E8,972291.56,795.8834,3.465752,28,3.486886286102584E8,2917142.0,119.53091,3.9824479,28,5.784929736561917E8,1454715.8,397.66736,2.8421502,1.198171,0,0,0,0,0,1.1402977,0.516696,0.6236017,,,,,,,,,,,,,,,,,,,,,,,"NOT_AVAILABLE",195.84123603492446,-48.05499172220222,48.16309824754303,-27.714507495356845,false,false,0,false,false,false,false,false,true,false,false,4.9682797E-10,3.0250816E-10,0.99984336,5002.0435,4997.3774,5007.1123,4.5631,4.5504,4.5742,0.1258,0.0875,0.147,3.2179,3.2133,3.2218,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 6553614253923452800",6553614253923452800,785951967,2016.0,346.5039166796005,0.017067203,-35.8471642082214,0.014150638,304.1353692001036,0.01999573,15210.015,6895.5312,6765.995136250774,0.020218689,1330.2852747179845,0.016431512,-0.023029912,0.075730585,-0.097215034,0.10930863,-0.1541332,0.1659821,-0.10491565,-0.27482957,-0.29943135,0.20126645,196,196,196,0,-1.3103845,465.9716,0.10535187,10.708883,31,true,1.3328322,,,,,,,,22,16,0.029434865,22,10,6,0.0028619578,147.64693,0,0,0.9320045,,,,,,,,,false,195,4.6358979253926E7,26582.838,1743.944,6.5220323,22,1.2574780564585954E7,33164.715,379.16144,7.5897913,21,5.041454031756636E7,60496.074,833.35223,5.491506,1.3587297,0,0,0,0,0,2.0982852,1.067759,1.0305262,8.306988,0.13294333,1,11,0,10,684.4765,,0.33855096,870.98987,0.6401067,3700.0,5.0,-0.25,222,5.767302,1.3679208,11,5.030767,0.004913799,11,,"NOT_AVAILABLE",5.097226032224704,-65.98769321250967,332.7177398916211,-27.519605741502406,false,false,0,true,true,false,false,false,true,false,false,1.3750302E-13,6.868207E-13,0.99648726,3376.0845,3366.0298,3392.1506,4.1558,4.1178,4.1961,-0.9754,-1.0214,-0.9415,3.2877,3.2867,3.2888,0.0,0.0,3.0E-4,0.0,0.0,2.0E-4,0.0,0.0,1.0E-4,"PHOENIX"
1636148068921376768,"Gaia DR3 3796072592206250624",3796072592206250624,728742479,2016.0,176.93768799004127,0.027359888,0.7991199702364985,0.01983703,296.3053079139394,0.030185517,9816.142,1365.5074,607.2990766811824,0.03432964,-1223.0283548879977,0.022648253,-0.12912165,-0.20886467,-0.048185192,0.21552145,-0.22085536,0.22918914,0.1701675,-0.13046888,-0.141219,-0.18073343,267,267,267,0,1.8944018,1769.736,0.2159712,53.123463,31,false,1.2382607,,,,,,,,30,16,0.048346207,35,9,3,0.007634324,171.5053,4,0,1.0825819,,,,,,,,,false,306,2719862.6640182273,1998.9694,1360.6324,9.601,34,389947.9817667461,591.14874,659.6445,11.361026,33,3698719.5297009917,2302.457,1606.4229,8.327767,1.5032625,0,4,0,0,0,3.0332584,1.760026,1.2732325,,,,,,,,,,,,,,,,,,,,,,,"NOT_AVAILABLE",270.1569164022704,59.55565924524268,176.87248239905233,-0.48426409630955625,false,false,0,true,true,false,false,false,true,false,false,1.13637784E-13,5.67615E-13,0.99885,3093.4,3092.9976,3093.7583,5.0554,5.0552,5.0557,-0.2009,-0.2021,-0.1995,3.3731,3.3724,3.3738,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 1872046609345556480",1872046609345556480,1349970107,2016.0,316.7484792940004,0.03876041,38.76386244649797,0.048496146,285.99494829578117,0.05989728,4774.757,5282.104,4164.2086922846665,0.055289943,3249.613883848584,0.055022996,-0.07811369,-0.15578008,0.12697393,-0.07891878,0.21579508,-0.18858151,-0.33916456,-0.35355747,0.041781005,0.0030485608,370,370,359,11,5.284108,14464.931,0.5273935,438.7525,95,false,,1.3887438,0.011957973,-0.06257312,-0.07292316,-0.016104285,0.057393935,-0.024043871,42,24,0.08044356,43,43,0,0.02393919,158.17163,0,0,1.2043179,,,,,,,,,false,346,2.3348635893071273E8,135098.36,1728.2694,4.766713,42,9.109612598035802E7,62825.805,1449.9795,5.4397926,39,2.033653799044591E8,535376.3,379.855,3.977203,1.2611508,0,0,0,0,0,1.4625897,0.6730795,0.78951025,-65.97495,0.11701901,1,23,0,17,1838.569,,0.8792187,918.7848,0.4289093,4500.0,4.5,-0.25,222,5.7024636,0.64723754,23,3.7045727,0.004880775,23,,"NOT_AVAILABLE",82.34297369475966,-5.822177113164248,336.9943235401776,51.90314564772732,false,false,0,true,true,false,false,false,true,false,false,1.0816591E-13,5.402833E-13,0.99939185,4353.7437,4349.8877,4367.35,4.6322,4.6255,4.6499,0.2244,0.2049,0.301,3.4904,3.4792,3.4946,0.0,0.0,3.0E-4,0.0,0.0,2.0E-4,0.0,0.0,1.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 1872046574983497216",1872046574983497216,284883588,2016.0,316.753662752556,0.018972972,38.75607277205679,0.023165297,286.0053518616485,0.028940246,9882.616,5178.7075,4105.976428209489,0.025807729,3155.9416398273515,0.026797226,-0.20874399,-0.073486045,0.0076810145,0.065097794,0.20372963,0.017286308,-0.25082797,-0.18920778,-0.04841115,-0.16329253,399,399,384,15,-1.0525525,3721.4192,0.2566724,104.4348,31,true,1.3869764,,,,,,,,45,25,0.039712988,46,17,20,0.028972903,145.26941,1,0,0.9611461,,,,,,,,,false,388,1.2436233974364884E8,50684.63,2453.65,5.4506445,45,4.231707491270489E7,25084.328,1686.9926,6.272253,42,1.1923208518764849E8,255851.67,466.02036,4.5569124,1.2990199,0,0,0,0,0,1.7153406,0.82160854,0.8937321,-64.593544,0.118319444,1,28,0,21,1614.4446,,0.48390895,894.11554,0.5368805,4000.0,4.5,-0.25,222,6.9816794,0.4493172,28,4.212575,0.0058996035,28,1573.3376,"NOT_AVAILABLE",82.3398800038688,-5.830395626717013,336.99417938965075,51.89437020758287,false,false,0,true,true,true,false,false,true,false,false,1.160294E-13,5.7956103E-13,0.99861324,3889.6328,3866.8645,3916.285,4.548,4.527,4.5613,-0.484,-0.5502,-0.4288,3.4947,3.4857,3.4996,3.0E-4,1.0E-4,0.0014,2.0E-4,0.0,0.001,1.0E-4,0.0,6.0E-4,"PHOENIX"
1636148068921376768,"Gaia DR3 2154880616774131840",2154880616774131840,619096285,2016.0,280.6830708352289,0.021600218,59.638357907754816,0.021579882,283.8401180184389,0.021992655,12906.132,2221.0198,-1311.6790825522846,0.02710057,1792.3245558304384,0.026312303,-0.14100881,-0.1784483,-0.024796627,0.0048777163,0.2614332,-0.031045943,-0.19007553,0.02910179,-0.09993266,0.0738788,330,330,330,0,0.22797377,1279.1997,0.22153914,30.594374,95,false,,1.2829307,0.006233092,-0.062457886,0.021412307,0.11256172,-0.10979393,-0.075063795,37,25,0.038505778,39,39,0,0.012998808,147.77574,0,0,1.0079373,,,,,,,,,false,336,1.3589061489197142E7,7741.0737,1755.4492,7.854393,37,2941852.1785053364,5123.5225,574.1855,9.16699,36,1.6473474436094083E7,13905.364,1184.6848,6.7059326,1.4287467,0,0,0,0,0,2.4610577,1.3125973,1.1484604,-1.303306,0.12475529,1,20,0,17,542.5481,-5.1077647,0.3647181,909.5009,0.5805795,3500.0,5.0,-1.0,222,,,,6.17917,0.0053620166,20,560.1428,"NOT_AVAILABLE",89.29545974608443,24.23815171882776,309.7938596148795,81.58166686095396,false,false,0,true,true,true,false,false,true,false,false,1.3750302E-13,6.868207E-13,0.99648726,3352.192,3350.5967,3352.5767,4.8588,4.851,4.8591,-0.1016,-0.1226,-0.1004,3.522,3.5215,3.5225,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 2154880616774131712",2154880616774131712,1260324226,2016.0,280.68308624583415,0.030707553,59.635145454818776,0.026510803,283.8377678450057,0.028684631,9895.117,2330.1797,-1400.263516756894,0.03854041,1862.5251477485458,0.033203878,-0.10378563,-0.16309711,-0.13238992,0.011841551,0.22969253,0.014339208,-0.11823378,0.027537102,-0.019289276,0.010126766,328,328,328,0,7.601877,3191.171,0.31692952,97.424484,95,false,,1.283663,0.008287885,-0.08557831,-2.7874694E-4,0.07421607,-0.056610808,-0.04139277,37,26,0.05350454,42,42,0,0.0044224653,135.63367,0,0,1.312914,,,,,,,,,false,328,7329342.802975187,4638.179,1580.2198,8.524704,30,1417553.799323604,2156.6548,657.29285,9.959693,31,9235699.31737133,7178.734,1286.536,7.334221,1.4535073,0,17,0,1,0,2.625472,1.434989,1.1904831,0.87630755,0.14675315,1,15,5,13,354.12704,-3.452615,0.0027437806,909.5009,1.0245903,3300.0,5.0,-0.5,222,,,,6.7720757,0.005064828,9,384.63644,"NOT_AVAILABLE",89.2920255684552,24.237434840077615,309.7828569159025,81.5788875771101,false,false,0,true,true,true,false,false,true,false,false,1.7308995E-13,8.6457566E-13,0.99296397,3179.6333,3178.3801,3191.0208,4.4099,4.4075,4.4761,-1.0413,-1.0438,-0.9466,3.5236,3.5214,3.5298,1.0E-4,0.0,4.0E-4,1.0E-4,0.0,3.0E-4,0.0,0.0,2.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 385334230892516480",385334230892516480,1683081142,2016.0,4.613226257557736,0.0144063365,44.02478674398518,0.010100742,280.706821579123,0.020284552,13838.454,2920.699,2891.5180773367792,0.015489398,411.8320203661465,0.01302328,-0.1786229,0.25827256,-0.23284338,0.1122805,-0.1792371,0.09450281,-0.13501398,-0.19852608,0.19665934,-0.16911647,519,519,513,6,1.2401203,1217.4453,0.12635428,16.601385,31,true,1.325097,,,,,,,,59,22,0.023069952,62,21,7,0.0022500777,105.25784,0,0,1.0384927,,,,,,,,,false,529,2.4407314300495517E7,5705.8477,4277.5967,7.218567,59,6346986.253475693,3340.3228,1900.1117,8.332124,55,2.704346205762948E7,10380.172,2605.3,6.16774,1.3680509,0,3,0,0,0,2.164384,1.1135569,1.050827,11.367275,0.12266349,1,34,0,19,892.54114,-2.0466003,0.031719152,999.1294,0.97305393,3700.0,4.5,0.0,440,8.072467,0.66478443,33,5.6821814,0.0052899485,34,989.94104,"NOT_AVAILABLE",116.69059217677923,-18.446865404076224,24.690291319666077,37.9241639746852,false,false,0,true,true,true,true,false,true,false,true,1.2558453E-13,6.272884E-13,0.9976672,3352.2085,3351.798,3353.4177,4.0641,4.0636,4.0694,-1.4361,-1.437,-1.4278,3.5625,3.5611,3.5634,0.0,0.0,5.0E-4,0.0,0.0,3.0E-4,0.0,0.0,2.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 385334196532776576",385334196532776576,1147365024,2016.0,4.625300681217554,0.020594174,44.02874451664357,0.013754434,280.6947310460246,0.027839076,10082.761,2882.497,2862.7964264973784,0.022829484,336.43190371856457,0.01896944,-0.1288916,0.24197406,-0.3022064,0.11685419,-0.035699885,0.07013997,-0.19417751,-0.12439494,0.21554051,-0.14119853,505,505,496,9,5.5161295,3245.4414,0.21710557,66.78593,31,true,1.2546031,,,,,,,,57,22,0.03356156,61,18,3,0.0051213177,86.10436,1,0,1.1803766,,,,,,,,,false,520,2513553.2501177187,916.77045,2741.7478,9.686646,52,415729.1409448582,568.1297,731.7504,11.291516,53,3288234.069729228,1546.737,2125.9167,8.455489,1.4735965,0,10,0,0,0,2.8360271,1.6048698,1.2311573,10.603611,0.14668693,1,23,6,15,257.90283,-5.663335,0.8376814,917.59827,1.4427996,3500.0,5.0,-0.25,222,,,,7.8488503,0.0056387237,12,298.2861,"NOT_AVAILABLE",116.7002219349396,-18.444110953249837,24.702327678190333,37.923221860733705,false,false,0,true,true,true,true,false,true,false,true,1.2558453E-13,6.272884E-13,0.9976672,3020.2869,3019.3335,3028.4321,4.6976,4.6936,4.7255,-0.7747,-0.7828,-0.7337,3.5638,3.561,3.5778,3.0E-4,0.0,0.0023,2.0E-4,0.0,0.0014,1.0E-4,0.0,9.0E-4,"PHOENIX"
1636148068921376768,"Gaia DR3 6412595290592307840",6412595290592307840,1556396721,2016.0,330.8724078795965,0.0686946,-56.79725466122902,0.065466,274.8431415216296,0.09561499,2874.4775,4708.149,3966.6605387484133,0.08557088,-2536.1919868044724,0.09221277,-0.12267228,0.0993101,0.102609664,0.060214963,-0.042268585,0.069886796,-0.42658582,-0.13520387,-0.09357771,-0.10111672,382,382,370,12,3.9376867,44314.137,0.8326351,1228.8964,31,false,1.4581212,,,,,,,,43,23,0.13377583,46,21,13,0.0051191314,97.749596,0,0,1.1482686,,,,,,,,,false,332,3.513864517992969E8,259956.94,1351.7102,4.322904,42,1.486709881098383E8,84481.03,1759.8151,4.9079766,45,2.850594288467102E8,558458.56,510.43973,3.610557,1.2343402,0,0,0,0,0,1.2974195,0.5850725,0.71234703,-40.4267,0.12858154,1,13,0,12,1584.4656,,0.16999677,790.2977,0.6184845,4750.0,4.5,-0.25,222,6.117077,0.8958613,13,3.368994,0.0055485996,13,,"NOT_AVAILABLE",336.1656204933891,-48.05544038960672,309.6408869441745,-41.42698854302967,false,false,0,true,true,false,false,false,false,false,false,1.07193165E-13,5.3542446E-13,0.99948806,4560.303,4539.915,4569.0063,4.5249,4.5146,4.5287,-0.2973,-0.3569,-0.2745,3.6481,3.6389,3.6698,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"PHOENIX"
1636148068921376768,"Gaia DR3 3139847906307949696",3139847906307949696,158342849,2016.0,111.85462844259372,0.038775597,5.209382701706996,0.034069158,264.12689775460655,0.04127979,6398.4556,3735.4224,571.2323467293181,0.04458072,-3691.4865653792745,0.03559047,-0.12257992,-0.10948971,-0.34761354,0.1247707,-0.13681118,0.10364645,-0.259781,0.257104,-0.024957625,-0.0898919,208,208,208,0,4.659238,2370.4082,0.30759868,77.63366,95,false,,1.2525996,0.010483795,-0.21032956,0.18997441,0.12288612,0.1283961,-0.020016382,24,15,0.065019734,25,25,0,0.04834033,93.36873,0,0,1.2387705,,,,,,,,,false,202,6988617.306647374,4796.7744,1456.941,8.576388,21,1232352.665814342,1360.3329,905.9199,10.111705,20,9069418.5255921,7567.49,1198.4711,7.3539467,1.4740787,0,0,0,0,0,2.7577581,1.5353165,1.2224417,17.353445,0.19115439,1,8,2,8,249.6566,-2.7555473,0.20186079,963.53644,0.87429047,3500.0,3.0,-1.5,333,,,,6.7985816,0.010266701,6,,"NOT_AVAILABLE",212.3606195804738,10.368418522256073,112.747998342196,-16.5206519029019,false,false,0,false,false,false,false,false,true,false,false,1.2558453E-13,6.272884E-13,0.9976672,3024.395,3023.8254,3025.0127,4.2393,4.2369,4.2418,-0.7638,-0.7665,-0.761,3.786,3.7853,3.787,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"PHOENIX"
1636148068921376768,"Gaia DR3 4810594479418041856",4810594479418041856,514472228,2016.0,77.9599373502188,0.015058955,-45.0438126993602,0.016367842,254.19859326384577,0.016842743,15092.47,8644.319,6491.223339061598,0.018412089,-5708.614150045243,0.020839408,0.017288312,0.10010827,0.01868311,0.023133105,0.108655006,0.06833855,-0.24457543,0.06753232,-0.14728855,-0.08657037,416,416,415,1,4.7617197,1531.4667,0.16521,26.193974,95,false,,1.339482,0.004422254,-0.04062459,-0.052713703,-0.04287519,-0.026506897,0.10808061,47,30,0.029613469,49,49,0,0.00797421,159.57568,0,0,1.1701684,,,,,,,,,false,424,1.120794053664313E7,4065.8845,2756.581,8.063552,48,3168979.4094707663,2397.723,1321.6621,9.086244,45,1.1893755599185923E7,6522.018,1823.6312,7.059598,1.3439342,0,0,0,0,0,2.0266457,1.0226917,1.0039539,245.05313,0.12662344,1,21,2,18,452.06458,-5.1355314,0.3038959,910.32733,0.85601807,3600.0,5.0,-1.0,222,,,,6.6111975,0.0048939437,19,522.38574,"NOT_AVAILABLE",250.5655103797037,-35.975075941197616,67.3102396118676,-67.53703988411003,false,false,0,true,true,true,false,false,true,false,false,1.13637784E-13,5.67615E-13,0.99885,3451.8704,3451.1313,3454.9663,4.4062,4.4034,4.4222,-1.52,-1.526,-1.4959,3.9346,3.9335,3.9364,0.0,0.0,5.0E-4,0.0,0.0,4.0E-4,0.0,0.0,2.0E-4,"MARCS"
1636148068921376768,"Gaia DR3 2306965202564744064",2306965202564744064,1268549286,2016.0,1.3832841523481234,0.02584283,-37.36774402806293,0.025008382,230.09703402875448,0.036182754,6359.301,6098.0776,5633.438087895326,0.026583562,-2334.7212726520424,0.030039242,-0.073147535,0.37563357,-0.26670942,0.027412761,-0.32591256,0.22141495,0.3951205,-0.28335583,-0.13684876,0.22315016,268,268,268,0,8.689229,1442.7194,0.21676818,32.742134,95,false,,1.3256512,0.0070626256,-0.25185388,0.09811751,-0.24176374,0.26768562,0.006685114,30,17,0.046419866,32,32,0,0.007868811,109.73787,0,0,1.4012543,,,,,,,,,false,262,1.5920225087867485E7,8269.933,1925.0731,7.6824937,30,4116134.143064014,4021.6213,1023.50116,8.802319,27,1.7891645166975945E7,11934.228,1499.1875,6.6162696,1.3823787,0,0,0,0,0,2.186049,1.1198249,1.0662241,25.126139,0.14135763,1,14,0,11,468.80588,0.55628675,0.024329465,807.8068,0.929142,4000.0,3.0,-1.5,333,8.263226,1.0218366,14,6.1310515,0.008256021,14,536.1506,"NOT_AVAILABLE",343.45220870816377,-75.91413912698518,344.267358087683,-34.36603882404536,false,false,0,true,true,true,false,false,true,false,false,1.2558453E-13,6.272884E-13,0.9976672,3355.3533,3354.841,3355.8137,4.1294,4.1279,4.1309,-1.3171,-1.3189,-1.3154,4.3458,4.3451,4.3466,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,"MARCS"
